Event,Vx,Vy,Vz
94,0.8051756351051568,0.1561750515422519,-0.5721027267180936
210,-0.6392692123572573,-0.7195028830292833,0.2713863719213588
295,0.5598654039982496,0.0602180489890967,0.8263924671206376
309,-0.3321934410012606,-0.8458897292090495,0.4172744488125705
544,-0.3246663483849989,-0.9433877031069318,0.0679078075863943
625,0.0619711496280063,0.247231735515528,0.9669726270311548
676,0.6769488621681428,-0.1896160870740909,0.7111863353907649
691,-0.433011861739421,0.6286704251745938,-0.6459676373555989
709,0.6630440252221987,0.7143236207028945,-0.2238624424360904
847,0.6807549757471671,0.4263764689599366,0.5956305601588492
946,-0.8392127174551801,0.3856025414781482,-0.3834484472217075
1208,0.4913055195860195,-0.1691955513530622,0.8543955828659978
1257,-0.951460736858555,0.279043157443699,-0.1298356405751397
1286,0.10365702645714,-0.7248672808847633,0.6810452902996549
1350,-0.7160270183128183,-0.1429575456185959,0.6832777140889681
1383,0.9422644907325792,0.333557781380655,-0.0296129125032108
1469,0.8189306222924623,0.4617974800016056,-0.3407281256976236
1532,-0.3522060714378803,-0.3714189224469407,0.8590686332659029
2003,-0.2780312256619665,-0.5724744022733574,-0.7713441098466585
2020,0.54943877982245,-0.5695234301233503,-0.6113591999886221
2095,-0.4819201522007056,0.6734553555695733,-0.5605451021865184
2124,-0.1142047887846047,0.029032132585704,-0.9930329977098872
2128,0.6845623154175968,-0.6681052454330083,-0.2915644053222201
2148,0.0113391949360017,-0.4311017454800626,-0.9022320291719598
2160,0.3263573282276964,-0.8926728965415713,-0.3108473216827848
2496,0.3199012402508322,0.003373632723016,-0.947444903629634
2542,-0.7807202745163359,0.6183614831508836,0.0900269303076833
2715,0.4503341214230577,-0.1209104622380217,-0.8846354460678539
2765,0.8759763300251341,-0.4130188616144896,0.2491602657284002
2766,0.2549520418647747,-0.5659130053281505,0.784054823600094
2932,0.8528813926971226,-0.0504221437575163,0.5196641062725302
3237,0.5840159159066758,-0.4511324681991205,0.6748369622108772
3276,0.2207428872633585,0.9695873704626468,0.1057016674600873
3375,0.7945671654115021,0.5853458712469009,0.1613477271794506
3542,0.4732902899678136,-0.1810540480025671,0.8620996331571124
3600,0.0786109152464843,0.9727975514502284,-0.2179109854669391
3806,-0.6247530702242583,-0.1845022360443566,0.7587110881964995
3910,-0.1355367004269358,-0.9890260083017468,-0.0587993966810617
3952,0.4161763177197866,0.5481979698084181,-0.7254490051135355
4137,-0.973246191092144,0.2242271564094047,0.0501402139638401
4143,-0.4330579346797161,-0.4196540484754044,0.7977163069825265
4406,0.638087926659715,0.5537408025675876,-0.5349905395604644
4468,-0.7833141894601857,-0.4972423998900649,0.3730534543495145
4528,-0.4403390167432229,0.6605526422369793,-0.6080886236484719
4596,0.6532892982562007,0.7496516204277901,0.1059976416701394
4944,0.5235063018037664,0.8518751073991501,-0.0158091790328495
4972,-0.2839038789595578,0.9204393546125516,-0.2686817920190896
5197,0.1276016959121297,0.4347325237263587,0.8914737827223007
5349,-0.246972667268519,0.9282566111761704,-0.2781082792989168
5473,0.3501603984459915,-0.8900010811743128,-0.2920373856183002
5549,-0.3939457919260247,0.4778119267858328,-0.785176732328118
5583,0.7160763965229269,-0.40790697002048,-0.5664332314279994
5594,0.6723067036596181,-0.0942782170623844,0.7342447204854105
5604,-0.6065551398617129,0.5441679825308955,-0.5796309845953938
5748,-0.4250879747406782,-0.6297681315433091,-0.6501478595707826
5919,-0.4162013173980701,-0.1675753346169775,0.893697272679014
5977,0.953400117867172,-0.1256496392217399,-0.2742999799133321
6375,-0.7503111970627524,0.5420515152227254,0.3784352678456825
6555,0.0861552164003996,0.6170784606204881,0.7821709636422853
6594,0.1015441844693207,0.9881936494837936,-0.1147259529032216
6626,-0.1605764576490145,0.7133214539056856,-0.6821933095775801
6848,0.6235366465307268,-0.7535419173176856,-0.2082706564254657
7002,0.7598062826883907,0.5979076446853667,-0.2553446277987444
7107,0.6470722698131485,-0.5644384575265018,-0.5125492345448056
7376,0.1453372516079655,-0.6664878478998455,-0.7312119988688597
7406,0.4239425054207267,0.0983992298019941,-0.9003280644328469
7631,0.5536749597386664,-0.3896370845183146,0.7359531587293116
7742,-0.2122635328644904,0.541860254920659,-0.813222980707936
7850,0.6891834080195476,-0.7012848185967886,0.1822794536528768
7882,-0.3951610918789653,0.878094224882266,0.2698116901622526
7898,0.8582277772930605,-0.4972264572752087,0.127321903328738
7907,-0.6974521605255724,0.4077310216986339,0.5893351227156263
7954,0.1412353798711151,-0.5828524002696663,0.8002097180051703
8112,0.6501402080292068,0.7597803019714857,-0.0071798130439522
8162,0.5151092727015223,0.8498864378279122,-0.1111554936355036
8207,-0.4220936810673703,0.4099198709249111,0.8085805920388608
8264,-0.8224243089818004,-0.377061196492424,-0.4259613369974254
8567,-0.0375805171403829,0.8563425404123315,0.5150390226353094
8698,0.2020429492117823,0.8996976466204776,-0.3869402903305307
9632,0.9935755581674296,-0.0920062912125706,0.0658971051426112
9704,-0.9590946785422486,-0.2741013699798644,0.0707520124293743
9797,0.1190183258786792,0.9914075360396446,0.0542742846422443
9885,-0.6972070109014006,-0.7123507509302951,-0.0803668976787608
