Event,Particle,Px,Py,Pz,Energy,Mass,PID
3231,Electron-,-0.3328542113304138,3.7622005939483643,-3.053914785385132,4.857091903686523,0.0005109999910928309,11
3231,Photon,4.337902545928955,-48.340118408203125,39.37848663330078,62.499996185302734,0.0,22
3232,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3232,Muon+,24.273754119873047,13.305403709411621,-16.36536407470703,32.157196044921875,0.10565999895334244,-13
3232,Muon-,24.333728790283203,11.985401153564453,-13.650651931762695,30.366621017456055,0.10565999895334244,13
3232,Photon,-48.60748291015625,-25.29080581665039,30.016016006469727,62.4761848449707,0.0,22
3233,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3233,Muon+,10.8004732131958,1.8455525636672974,-9.150979995727539,14.276130676269531,0.10565999895334244,-13
3233,Muon-,35.62767791748047,6.902151107788086,-31.761627197265625,48.226375579833984,0.10565999895334244,13
3233,Photon,-46.42815017700195,-8.747703552246094,40.91260528564453,62.497493743896484,0.0,22
3234,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3234,Electron+,-5.662013053894043,-8.548831939697266,3.4927940368652344,10.83238410949707,0.0005109999910928309,-11
3234,Electron-,-39.26416015625,-3.458925724029541,35.829959869384766,53.26748275756836,0.0005109999910928309,11
3234,Photon,44.92617416381836,12.007758140563965,-39.32275390625,60.9001350402832,0.0,22
3235,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3235,Electron+,5.348204612731934,4.264689922332764,6.646973133087158,9.537982940673828,0.0005109999910928309,-11
3235,Electron-,17.74333381652832,10.513740539550781,-55.629180908203125,59.32933807373047,0.0005109999910928309,11
3235,Photon,-23.09153938293457,-14.778429985046387,48.982208251953125,56.1326789855957,0.0,22
3236,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3236,Muon+,14.474499702453613,-18.23177719116211,48.72088623046875,53.99671173095703,0.10565999895334244,-13
3236,Muon-,2.1995913982391357,-2.9585111141204834,7.662658214569092,8.504027366638184,0.10565999895334244,13
3236,Photon,-16.674091339111328,21.190288543701172,-56.383544921875,62.49925994873047,0.0,22
3237,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3237,Z Boson,-23.079145431518555,5.221290588378906,-17.410287857055664,95.6226806640625,90.99818420410156,23
3237,Electron+,-39.81735610961914,23.522624969482422,-40.69626235961914,61.60293197631836,0.0005109999910928309,-11
3237,Electron-,16.738208770751953,-18.301334381103516,23.285974502563477,34.019744873046875,0.0005109999910928309,11
3237,Photon,23.079145431518555,-5.221290588378906,17.410287857055664,29.377321243286133,0.0,22
3238,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3238,Electron+,-0.6478371024131775,1.7567707300186157,-1.4328726530075073,2.3577659130096436,0.0005109999910928309,-11
3238,Electron-,54.010135650634766,19.545846939086914,-20.721792221069336,61.06167221069336,0.0005109999910928309,11
3238,Photon,-53.362300872802734,-21.3026180267334,22.154664993286133,61.580562591552734,0.0,22
3239,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3239,Muon+,-20.3116455078125,4.607494354248047,3.4321022033691406,21.108823776245117,0.10565999895334244,-13
3239,Muon-,-41.60069274902344,-1.785649299621582,-4.685227394104004,41.901893615722656,0.10565999895334244,13
3239,Photon,61.91233825683594,-2.821845054626465,1.2531251907348633,61.989280700683594,0.0,22
3240,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3240,Electron+,0.7677888870239258,-20.02073097229004,-7.651082515716553,21.446636199951172,0.0005109999910928309,-11
3240,Electron-,-39.66304397583008,31.796117782592773,28.074037551879883,58.0715217590332,0.0005109999910928309,11
3240,Photon,38.89525604248047,-11.77538776397705,-20.422956466674805,45.481842041015625,0.0,22
3241,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3241,Muon+,-17.806293487548828,3.2987687587738037,-14.931384086608887,23.471330642700195,0.10565999895334244,-13
3241,Muon-,-25.310152053833008,10.24389934539795,-28.060565948486328,39.15287780761719,0.10565999895334244,13
3241,Photon,43.1164436340332,-13.542668342590332,42.99195098876953,62.37579345703125,0.0,22
3242,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3242,Muon+,-7.742771625518799,-20.355018615722656,-38.967594146728516,44.64036178588867,0.10565999895334244,-13
3242,Muon-,-1.8449428081512451,-9.079522132873535,-15.297907829284668,17.88515281677246,0.10565999895334244,13
3242,Photon,9.587714195251465,29.434541702270508,54.2655029296875,62.474483489990234,0.0,22
3243,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3243,Electron+,7.589957237243652,-38.5297737121582,-16.914871215820312,42.758201599121094,0.0005109999910928309,-11
3243,Electron-,3.317772626876831,-17.311569213867188,-8.919182777404785,19.754743576049805,0.0005109999910928309,11
3243,Photon,-10.907730102539062,55.84134292602539,25.83405303955078,62.487056732177734,0.0,22
3244,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3244,Muon+,9.710663795471191,-16.63718605041504,-32.857906341552734,38.088661193847656,0.10565999895334244,-13
3244,Muon-,5.993205547332764,-10.724065780639648,-21.095142364501953,24.411888122558594,0.10565999895334244,13
3244,Photon,-15.703869819641113,27.361251831054688,53.95304870605469,62.49945068359375,0.0,22
3245,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3245,Muon+,-13.29343318939209,-39.85285568237305,40.45365524291992,58.32216262817383,0.10565999895334244,-13
3245,Muon-,0.11930885165929794,-2.335958957672119,3.5870842933654785,4.283605575561523,0.10565999895334244,13
3245,Photon,13.174123764038086,42.188812255859375,-44.04073715209961,62.394229888916016,0.0,22
3246,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3246,Electron+,2.108537435531616,26.370920181274414,-51.02113342285156,57.47196960449219,0.0005109999910928309,-11
3246,Electron-,0.16600823402404785,2.276440382003784,-4.480185031890869,5.028100490570068,0.0005109999910928309,11
3246,Photon,-2.274545669555664,-28.647361755371094,55.50131607055664,62.49992752075195,0.0,22
3247,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3247,Electron+,-20.734485626220703,-3.709716558456421,15.991498947143555,26.446340560913086,0.0005109999910928309,-11
3247,Electron-,-28.25184440612793,-5.173311710357666,21.793102264404297,36.0536994934082,0.0005109999910928309,11
3247,Photon,48.986331939697266,8.883028030395508,-37.784603118896484,62.49995803833008,0.0,22
3248,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3248,Muon+,-1.405957818031311,-4.153827667236328,7.4135050773620605,8.614070892333984,0.10565999895334244,-13
3248,Muon-,-11.732552528381348,-28.594833374023438,44.15664291381836,53.89932632446289,0.10565999895334244,13
3248,Photon,13.138509750366211,32.748661041259766,-51.57014846801758,62.486602783203125,0.0,22
3249,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3249,Electron+,-2.1493122577667236,-0.10279243439435959,-4.471593856811523,4.9623847007751465,0.0005109999910928309,-11
3249,Electron-,-28.905048370361328,0.02614526078104973,-49.7587890625,57.545108795166016,0.0005109999910928309,11
3249,Photon,31.05436134338379,0.07664717733860016,54.23038101196289,62.49250793457031,0.0,22
3250,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3250,Muon+,12.904047012329102,12.187592506408691,-27.89667510986328,33.06489562988281,0.10565999895334244,-13
3250,Muon-,8.00023365020752,10.868584632873535,-26.230329513549805,29.49866485595703,0.10565999895334244,13
3250,Photon,-20.904281616210938,-23.056177139282227,54.12700271606445,62.436439514160156,0.0,22
3251,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3251,Muon+,-13.771903991699219,-3.0816216468811035,1.9709022045135498,14.249818801879883,0.10565999895334244,-13
3251,Muon-,-42.05354309082031,-24.205801010131836,1.1242992877960205,48.535518646240234,0.10565999895334244,13
3251,Photon,55.82544708251953,27.28742218017578,-3.0952014923095703,62.214664459228516,0.0,22
3252,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3252,Muon+,6.736852169036865,-1.8198028802871704,0.12412527948617935,6.980217456817627,0.10565999895334244,-13
3252,Muon-,53.64219284057617,-13.905118942260742,3.4654393196105957,55.52348709106445,0.10565999895334244,13
3252,Photon,-60.37904357910156,15.724922180175781,-3.589564561843872,62.49629592895508,0.0,22
3253,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3253,Electron+,9.637426376342773,1.991065502166748,-27.68748664855957,29.384370803833008,0.0005109999910928309,-11
3253,Electron-,10.916260719299316,2.28043794631958,-31.18141746520996,33.11564636230469,0.0005109999910928309,11
3253,Photon,-20.553688049316406,-4.271503448486328,58.86890411376953,62.49998092651367,0.0,22
3254,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3254,Muon+,6.195871829986572,-5.7294921875,-13.130379676818848,15.60877799987793,0.10565999895334244,-13
3254,Muon-,15.122502326965332,-12.491868019104004,-42.65742874145508,46.95108413696289,0.10565999895334244,13
3254,Photon,-21.318374633789062,18.221359252929688,55.787811279296875,62.44013595581055,0.0,22
3255,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3255,Electron+,48.90424728393555,-1.5973554849624634,20.879199981689453,53.1988525390625,0.0005109999910928309,-11
3255,Electron-,8.755650520324707,-0.6761637330055237,3.09951114654541,9.31265640258789,0.0005109999910928309,11
3255,Photon,-57.65989685058594,2.273519277572632,-23.978710174560547,62.48849105834961,0.0,22
3256,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3256,Electron+,20.077051162719727,35.886234283447266,25.558134078979492,48.416194915771484,0.0005109999910928309,-11
3256,Electron-,5.8184428215026855,10.488300323486328,7.382208824157715,14.083882331848145,0.0005109999910928309,11
3256,Photon,-25.89549446105957,-46.374534606933594,-32.94034194946289,62.49992370605469,0.0,22
3257,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3257,Electron+,-5.194692611694336,7.478890419006348,31.15407943725586,32.45759201049805,0.0005109999910928309,-11
3257,Electron-,-4.8005828857421875,6.937390327453613,28.833545684814453,30.042409896850586,0.0005109999910928309,11
3257,Photon,9.995275497436523,-14.416280746459961,-59.98762512207031,62.5,0.0,22
3258,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3258,Electron+,-9.453686714172363,-12.326278686523438,16.68352508544922,22.795818328857422,0.0005109999910928309,-11
3258,Electron-,-16.46372413635254,-21.46953010559082,29.05902671813965,39.70418167114258,0.0005109999910928309,11
3258,Photon,25.91741180419922,33.79581069946289,-45.742549896240234,62.5,0.0,22
3259,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3259,Electron+,-27.54364013671875,9.954964637756348,-24.834674835205078,38.39940643310547,0.0005109999910928309,-11
3259,Electron-,-21.381166458129883,10.755640983581543,-6.654509544372559,24.84191131591797,0.0005109999910928309,11
3259,Photon,48.9248046875,-20.71060562133789,31.489185333251953,61.75868225097656,0.0,22
3260,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3260,Muon+,-4.9647321701049805,-5.09306001663208,16.263845443725586,17.751384735107422,0.10565999895334244,-13
3260,Muon-,-10.419548988342285,-19.71985626220703,38.897159576416016,44.837928771972656,0.10565999895334244,13
3260,Photon,15.384281158447266,24.812915802001953,-55.161006927490234,62.41068649291992,0.0,22
3261,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3261,Electron+,-22.999937057495117,-12.25890064239502,51.46543502807617,57.68854904174805,0.0005109999910928309,-11
3261,Electron-,-1.913063645362854,-1.0174708366394043,4.295933246612549,4.811455249786377,0.0005109999910928309,11
3261,Photon,24.913000106811523,13.276371002197266,-55.76136779785156,62.499996185302734,0.0,22
3262,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3262,Muon+,-17.46954345703125,24.09162139892578,10.465250015258789,31.545583724975586,0.10565999895334244,-13
3262,Muon-,-29.490966796875,4.330644130706787,14.505738258361816,33.14965057373047,0.10565999895334244,13
3262,Photon,46.96051025390625,-28.422266006469727,-24.97098731994629,60.30476760864258,0.0,22
3263,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3263,Electron+,19.88609504699707,17.19886016845703,-35.864864349365234,44.469608306884766,0.0005109999910928309,-11
3263,Electron-,8.061932563781738,6.973166465759277,-14.542187690734863,18.030391693115234,0.0005109999910928309,11
3263,Photon,-27.948028564453125,-24.172027587890625,50.40705108642578,62.5,0.0,22
3264,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3264,Electron+,-3.675633668899536,-2.7355995178222656,1.8413559198379517,4.938054084777832,0.0005109999910928309,-11
3264,Electron-,-43.00454330444336,-31.674898147583008,21.46370506286621,57.56196975708008,0.0005109999910928309,11
3264,Photon,46.68017578125,34.41049575805664,-23.3050594329834,62.499977111816406,0.0,22
3265,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3265,Electron+,23.695335388183594,39.91130447387695,20.314266204833984,50.66606903076172,0.0005109999910928309,-11
3265,Electron-,5.5212721824646,9.320361137390137,4.763248920440674,11.833938598632812,0.0005109999910928309,11
3265,Photon,-29.21660614013672,-49.231666564941406,-25.0775146484375,62.49999237060547,0.0,22
3266,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3266,Muon+,-44.20824432373047,-3.305509567260742,33.1016845703125,55.32655715942383,0.10565999895334244,-13
3266,Muon-,-5.712289333343506,-0.4480334222316742,4.315441131591797,7.173923492431641,0.10565999895334244,13
3266,Photon,49.9205322265625,3.753542900085449,-37.4171257019043,62.49951934814453,0.0,22
3267,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3267,Muon+,9.568978309631348,10.745889663696289,15.911296844482422,21.452739715576172,0.10565999895334244,-13
3267,Muon-,40.041709899902344,6.826002597808838,14.056315422058105,42.98283386230469,0.10565999895334244,13
3267,Photon,-49.610687255859375,-17.57189178466797,-29.96761131286621,60.56442642211914,0.0,22
3268,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3268,Electron+,-0.1313524693250656,14.019414901733398,-9.825814247131348,17.120393753051758,0.0005109999910928309,-11
3268,Electron-,-0.35036763548851013,37.15953063964844,-26.045251846313477,45.37960433959961,0.0005109999910928309,11
3268,Photon,0.48172011971473694,-51.17894744873047,35.87106704711914,62.5,0.0,22
3269,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3269,Muon+,-9.506315231323242,5.568086624145508,14.999034881591797,18.610637664794922,0.10565999895334244,-13
3269,Muon-,-22.005613327026367,13.284974098205566,35.575008392333984,43.889976501464844,0.10565999895334244,13
3269,Photon,31.51192855834961,-18.853059768676758,-50.57404327392578,62.499385833740234,0.0,22
3270,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3270,Electron+,20.459190368652344,26.695180892944336,-13.08775520324707,36.090171813964844,0.0005109999910928309,-11
3270,Electron-,14.915748596191406,19.586801528930664,-9.558162689208984,26.409862518310547,0.0005109999910928309,11
3270,Photon,-35.37493896484375,-46.281982421875,22.645917892456055,62.49996566772461,0.0,22
3271,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3271,Electron+,1.2712856531143188,14.864477157592773,-7.946741104125977,16.903240203857422,0.0005109999910928309,-11
3271,Electron-,3.4526467323303223,40.115665435791016,-21.398069381713867,45.596763610839844,0.0005109999910928309,11
3271,Photon,-4.723932266235352,-54.98014450073242,29.344810485839844,62.499996185302734,0.0,22
3272,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3272,Electron+,-9.533068656921387,-57.1627311706543,3.428351402282715,58.05351638793945,0.0005109999910928309,-11
3272,Electron-,-0.15430665016174316,-1.3123633861541748,-7.423216819763184,7.539910793304443,0.0005109999910928309,11
3272,Photon,9.68737506866455,58.475093841552734,3.994865655899048,59.40657424926758,0.0,22
3273,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3273,Electron+,-9.289873123168945,22.994138717651367,55.3990364074707,60.6966667175293,0.0005109999910928309,-11
3273,Electron-,-0.2565479874610901,0.6926021575927734,1.6452128887176514,1.8033969402313232,0.0005109999910928309,11
3273,Photon,9.54642105102539,-23.68674087524414,-57.044246673583984,62.499935150146484,0.0,22
3274,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3274,Muon+,0.46930089592933655,-1.4805232286453247,-9.785028457641602,9.908084869384766,0.10565999895334244,-13
3274,Muon-,-7.933807373046875,-17.688371658325195,-49.06182861328125,52.753177642822266,0.10565999895334244,13
3274,Photon,7.46450662612915,19.168893814086914,58.846858978271484,62.33873748779297,0.0,22
3275,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3275,Electron+,45.14149475097656,22.49772071838379,33.1104736328125,60.33411407470703,0.0005109999910928309,-11
3275,Electron-,-5.347993850708008,2.003068685531616,2.1732394695281982,6.110342979431152,0.0005109999910928309,11
3275,Photon,-39.79349899291992,-24.50078773498535,-35.283714294433594,58.5555419921875,0.0,22
3276,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3276,Z Boson,-17.66639518737793,18.318117141723633,-14.437679290771484,95.74078369140625,91.1602783203125,23
3276,Electron+,-18.311710357666016,-35.63935470581055,-11.560303688049316,41.70279312133789,0.0005109999910928309,-11
3276,Electron-,0.6453157067298889,53.95747375488281,-2.877376079559326,54.037994384765625,0.0005109999910928309,11
3276,Photon,17.66639518737793,-18.318117141723633,14.437679290771484,29.259212493896484,0.0,22
3277,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3277,Electron+,27.311304092407227,3.7693607807159424,-13.802239418029785,30.832080841064453,0.0005109999910928309,-11
3277,Electron-,28.122730255126953,3.2778573036193848,-14.188484191894531,31.6693115234375,0.0005109999910928309,11
3277,Photon,-55.43403244018555,-7.047217845916748,27.99072265625,62.49860763549805,0.0,22
3278,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3278,Muon+,-11.032631874084473,-25.65965461730957,25.999406814575195,38.15910339355469,0.10565999895334244,-13
3278,Muon-,-3.355581760406494,-15.302019119262695,18.78950309753418,24.463611602783203,0.10565999895334244,13
3278,Photon,14.388214111328125,40.961673736572266,-44.788909912109375,62.37728500366211,0.0,22
3279,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3279,Electron+,-8.3339204788208,-10.947141647338867,-1.1525099277496338,13.806608200073242,0.0005109999910928309,-11
3279,Electron-,-29.4020938873291,-38.58441162109375,-4.22007942199707,48.69342041015625,0.0005109999910928309,11
3279,Photon,37.73601531982422,49.53155517578125,5.372589588165283,62.49997329711914,0.0,22
3280,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3280,Electron+,21.22245979309082,29.52947235107422,30.002897262573242,47.14399719238281,0.0005109999910928309,-11
3280,Electron-,-3.5216102600097656,16.488758087158203,4.769941806793213,17.522363662719727,0.0005109999910928309,11
3280,Photon,-17.700849533081055,-46.01823043823242,-34.7728385925293,60.333641052246094,0.0,22
3281,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3281,Electron+,-30.157331466674805,24.918737411499023,33.53175354003906,51.524620056152344,0.0005109999910928309,-11
3281,Electron-,3.5838465690612793,2.3710293769836426,12.796537399291992,13.49878215789795,0.0005109999910928309,11
3281,Photon,26.573486328125,-27.289766311645508,-46.32829284667969,59.97659683227539,0.0,22
3282,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3282,Muon+,55.34477233886719,-6.143818378448486,22.96671485900879,60.235137939453125,0.10565999895334244,-13
3282,Muon-,-1.5544896125793457,-2.447856903076172,3.21205997467041,4.328618049621582,0.10565999895334244,13
3282,Photon,-53.790283203125,8.5916748046875,-26.178773880004883,60.43624496459961,0.0,22
3283,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3283,Muon+,-9.681957244873047,2.530513048171997,-5.278926372528076,11.314682006835938,0.10565999895334244,-13
3283,Muon-,-20.59488296508789,5.075837135314941,-47.69401168823242,52.198116302490234,0.10565999895334244,13
3283,Photon,30.27684211730957,-7.606350421905518,52.972938537597656,61.48720169067383,0.0,22
3284,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3284,Electron+,2.9986696243286133,0.15966492891311646,20.752559661865234,20.96869659423828,0.0005109999910928309,-11
3284,Electron-,4.397368431091309,-0.42284008860588074,41.30170440673828,41.537288665771484,0.0005109999910928309,11
3284,Photon,-7.396038055419922,0.2631751596927643,-62.05426025390625,62.494014739990234,0.0,22
3285,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3285,Muon+,-31.1419620513916,-4.879966735839844,-10.512304306030273,33.22883605957031,0.10565999895334244,-13
3285,Muon-,-26.12130355834961,-13.524368286132812,-4.552286624908447,29.765172958374023,0.10565999895334244,13
3285,Photon,57.26326370239258,18.404335021972656,15.064591407775879,62.0059928894043,0.0,22
3286,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3286,Z Boson,-15.198793411254883,-11.121360778808594,23.10816764831543,95.18933868408203,90.40097045898438,23
3286,Muon+,26.30859375,25.514324188232422,5.282873630523682,37.02759552001953,0.10565999895334244,-13
3286,Muon-,-41.507389068603516,-36.635684967041016,17.825292587280273,58.161746978759766,0.10565999895334244,13
3286,Photon,15.198793411254883,11.121360778808594,-23.10816764831543,29.810659408569336,0.0,22
3287,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3287,Electron+,-19.194244384765625,-22.61275863647461,-8.064858436584473,30.737564086914062,0.0005109999910928309,-11
3287,Electron-,-19.87409782409668,-23.36539649963379,-8.242164611816406,31.762474060058594,0.0005109999910928309,11
3287,Photon,39.06834030151367,45.97815704345703,16.307024002075195,62.499961853027344,0.0,22
3288,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3288,Electron+,-40.80005645751953,-29.774574279785156,8.844812393188477,51.277679443359375,0.0005109999910928309,-11
3288,Electron-,-8.625932693481445,-7.367453098297119,-0.752174437046051,11.368898391723633,0.0005109999910928309,11
3288,Photon,49.425987243652344,37.142024993896484,-8.09263801574707,62.35342025756836,0.0,22
3289,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3289,Electron+,11.59979248046875,-2.0762276649475098,-26.50613021850586,29.007598876953125,0.0005109999910928309,-11
3289,Electron-,13.383353233337402,-2.3990285396575928,-30.608356475830078,33.492401123046875,0.0005109999910928309,11
3289,Photon,-24.983144760131836,4.475256443023682,57.11448669433594,62.5,0.0,22
3290,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3290,Electron+,-25.526212692260742,1.4370871782302856,-11.369397163391113,27.980634689331055,0.0005109999910928309,-11
3290,Electron-,-31.735708236694336,2.204119920730591,-13.405756950378418,34.52140808105469,0.0005109999910928309,11
3290,Photon,57.26192092895508,-3.641206979751587,24.77515411376953,62.497955322265625,0.0,22
3291,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3291,Muon+,-8.746441841125488,1.996392011642456,-2.1752545833587646,9.231940269470215,0.10565999895334244,-13
3291,Muon-,21.02294921875,47.975196838378906,26.669721603393555,58.77813720703125,0.10565999895334244,13
3291,Photon,-12.276508331298828,-49.97159194946289,-24.49446678161621,56.989925384521484,0.0,22
3292,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3292,Muon+,5.959468841552734,2.5030314922332764,1.3785115480422974,6.609984397888184,0.10565999895334244,-13
3292,Muon-,1.3844116926193237,19.60095977783203,54.45553970336914,57.89241027832031,0.10565999895334244,13
3292,Photon,-7.343880653381348,-22.10399055480957,-55.834049224853516,60.49760437011719,0.0,22
3293,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3293,Electron+,3.1506471633911133,16.981433868408203,-21.665422439575195,27.707149505615234,0.0005109999910928309,-11
3293,Electron-,-2.290475606918335,35.782493591308594,-8.025172233581543,36.74284362792969,0.0005109999910928309,11
3293,Photon,-0.8601714968681335,-52.7639274597168,29.690593719482422,60.55000686645508,0.0,22
3294,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3294,Electron+,13.424799919128418,9.96633529663086,-28.38437843322754,32.94276809692383,0.0005109999910928309,-11
3294,Electron-,12.044961929321289,8.986273765563965,-25.451841354370117,29.557239532470703,0.0005109999910928309,11
3294,Photon,-25.46976089477539,-18.952608108520508,53.836219787597656,62.4999885559082,0.0,22
3295,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3295,Muon+,-2.3955297470092773,-1.8091742992401123,1.3144959211349487,3.278831958770752,0.10565999895334244,-13
3295,Muon-,-49.04936981201172,-29.5834903717041,15.142230987548828,59.24796676635742,0.10565999895334244,13
3295,Photon,51.44489669799805,31.392663955688477,-16.45672607421875,62.473201751708984,0.0,22
3296,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3296,Electron+,-37.61509704589844,-22.138795852661133,21.111391067504883,48.48414993286133,0.0005109999910928309,-11
3296,Electron-,-11.0558500289917,-5.918030738830566,6.269197940826416,14.019905090332031,0.0005109999910928309,11
3296,Photon,48.67094802856445,28.056825637817383,-27.38058853149414,62.49594497680664,0.0,22
3297,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3297,Muon+,4.9154887199401855,43.56203079223633,29.714170455932617,52.95994186401367,0.10565999895334244,-13
3297,Muon-,2.7619595527648926,7.87058687210083,4.801910877227783,9.625178337097168,0.10565999895334244,13
3297,Photon,-7.677448272705078,-51.4326171875,-34.51607894897461,62.414878845214844,0.0,22
3298,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3298,Muon+,5.008072853088379,-12.563783645629883,-1.8548719882965088,13.652149200439453,0.10565999895334244,-13
3298,Muon-,17.552013397216797,-45.20068359375,-5.918579578399658,48.848907470703125,0.10565999895334244,13
3298,Photon,-22.560087203979492,57.764469146728516,7.773451328277588,62.49894332885742,0.0,22
3299,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3299,Muon+,27.226837158203125,2.1317641735076904,35.5252685546875,44.809608459472656,0.10565999895334244,-13
3299,Muon-,10.628320693969727,0.5160322189331055,14.133881568908691,17.69195556640625,0.10565999895334244,13
3299,Photon,-37.855159759521484,-2.647796392440796,-49.659149169921875,62.49843978881836,0.0,22
3300,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3300,Muon+,2.9586503505706787,1.7496553659439087,-3.4290685653686523,4.856396198272705,0.10565999895334244,-13
3300,Muon-,28.329513549804688,51.186832427978516,4.115737438201904,58.648136138916016,0.10565999895334244,13
3300,Photon,-31.288164138793945,-52.93648910522461,-0.6866688132286072,61.49546813964844,0.0,22
3301,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3301,Muon+,10.38133430480957,8.377281188964844,-1.962807297706604,13.483869552612305,0.10565999895334244,-13
3301,Muon-,39.19206619262695,28.057920455932617,-8.97455883026123,49.02875518798828,0.10565999895334244,13
3301,Photon,-49.573402404785156,-36.435203552246094,10.937365531921387,62.48737335205078,0.0,22
3302,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3302,Electron+,-9.911735534667969,-1.8533272743225098,33.09367370605469,34.595787048339844,0.0005109999910928309,-11
3302,Electron-,-7.961677074432373,-1.5091875791549683,26.701677322387695,27.904220581054688,0.0005109999910928309,11
3302,Photon,17.8734130859375,3.3625149726867676,-59.79534912109375,62.49999237060547,0.0,22
3303,Higgs,0.0,0.0,9.9999998245167e-15,125.0,125.0,25
3303,Muon+,-3.077145576477051,4.583773612976074,-47.42632293701172,47.746700286865234,0.10565999895334244,-13
