Event,Vx,Vy,Vz
94,-0.2680621978609212,-0.0895371419882236,-0.0768112335725746
210,-0.0855964178064513,-0.2493537121828862,-0.1497424174874932
295,-0.2813895989671712,0.1556773524296804,0.0440598998539671
309,-0.0098376691230772,-0.3394468658121685,0.0431957786135998
544,-0.1090927875866475,-0.1953059947915432,0.2544452266299716
625,0.0947295826987827,-0.162682370538712,-0.2430011446847169
676,-0.0928242332637772,-0.2715624811330722,0.0239012358191454
691,-0.0635934794753153,-0.2986405767498423,0.0814323754303796
709,0.2520710949811726,0.1035087396144254,-0.1492755667511536
847,0.0229626567071619,-0.0114269526658609,0.3069304656214426
946,-0.2824007293758258,0.0708437079205091,0.1340077563883452
1208,0.1936038663723571,-0.1211000118866703,-0.1838483908084625
1257,-0.0576233409121664,0.0807481798732182,0.4159778171653642
1286,-0.2700940071021132,-0.143397515768883,0.0340673107843779
1350,-0.0352687007945395,0.2955524946041301,0.0697106279212271
1383,0.0105222286177179,-0.0400129859872419,0.3225463963779243
1469,0.1828550145627347,-0.228941978200608,0.0952357841681357
1532,0.0689541462580011,-0.0070207299103462,0.297703900110827
2003,0.0511070448964092,0.2399392801420096,0.20172396128334
2020,0.0503944431387223,0.2811827144796363,0.1174940994852667
2095,0.2667496849466443,0.0892233371627802,-0.0109255987284765
2124,0.1382920358692293,-0.2574119252004703,-0.0659555035823541
2128,0.1198812959353722,0.2481788635815777,-0.1600111595060842
2148,-0.2476637163251077,-0.1132087110255137,-0.1280120325278908
2160,-0.2076530873804473,0.1179177021331268,-0.1752408774785135
2496,0.2067837156117202,0.1053565822721157,0.1893040824390732
2542,0.0176771860964847,0.2367362536155975,0.2642831198992034
2715,0.0186636485632915,0.0676216466395797,-0.2478694442766426
2765,-0.2235850088270988,0.264784414170728,0.3189943293420523
2766,0.1603851968673482,0.0139784091372537,-0.3045164742889032
2932,0.1512368531479264,0.0289565628419248,0.1662375812150448
3237,-0.2413563944374161,0.0546030560126432,-0.1820727858301812
3276,-0.1845231938389039,0.1913303446602963,-0.1507996773591004
3375,0.2302310103555681,-0.1207320048822943,-0.1532514874201149
3542,-0.1981864518641736,0.0197467617406337,0.2117072878299419
3600,-0.0276412219032048,0.2079839194041447,-0.2342963307184887
3806,-0.0350597349794498,0.2649683128125381,0.1612662044899372
3910,0.1724558543147632,-0.2088743883144241,0.0740581818645179
3952,0.094759281713045,0.0748018328829184,-0.2877453767912988
4137,0.1459462454100253,0.1969737788031974,-0.1687623686665121
4143,0.1212879672750528,-0.2732172306727906,0.0654659564049461
4406,-0.2854220558768913,-0.0874739091869819,0.0559054527660698
4468,0.234855489362157,-0.0036972115572353,0.1663345730447192
4528,-0.1678050006613367,0.0913644372358783,-0.2373225807915798
4596,-0.1655554861163344,-0.240255409608139,0.0633494426822205
4944,0.1898159142057175,-0.0215186342114944,0.2921442246919086
4972,-0.2439911575141543,0.071831389172388,-0.1951769343502009
5197,0.2042119746822165,-0.1609463991250042,0.0009091498977277
5349,-0.1953183443245093,-0.1954583339945396,0.1326630987309543
5473,-0.1911338244819615,0.2013263756455236,0.1113797579874689
5549,0.0352690154518135,0.1538080691620993,0.2344261041270489
5583,0.295858115816836,-0.0822106188810763,0.1765922994477548
5594,-0.1413629983902406,-0.0191035100068936,0.2345129704096461
5604,-0.0707230179104259,0.1826324353025493,-0.3002027500748699
5748,-0.2453361350787558,-0.0249839974681376,-0.1996758589055584
5919,-0.1635242133511992,0.3580359650206309,0.2463663483111019
5977,0.2373059636100188,-0.1893816617322375,-0.1193996320932839
6375,-0.2230897208870361,-0.0874383889654802,-0.191936511018549
6555,0.3207850023480641,0.0567431946626074,0.0229901912660113
6594,0.2756744979593223,0.0901052004889787,0.0765763778154977
6626,-0.1053121928603946,0.0758683965563265,0.2908640279462285
6848,-0.0646520035332425,-0.2385484023326223,0.2005536542410979
7002,-0.2801299839165928,0.0442136958554871,0.101142777185846
7107,-0.0466363846910388,-0.2581553992196491,-0.1365269754569709
7376,0.2886414679151415,0.0772223034647834,-0.1031275556765469
7406,0.1080725158335807,0.6601112338712618,-0.010162784401659
7631,0.1243801584718884,0.2737267209553195,0.1317837913299974
7742,0.1035888423671945,-0.2377117846378026,0.1662925355620315
7850,-0.1179939186872066,-0.2531829223560452,0.1190182156920626
7882,0.1451083835542192,-0.1577665269192551,-0.2395399344762617
7898,0.0609076820177329,0.0399672996817209,-0.3057922782725888
7907,-0.2617682160004603,0.1149752463101059,0.1126628712285491
7954,0.2132094709549364,0.1873342037236288,-0.1039276136885061
8112,0.1627406155068648,0.1125187745788657,-0.2127782454027685
8162,0.1218306387741964,0.2835160471982689,-0.0954676007708107
8207,0.1853826688540251,0.1229443394975189,-0.279586479566498
8264,-0.234209631084813,0.1481775427299822,-0.1658111068036989
8567,0.1988668394400589,-0.1603886446500273,-0.1432011194970896
8698,-0.2081809331877551,0.043550652977118,0.1959291929068741
9632,0.0594778151560947,-0.0275919744134088,-0.2833288898490176
9704,-0.1133493237393096,0.0535366587591798,-0.5292872594536465
9797,-0.1779082983946225,0.2181255693331856,-0.110650001522329
9885,-0.121230280710548,-0.3441115877900653,-0.0466565232088237
