Event,Vx,Vy,Vz
37,0.0816356833039608,0.2672865390979591,0.1523084383418047
94,-0.2680621978609212,-0.0895371419882236,-0.0768112335725746
110,0.0596901324519605,0.2720017382822553,0.1695107149828955
171,0.2634650165271104,0.1446716784875327,-0.0558651577303809
210,-0.0855964178064513,-0.2493537121828862,-0.1497424174874932
295,-0.2813895989671712,0.1556773524296804,0.0440598998539671
301,0.2657818880033198,0.0875773792183436,-0.0081206804928005
309,-0.0098376691230772,-0.3394468658121685,0.0431957786135998
311,0.1971345020823314,-0.2214021446541958,-0.1325298143544223
420,-0.0032291797832291,-0.0859492449252153,0.1017558143902072
544,-0.1090927875866475,-0.1953059947915432,0.2544452266299716
548,-0.1215817144862836,0.2530829260269997,-0.1070300297950036
625,0.0947295826987827,-0.162682370538712,-0.2430011446847169
676,-0.0928242332637772,-0.2715624811330722,0.0239012358191454
691,-0.0635934794753153,-0.2986405767498423,0.0814323754303796
709,0.2520710949811726,0.1035087396144254,-0.1492755667511536
762,0.225081187993263,-0.0506962700474323,0.2094232148147804
816,-0.0460061206146633,-0.2167599604834216,-0.1934564904921428
847,0.0229626567071619,-0.0114269526658609,0.3069304656214426
862,-0.2805214308333817,0.1179457654176137,0.0548086129343562
946,-0.2824007293758258,0.0708437079205091,0.1340077563883452
956,0.2746917023097487,0.0636985634560199,-0.1378701524980738
1115,-0.0530137293516284,0.27936544114569,0.1206611677040982
1117,0.2902180649498125,-0.0908796112809443,0.1182243567139836
1180,-0.2736554654332595,-0.0518062735628592,0.1327766720145831
1208,0.1936038663723571,-0.1211000118866703,-0.1838483908084625
1257,-0.0576233409121664,0.0807481798732182,0.4159778171653642
1286,-0.2700940071021132,-0.143397515768883,0.0340673107843779
1350,-0.0352687007945395,0.2955524946041301,0.0697106279212271
1383,0.0105222286177179,-0.0400129859872419,0.3225463963779243
1399,-0.2584148369412018,0.0152041686460939,0.1585114824553454
1419,0.122260512300347,-0.1195510995946494,0.2377778538831523
1469,0.1828550145627347,-0.228941978200608,0.0952357841681357
1532,0.0689541462580011,-0.0070207299103462,0.297703900110827
1575,0.0152372418005125,0.3060623705278762,0.058944366547174
1799,-0.2581142926746208,-0.1442986910199998,0.0603424798704487
1870,0.0425687131272519,0.2301002494260985,0.2101622079986444
1958,-0.0270178063413924,-0.062162170759664,-0.3036915363299253
2003,0.0511070448964092,0.2399392801420096,0.20172396128334
2020,0.0503944431387223,0.2811827144796363,0.1174940994852667
2050,0.1865048952007826,0.0426450136854817,-0.2467649057378106
2095,0.2667496849466443,0.0892233371627802,-0.0109255987284765
2124,0.1382920358692293,-0.2574119252004703,-0.0659555035823541
2128,0.1198812959353722,0.2481788635815777,-0.1600111595060842
2148,-0.2476637163251077,-0.1132087110255137,-0.1280120325278908
2160,-0.2076530873804473,0.1179177021331268,-0.1752408774785135
2242,0.2314993570140496,0.1947802922046811,-0.0696123422188942
2281,-0.1507380917948929,0.0323261281790232,-0.2371050378068644
2350,-0.2089247120342244,0.203400966544603,0.0006073416236149
2496,0.2067837156117202,0.1053565822721157,0.1893040824390732
2509,-0.0431242021578384,0.2688405464017113,-0.1523916666379715
2515,0.0773734213250988,-0.076258690436943,0.2749381150977336
2542,0.0176771860964847,0.2367362536155975,0.2642831198992034
2572,-0.1181615716329569,-0.2452676545984281,-0.1534926287246416
2655,-0.1869677386396583,0.0324175052173149,0.2397314371895533
2715,0.0186636485632915,0.0676216466395797,-0.2478694442766426
2740,0.1421018329309935,0.2724754062276048,0.0803726715604767
2765,-0.2235850088270988,0.264784414170728,0.3189943293420523
2766,0.1603851968673482,0.0139784091372537,-0.3045164742889032
2932,0.1512368531479264,0.0289565628419248,0.1662375812150448
3032,-0.0682087338057349,-0.1727195600851038,-0.2241816312473162
3174,0.1481662933871152,0.3292793640236731,0.1499008738400579
3237,-0.2413563944374161,0.0546030560126432,-0.1820727858301812
3276,-0.1845231938389039,0.1913303446602963,-0.1507996773591004
3286,-0.1596690724125861,-0.1168341006729607,0.2427600398087404
3375,0.2302310103555681,-0.1207320048822943,-0.1532514874201149
3542,-0.1981864518641736,0.0197467617406337,0.2117072878299419
3547,0.263180401403313,-0.0761243614400449,-0.1032608318279538
3600,-0.0276412219032048,0.2079839194041447,-0.2342963307184887
3657,-0.1536970431853989,-0.1183185510597381,0.0219066585192306
3679,-0.539377345149285,-0.1805167769624178,-0.0126195353425201
3731,0.2417557412028902,-0.1832327185202054,-0.0572877747270851
3751,0.1148357272962035,0.198660820651122,-0.1917655161991606
3806,-0.0350597349794498,0.2649683128125381,0.1612662044899372
3910,0.1724558543147632,-0.2088743883144241,0.0740581818645179
3913,-0.2308973839487408,0.0262406593954895,0.1638642501424157
3952,0.094759281713045,0.0748018328829184,-0.2877453767912988
4022,-0.1101441856980584,-0.296432127837498,0.0831004683352332
4036,-0.1216916321805911,-0.3192515920433901,-0.0319970824493202
4137,0.1459462454100253,0.1969737788031974,-0.1687623686665121
4143,0.1212879672750528,-0.2732172306727906,0.0654659564049461
4187,0.0695674590773788,-0.0187171304388736,-0.3047603472017898
4359,0.1610416518275002,0.1401271933595423,-0.1891899391863503
4406,-0.2854220558768913,-0.0874739091869819,0.0559054527660698
4468,0.234855489362157,-0.0036972115572353,0.1663345730447192
4476,0.0621917540941281,0.1308732410860143,-0.2485535711548913
4505,-0.1734731688704906,0.0239732391799482,-0.2451459668819223
4528,-0.1678050006613367,0.0913644372358783,-0.2373225807915798
4596,-0.1655554861163344,-0.240255409608139,0.0633494426822205
4623,0.1553671569724752,-0.1612222135534204,0.2388431103239515
4682,-0.1291207860379609,-0.1051967702755398,0.2550861097147264
4723,0.251504367870118,-0.0268739833856748,-0.1938085018535479
4738,0.0670315788998454,0.232296406163839,-0.1927057492956501
4944,0.1898159142057175,-0.0215186342114944,0.2921442246919086
4972,-0.2439911575141543,0.071831389172388,-0.1951769343502009
5065,-0.1697391750778186,0.2573662617039771,0.0303349831867562
5197,0.2042119746822165,-0.1609463991250042,0.0009091498977277
5281,0.0094246791376266,0.1238964295666935,-0.2998458560613416
5349,-0.1953183443245093,-0.1954583339945396,0.1326630987309543
5440,-0.301556437234571,0.1486276729916215,-0.0354965058176414
5473,-0.1911338244819615,0.2013263756455236,0.1113797579874689
5549,0.0352690154518135,0.1538080691620993,0.2344261041270489
5583,0.295858115816836,-0.0822106188810763,0.1765922994477548
5588,-0.2644747333336901,0.2046723049444974,-0.0992551805073544
5594,-0.1413629983902406,-0.0191035100068936,0.2345129704096461
5604,-0.0707230179104259,0.1826324353025493,-0.3002027500748699
5748,-0.2453361350787558,-0.0249839974681376,-0.1996758589055584
5919,-0.1635242133511992,0.3580359650206309,0.2463663483111019
5977,0.2373059636100188,-0.1893816617322375,-0.1193996320932839
6050,-0.2863211038000298,0.0278647652088218,0.1777547731410859
6090,-0.1988240498761809,-0.3180005106793477,-0.0728826640810466
6259,-0.0071631223700183,-0.1164604397958313,-0.3074813080242458
6266,0.0358478935456485,-0.2878342695519189,-0.036168371630388
6320,-0.2151919336064668,-0.2360867404945333,-0.0098989550844771
6375,-0.2230897208870361,-0.0874383889654802,-0.191936511018549
6465,-0.2428927767222531,-0.0612703424714798,-0.1797381761349657
6555,0.3207850023480641,0.0567431946626074,0.0229901912660113
6594,0.2756744979593223,0.0901052004889787,0.0765763778154977
6626,-0.1053121928603946,0.0758683965563265,0.2908640279462285
6718,0.1634495779628016,-0.1873906740141731,-0.0440525383199501
6778,-0.2349547986001139,0.1351567061543344,0.1100966952025872
6789,-0.1659101658258733,0.0415209575574787,0.228346157107783
6797,-0.1247422436562952,-0.318439627677121,-0.0409898541096427
6848,-0.0646520035332425,-0.2385484023326223,0.2005536542410979
6911,-0.0161163359473656,-0.0417894995183836,0.295090334180118
7002,-0.2801299839165928,0.0442136958554871,0.101142777185846
7019,-0.2585435298981462,-0.1111412017817613,0.1230088898186015
7107,-0.0466363846910388,-0.2581553992196491,-0.1365269754569709
7128,0.0438115073395703,0.2646611778942513,0.0559384848649088
7141,0.2118611309839586,0.1265424244899157,-0.2173052886520169
7210,0.0027715547721454,-0.2926270297323199,-0.1197353284485064
7280,-0.0606892431437679,0.0643658844930579,-0.2137913451639421
7290,0.2561776689992815,0.0756541690105193,0.148892343320789
7374,0.0027396757797183,0.1858226809127009,0.2421357786699208
7376,0.2886414679151415,0.0772223034647834,-0.1031275556765469
7406,0.1080725158335807,0.6601112338712618,-0.010162784401659
7523,0.2413633991469075,0.151940569277945,0.1250497463854828
7591,0.1861366257058834,-0.0662308759978024,0.2222681280804327
7624,-0.2511853617115309,0.1464646690138956,-0.0756707137950735
7631,0.1243801584718884,0.2737267209553195,0.1317837913299974
7640,-0.2771706264660181,0.3409194625890245,0.3232175667771329
7688,0.1442393221349736,0.2677335464211413,0.0024533875001104
7742,0.1035888423671945,-0.2377117846378026,0.1662925355620315
7807,-0.1455147367154165,-0.2232903202029339,-0.1465542352932935
7850,-0.1179939186872066,-0.2531829223560452,0.1190182156920626
7882,0.1451083835542192,-0.1577665269192551,-0.2395399344762617
7898,0.0609076820177329,0.0399672996817209,-0.3057922782725888
7907,-0.2617682160004603,0.1149752463101059,0.1126628712285491
7954,0.2132094709549364,0.1873342037236288,-0.1039276136885061
8010,0.1174564995358249,0.0813386156446906,-0.2664593160637478
8044,-0.0439229753256889,0.0993397934342209,0.2789530411125903
8112,0.1627406155068648,0.1125187745788657,-0.2127782454027685
8134,0.1086428432590011,0.2307864953319936,-0.2000475832363147
8162,0.1218306387741964,0.2835160471982689,-0.0954676007708107
8187,-0.1330456180806883,-0.0949362936143992,0.2578961954471947
8203,0.0649360954212991,-0.1509476765036876,0.2399602492665803
