Event,Angle (rad)
955.0,0.3074395144366374
959.0,1.167520127575461
961.0,1.2691549975325713
962.0,1.275479333695154
965.0,2.2910981201988516
969.0,2.0042546052239754
978.0,0.45903250599888695
979.0,2.860801255346823
981.0,1.9766345717524354
983.0,1.08497046515102
985.0,1.8771848773694437
986.0,0.8887765083425524
989.0,1.1689527847183492
990.0,0.5887024717430257
994.0,1.014857684942041
1003.0,1.430971679719091
1004.0,1.0842616147413584
1005.0,1.8655073354502498
1008.0,1.2458217266951606
1011.0,0.27970364055311303
1013.0,1.8909065371379588
1015.0,2.7101251640615076
1017.0,1.2548929505042292
1018.0,1.1158381260465031
1019.0,0.2854101357517496
1020.0,1.9665958864073472
1021.0,2.4888856245841353
1022.0,0.6078792573076867
1025.0,1.2869394642840195
1027.0,1.729061918289457
1028.0,2.8029327942427003
1034.0,2.167737439345499
1037.0,0.16108598688845202
1038.0,2.41325336027631
1039.0,0.9391359947029583
1043.0,1.6611918106300745
1044.0,1.6726527121246788
1045.0,1.344697252272762
1047.0,0.6282751306266464
1053.0,0.1310264046465593
1054.0,1.1743165153232997
1055.0,0.42893338056588604
1056.0,1.4990208426184939
1057.0,1.7440253376049393
1058.0,0.7387816374999407
1059.0,2.4631897032066274
1061.0,2.5156817350904674
1062.0,2.0001021982777654
1065.0,2.2165836438863695
1067.0,2.214421267146026
1068.0,0.6950171082083921
1069.0,1.252506920590172
1071.0,1.7370102731448445
1073.0,2.1950161985374135
1074.0,1.3627449846723216
1075.0,0.1509089510273266
1079.0,2.1325912091977735
1080.0,2.5405428569603603
1083.0,2.4584901319400316
1088.0,2.2724019397252877
1089.0,2.4004667583090598
1096.0,1.566505625080468
1098.0,0.4873209031745556
1099.0,0.6749918006384928
1101.0,0.3510224883562463
1102.0,1.4645804173872812
1103.0,1.4715330242816467
1105.0,0.8348771709698942
1108.0,1.675330314392288
1111.0,1.2174160105489737
1112.0,2.2018047139836368
1116.0,2.1205348895701137
1117.0,0.9362137426403868
1119.0,0.5092510738220799
1120.0,1.4852100871783651
1123.0,2.1601164548168947
1124.0,2.4576920764781516
1125.0,2.1993374483450925
1126.0,1.9136011351757962
1127.0,0.7093064688650357
1129.0,1.083989443434859
1132.0,1.4562687701203412
1133.0,1.2029994227968435
1134.0,0.9630672996830696
1135.0,1.2160596860721602
1136.0,1.2394372372149876
1138.0,2.29105661645804
1140.0,2.1684037292862994
1141.0,0.7957323207434004
1143.0,0.8374411205640895
1144.0,1.3340257782622518
1146.0,2.350484784741285
1154.0,1.6894105316859853
1156.0,1.9068624555967475
1160.0,1.802503286667047
1163.0,1.3667389596845523
1167.0,2.3368899611202556
1168.0,1.2539318233708199
1169.0,1.6315428822410523
1170.0,1.3186097313076761
1171.0,2.500655553948894
1172.0,1.9877136493711975
1173.0,0.6603573495760864
1174.0,2.2677286332862323
1179.0,2.0472283998326826
1181.0,1.5643648974344624
1185.0,2.199470925175996
1186.0,0.4498623147311636
1187.0,2.464316220472741
1189.0,1.7732107249085518
1190.0,1.774857890311633
1192.0,1.2562269849242635
1193.0,2.3613128702091997
1194.0,0.9435098721179929
1195.0,1.1344198470029474
1197.0,0.9502262505295953
1198.0,1.614844460427127
1199.0,2.0531201294543355
1201.0,1.3202257804110347
1203.0,1.6178272843127524
1204.0,2.2567982143902925
1209.0,1.9239264830048601
1212.0,2.040922195751169
1213.0,2.0097305283137903
1218.0,0.8155631832113488
1220.0,0.812671758942832
1221.0,0.11146256065397114
1222.0,1.9383252746226087
1223.0,1.582254155071244
1225.0,1.8283691329249534
1226.0,2.8548688665347184
1228.0,1.81838547731021
1229.0,2.1535695323747155
1230.0,1.5008353014476978
1233.0,1.3563621393258618
1237.0,2.038053547320988
1238.0,0.9977139556834836
1239.0,0.6619435088871186
1241.0,0.3138333500602683
1242.0,0.7304960284569356
1243.0,0.8396205794811701
1247.0,2.1789477792449987
1250.0,2.6863401243186513
1253.0,2.840922824362155
1254.0,2.552114797220821
1256.0,1.356499444195176
1257.0,1.4307488996448825
1260.0,1.497303993073831
1263.0,1.5332640951589465
1264.0,2.3803939155713
1266.0,1.9366682824201094
1268.0,0.8211323533564603
1269.0,1.3967860926643179
1270.0,1.5293046553095395
1273.0,2.5600845188831203
1276.0,0.8625116363752588
1277.0,1.776856300199893
1278.0,2.0557109826796376
1280.0,2.046742660304601
1281.0,1.6654085694433083
1283.0,1.4753069890333441
1285.0,1.1249882310332986
1286.0,1.2567074891389762
1288.0,1.0065245929663047
1290.0,0.7982534992572969
1291.0,1.7440306683413576
1296.0,2.1895070248507937
1298.0,2.0198242464766563
1299.0,0.757429690020879
1301.0,1.3005138222507338
1303.0,2.1692644625692274
1306.0,2.0795140987537475
1307.0,1.1948329558265787
1308.0,2.2243506677600253
1310.0,2.4308040417318884
1311.0,1.6129955674466914
1313.0,1.5393343072567425
1315.0,1.5063462445317128
1317.0,0.5972979579853477
1319.0,0.9464809526324796
1322.0,2.770956266734836
1324.0,1.22989027842326
1325.0,1.8165024802485301
1326.0,1.58274095434811
1328.0,2.9963815303767554
1330.0,0.8910880341129211
1337.0,1.3770453084791279
1339.0,1.2554175362395783
1340.0,1.612935614569669
1343.0,2.9696283311510028
1344.0,1.3255874464818576
1345.0,2.004003644638889
1348.0,1.6404906075148606
1351.0,0.8456287393441229
1353.0,0.6746048106711392
1355.0,1.7900213473862459
1360.0,1.189630268280397
1362.0,2.3964362122963054
1366.0,1.1859968018903528
1369.0,1.0681375826739852
1373.0,1.5845414749891937
1374.0,2.0962480451602667
1378.0,1.604247025779051
1379.0,2.6004099847210522
1380.0,2.5526906471994173
1383.0,2.3041846620699635
1385.0,1.4600971860511205
1388.0,1.9229473331925784
1389.0,1.1676967466503319
1393.0,1.7246334842128486
1394.0,1.6813943200293213
1399.0,0.5122897030824285
1400.0,0.48763307951808554
1403.0,1.5840266017327236
1404.0,0.887782134177306
1406.0,1.9740926603052364
1408.0,1.106966009073681
1411.0,1.3640487636971117
1416.0,0.9135032762061897
1417.0,1.781944075567665
1422.0,2.051800654564487
1424.0,1.3203094046421335
1428.0,2.9339164915596294
1429.0,0.1399239323734709
1431.0,1.8402642523345707
1432.0,1.752273904870267
1435.0,0.2671108146461404
1436.0,0.6919267393643954
1437.0,0.5674174827112701
1439.0,0.14340065784269282
1440.0,0.7163287773446945
1441.0,2.063548018267711
1442.0,1.8969991220109477
1446.0,2.1968943865782866
1447.0,1.6804708182191535
1450.0,1.750710105484598
1451.0,2.08684645574604
1452.0,1.5622369884544494
1456.0,2.4184607652057086
1458.0,1.7216791074575342
1464.0,1.6181392078622974
1466.0,0.46245329203057184
1468.0,1.009286411948756
1469.0,0.7817604377180236
1470.0,1.0305759889567927
1472.0,1.477782759070712
1474.0,1.6965956779609133
1475.0,1.3870369107246467
1478.0,2.2896497235464253
1479.0,1.3632138417301205
1483.0,3.0163352218530046
1487.0,1.3745223153794655
1488.0,0.7118833788330907
1489.0,2.0217778771257704
1491.0,1.1710367010117406
1495.0,1.728157765395403
1498.0,0.2161735328385208
1499.0,2.0561267621044683
1503.0,1.5009074079417282
1505.0,1.643020492591398
1509.0,2.8317452784954957
1511.0,1.0578137533240235
1513.0,2.339163661234679
1515.0,1.876187939000048
1516.0,0.8866205580619776
1517.0,1.0479779304158425
1519.0,3.064428189303102
1521.0,2.207090101667567
1527.0,2.3545284405155837
1528.0,0.40873720480373854
1530.0,0.6606249035790138
1531.0,2.3608627516854948
1532.0,0.7360762391361535
1534.0,2.0640230849321277
1537.0,1.879357145590077
1538.0,1.2264325968205645
1542.0,1.642662507264671
1543.0,2.533019523898087
1544.0,0.8855641431755302
1545.0,1.0567090700581008
1548.0,1.2402677143382221
1549.0,1.4705286295266033
1553.0,2.5738820741541772
1554.0,2.179330521943525
1556.0,2.4782184709879793
1558.0,2.866409084360337
1559.0,1.0157199086376336
1560.0,2.0728603051468673
1561.0,0.7242553825531501
1563.0,0.9807050516752387
1565.0,1.0225004807455074
1567.0,2.6348784037680613
1569.0,0.7607581744999826
1571.0,1.6515580670511525
1572.0,1.826500721688591
1574.0,1.7064852452456436
1579.0,1.0633981487898827
1582.0,2.7337439145868294
1585.0,1.782392679867785
1586.0,1.451279254750408
1588.0,0.271243338230268
1590.0,1.0857838547317933
1591.0,1.424171455138634
1592.0,2.003005707093103
1593.0,2.1590106134379266
1594.0,2.8043598985211418
1596.0,0.5015509971869213
1597.0,0.6996145374542038
1600.0,1.967729058371722
1601.0,2.0136230424420787
1603.0,0.5247292780251002
1609.0,1.0551635551477678
1610.0,0.7898279617741023
1611.0,2.625670716363631
1612.0,2.0910125990768518
1615.0,1.5061489328344952
1616.0,2.5114369602456197
1617.0,0.7270564260780881
1618.0,2.4444929690240036
1621.0,1.5554932269651258
1624.0,1.9526998606840766
1625.0,1.1661059715059885
1626.0,1.679241698705921
1628.0,0.7214416863572357
1629.0,2.2990594845641854
1630.0,2.0223515376302057
1632.0,1.0332601664131997
1635.0,2.0833042515242526
1636.0,2.9189446290450016
1638.0,1.2550255987551662
1642.0,0.22730174558759786
1643.0,0.3523554005400019
1644.0,1.3414271701373846
1645.0,0.9984335108829397
1646.0,0.7185719906680174
1647.0,0.7342888641660855
1648.0,1.0447829831511133
1649.0,2.0827967191022814
1650.0,2.870729589715189
1653.0,2.748817869735223
1655.0,0.23197511675995972
1664.0,2.3297434269467923
1665.0,2.6148305838843973
1667.0,1.0423738442021957
1669.0,2.760664289932117
1672.0,2.4189204080185944
1676.0,1.7976284184699773
1679.0,1.7771338517017408
1683.0,0.35227333468941646
1685.0,2.008514313261179
1687.0,1.9084075165278949
1688.0,1.3487957681710705
1689.0,0.34627133973469715
1690.0,1.6735499495367705
1691.0,2.0530525210324067
1692.0,1.6587550177654975
1695.0,2.7984401225123308
1696.0,1.3105749449230975
1698.0,0.6424855654950196
1699.0,2.175871538247855
1704.0,1.3124620476456852
1706.0,1.4096603182118508
1707.0,1.8122857026445247
1708.0,1.5100560030784458
1709.0,2.36719953481518
1710.0,2.0818630384616954
1712.0,1.1844645438847183
1714.0,0.8893225139687878
1715.0,1.345429571751864
1718.0,2.6605804960201347
1719.0,0.24131635190356263
1720.0,1.7948287247518675
1723.0,1.6080296566329244
1725.0,0.6403758211721905
1735.0,0.7904801904835463
1736.0,1.4364316284706897
1737.0,1.7407613618333007
1738.0,1.2311013037335452
1740.0,2.442697570393347
1741.0,1.553039781475769
1742.0,1.5488938842654176
1744.0,1.4592674516945747
1747.0,2.4902396911492817
1751.0,2.3109842726160026
1754.0,0.8096759369144079
1755.0,1.56414460096395
1760.0,1.7556313550271387
1761.0,1.1716970625034524
1766.0,2.544117449938236
1770.0,1.963022606464008
1773.0,2.339139399888843
1774.0,1.3565258668935771
1777.0,2.310043671429102
1778.0,2.4996410980016686
1780.0,0.8012059336010022
1781.0,1.9878991622266333
1782.0,2.3922642717313995
1784.0,1.1209987879917078
1786.0,1.5340755291899049
1789.0,1.2102609028858502
1790.0,1.6079342430673662
1793.0,1.281587001306349
1794.0,0.7722027918258201
1795.0,1.4265929053243767
1797.0,1.6981608731362687
1800.0,1.7905951447979143
1802.0,2.245535135599411
1805.0,1.1245148837335097
1806.0,1.0823237435896766
1808.0,2.709856794784847
1812.0,2.3481791334357602
1816.0,2.1211277842365406
1819.0,1.273491082434308
1822.0,1.93487646109127
1823.0,1.3035136150615645
1825.0,1.5742453422744438
1826.0,0.8540497716775738
1827.0,2.3429952206127416
1828.0,1.4203930002339826
1829.0,2.47281260348303
1830.0,2.502005824644357
1831.0,2.312929685910195
1836.0,0.0899088669920151
1837.0,2.5714233514610787
1838.0,1.1369769720867662
1840.0,0.28326305011281067
1843.0,0.8895646655405367
1845.0,2.8130922950198904
1851.0,2.9090696836682173
1852.0,1.6687449706027877
1856.0,2.380063719393246
1858.0,2.4889931995219836
1860.0,2.392054514289371
1861.0,1.9072093443773217
1862.0,2.460081897378853
1865.0,1.325383424347007
1866.0,0.7577128552904857
1868.0,0.6548070272433404
1869.0,2.3333033980194413
1872.0,1.3341181021226853
1875.0,1.3711129531674138
1876.0,0.9776015065537457
1877.0,2.118260410422897
1878.0,2.6551888482051296
1880.0,2.140864458274926
1882.0,0.669948407137443
1884.0,1.810410093732189
1888.0,1.519439190910104
1889.0,1.2243201809748747
1890.0,2.902978416901637
1891.0,0.26990482999806165
1894.0,1.0554328395552346
1896.0,1.0828151280841054
1897.0,1.6778618840896333
1899.0,0.353800034391127
1901.0,0.7354885213594606
1903.0,1.4606861991207651
1904.0,1.1835349768034318
1905.0,1.1699884171042385
1908.0,1.6141234314631139
1910.0,1.7196442626367876
1912.0,1.8671025558913739
1916.0,1.8450309646668301
1917.0,1.1129857672864705
1919.0,1.2982413155607748
1921.0,0.4660893518159198
1924.0,1.0946399179868516
1925.0,2.0451880805669322
1926.0,2.731154710051103
1927.0,2.088466999130669
1929.0,1.79676556558822
1934.0,1.0652121470076403
1935.0,1.037297306350031
1937.0,1.2759023738688429
1938.0,2.2176174144028398
1939.0,2.2461391043376064
1944.0,2.0360953039832044
1945.0,1.5674217422516512
1946.0,1.233673424643345
1947.0,1.722990512534057
1949.0,1.9805781986366087
1950.0,1.5164437364142669
1954.0,1.8287639509435565
1964.0,2.1849224447419218
1965.0,0.40646482782437726
1966.0,1.1082668030243281
1967.0,1.8871534326954067
1970.0,0.6208443564325451
1977.0,0.5550642706639561
1978.0,2.3113875863498032
1981.0,1.3815423237019433
1983.0,0.8084459623138848
1984.0,1.3016577281464277
1985.0,1.7342705663549887
1986.0,2.8409845724068417
1987.0,2.4139987054288623
1995.0,2.415556630114087
1997.0,2.1094615634711493
2000.0,1.6619427707489962
2001.0,2.5188129751333417
2002.0,2.622045865100755
2004.0,0.8838045743506308
2006.0,1.9709153721240853
2011.0,1.7792206030274482
2014.0,2.7402738777541664
2016.0,2.6518164989182917
2018.0,0.14445436216471602
2021.0,1.951428679529758
2022.0,2.0968321167806834
2026.0,2.203174665324419
2027.0,2.168393959966556
2028.0,0.20481540693851252
2029.0,1.684743264755449
2030.0,1.6929906599529232
2033.0,1.2171576958993875
2037.0,1.2006501600505899
2039.0,1.7039003862125426
2043.0,1.2228732511907996
2045.0,2.5474910187346342
2049.0,1.4850518936193309
2050.0,1.6646746259835716
2051.0,2.081610241288948
2053.0,2.5387682795912023
2054.0,1.97178030577935
2055.0,0.8144693917053981
2056.0,2.3473915398218015
2057.0,1.4871262773735783
2058.0,2.491543521138108
2059.0,1.1827656117167331
2060.0,1.8606808554485974
2064.0,2.203952872263602
2065.0,0.5213159600606051
2066.0,2.683969229276914
2067.0,0.3417205491791058
2069.0,2.13037658475362
2073.0,0.6253339197998746
2077.0,1.7815732775149804
2079.0,0.7849778207640009
2081.0,0.4684665394007703
2082.0,0.9037195845333789
2084.0,0.6177371584032921
2085.0,0.8856545210421284
2086.0,2.8636460978612854
2090.0,1.5432041502211697
2092.0,0.9823092277752977
2093.0,1.2905354948997896
2094.0,2.0499004684118987
2095.0,1.4479813687270497
2097.0,2.4344948926042456
2099.0,1.513381976982878
2101.0,1.761475047541807
2102.0,2.1640724207845485
2103.0,1.329221797450899
2105.0,0.98607843182427
2106.0,1.374161240901128
2109.0,1.1454128053850423
2113.0,1.3725905177381823
2114.0,0.7685427613839021
2117.0,1.4048072461799204
2119.0,1.3285392481522118
2120.0,1.5156292487072698
2122.0,1.9886197085673023
2123.0,2.7318139992909174
2125.0,2.3648947330478256
2127.0,1.329679472504386
2128.0,0.967916804105481
2129.0,2.6022809622390923
2132.0,0.2127569600217011
2133.0,0.8474832553745691
2137.0,1.082301216367762
2140.0,1.050362464831166
2141.0,1.1698466341757856
2142.0,0.46709638744565285
2143.0,2.0592967965908224
2145.0,0.7401867951309057
2146.0,1.7353949704313179
2148.0,0.7545398356483932
2149.0,2.1414530775166956
