Event,Angle (rad)
538.0,2.4292436092578047
541.0,0.2871907369763577
542.0,1.6475051037955732
543.0,2.150879660033711
544.0,2.211568911418154
545.0,1.2581208101928563
548.0,2.1891905549797515
549.0,2.187723788314188
550.0,0.36734449636569383
552.0,1.1653388536803253
556.0,0.138788726898336
562.0,1.3848480298366395
563.0,1.6959452670511854
565.0,2.102297752129709
566.0,0.7480420904308652
567.0,0.3424666096450937
568.0,0.3845600189009235
571.0,2.7291612639967107
572.0,0.5200402202203278
574.0,0.20429030035904214
576.0,1.3539206189197208
577.0,0.8654710924177904
578.0,0.4991625815216852
579.0,1.5415155750213478
580.0,1.7702730630116426
581.0,0.21940182206470987
582.0,1.6371787964509281
584.0,1.6140555580131755
585.0,2.3403665049955333
587.0,1.763398117981937
588.0,0.8363156818006612
591.0,2.231247602407931
592.0,1.5779113851614435
593.0,2.5857458602758574
594.0,0.5833322639897699
595.0,0.1355334573229407
596.0,0.9599946503668361
597.0,2.1991806312126103
600.0,0.7497084033809333
601.0,0.7881595105849488
606.0,1.1101804858179138
607.0,1.2388032216300993
609.0,1.6304242700962626
613.0,0.7693251008776091
619.0,2.130289621363521
620.0,1.7099184247655832
623.0,2.50004601786563
625.0,0.9869943673453527
626.0,0.5455164134553333
627.0,2.4735261629034073
630.0,1.7241893448345624
631.0,0.03802820546395579
632.0,2.426513669434594
633.0,0.5726923674706335
639.0,0.9470258856982324
640.0,2.5835090811007713
645.0,0.619831370353178
646.0,1.1839373204323198
647.0,0.6165336576863448
649.0,1.2377225811798964
653.0,1.4655062237501988
655.0,1.561338157755128
658.0,1.0875937996501217
660.0,1.3309801015047915
663.0,1.5252914274151215
664.0,0.09223106854940498
666.0,2.2169454975084824
668.0,2.803336628089049
671.0,1.0382998798240028
673.0,1.487832279713364
674.0,2.6607154495578733
676.0,2.2416955193460044
678.0,1.1174518647415543
679.0,0.7645302209823212
680.0,1.590636399109799
684.0,1.630623351314529
685.0,0.7128654016158379
686.0,0.9029592359920833
687.0,1.3430501370031183
689.0,2.562651672410642
696.0,1.7093823098676038
702.0,2.3582688586995504
703.0,2.0006051039702166
704.0,1.3592325997121684
708.0,2.046232260940443
710.0,2.657981150350788
711.0,2.1605168955960927
712.0,1.5562352968170658
714.0,0.11767023545611492
715.0,1.632225095564871
716.0,2.6362931341457987
720.0,1.602593974946266
721.0,2.8036934863566527
722.0,2.490542707065402
723.0,1.5538657737588606
727.0,0.8499525599300983
732.0,0.5512838249764228
734.0,1.7317642550586538
737.0,0.3237518372189194
738.0,0.5335015728511018
740.0,0.5575854904014381
741.0,1.7432207925123868
742.0,1.7878029914595424
743.0,0.9391535819012259
744.0,2.3416081791610797
745.0,0.14617391821415965
747.0,1.1552739698825116
751.0,1.1900499410163186
756.0,1.4951127359898262
757.0,1.5443816324051893
758.0,1.2483763024203238
760.0,2.378158261535618
761.0,0.5876803748530858
762.0,1.4570810688427513
766.0,2.2442473925537456
768.0,1.1268770170102576
769.0,2.0639380964522283
770.0,2.152126099208469
771.0,2.30332459775928
773.0,1.5816961612335845
774.0,2.189277430947265
775.0,1.70218692178118
776.0,2.9169089242716084
777.0,2.2207482489556867
778.0,1.1986710214918144
780.0,1.903225475498332
782.0,0.9926436994860868
784.0,2.0855856765636265
790.0,1.449522452925256
793.0,1.544835092775704
797.0,1.0339312911382608
804.0,1.6627832280592818
807.0,2.7838707570732812
809.0,1.1337640643305753
812.0,2.1512564439064543
814.0,3.0011085773663897
815.0,2.5957345275715613
819.0,1.2974433189066041
821.0,1.4683911782939005
825.0,1.5822855586420566
827.0,1.9446083156524485
833.0,2.058411377407005
839.0,2.3346327634271553
840.0,1.888676539502051
841.0,1.4623382004967609
842.0,0.9113725030539568
844.0,0.5644578313886482
847.0,0.9942166527445295
852.0,1.7109089436047544
853.0,1.6236115763657126
859.0,1.6873988334065702
860.0,1.7208029536741234
863.0,2.04445034413318
864.0,0.5891794357343404
867.0,1.912768601091004
868.0,1.7536840552431183
869.0,2.0049399122865137
870.0,1.2246277367772584
871.0,1.8791011744349773
875.0,2.547841125803339
879.0,1.88383970537804
882.0,1.736153856669917
889.0,1.44789929091411
890.0,1.7061903296459884
891.0,1.6433547991315607
893.0,0.5401925575130723
894.0,1.8161108235837915
898.0,1.2268170476674902
900.0,0.7243394264572992
901.0,1.4894666190800858
902.0,0.8668835735348346
903.0,1.4879217154746156
908.0,1.4547664287792796
909.0,1.2960168458150287
910.0,2.4823768281720646
914.0,2.5612153765422634
918.0,2.499156857856557
919.0,1.52678856554283
920.0,0.672682541505093
922.0,2.6268843992334245
923.0,1.0519289350482355
936.0,2.2195554072224506
937.0,1.355409532005142
939.0,1.6864546938941278
940.0,0.9991553338910677
941.0,1.7400959301293204
944.0,2.574799290119504
945.0,2.497628523748945
946.0,0.8910069212660376
948.0,2.930590796370389
950.0,0.9889577900646686
951.0,1.5248259630425864
952.0,1.0403562260536707
953.0,2.231554511891003
955.0,1.077589485871954
956.0,0.8403927397717396
963.0,2.6732847823333357
965.0,1.382472177599499
971.0,2.0714895778079456
973.0,1.7511907272108278
975.0,2.5728893846773766
976.0,1.981413056871318
980.0,2.491710919861087
982.0,1.047465373080852
984.0,2.972651545437271
986.0,1.2395526385581357
989.0,1.7352271227967597
993.0,1.7114241160797232
997.0,0.39049943775301443
998.0,1.5610770140987282
999.0,1.4670390348712332
1000.0,0.4830131352555188
1004.0,2.871190579896281
1005.0,0.1710965952392924
1007.0,2.205767608233752
1009.0,1.418463285592738
1010.0,0.6637536773633019
1011.0,0.7550452350330017
1014.0,2.7391176719021697
1017.0,1.0256666462830997
1018.0,1.0630304312206054
1019.0,1.560159934952442
1020.0,1.114567884923793
1021.0,1.6934746882690492
1024.0,1.27931656408361
1027.0,2.735517006483377
1029.0,2.1064521697768464
1030.0,1.3150044338539268
1032.0,2.2265875613090973
1033.0,0.6460510845842966
1036.0,1.4163099726907227
1039.0,2.6302981748414798
1040.0,2.0074645832571143
1042.0,1.418162553231451
1043.0,0.840139400661692
1046.0,1.027448655306407
1047.0,2.0730847948144877
1049.0,2.2570903287637343
1054.0,2.798223942443417
1061.0,1.2625812718773475
1063.0,0.9119274834869486
1064.0,1.664644029994876
1065.0,2.876156618328368
1067.0,1.1467823639222445
1070.0,0.9105925661391523
1071.0,1.4353011011466545
1074.0,1.420401698661523
1075.0,1.8831379751697865
1077.0,0.8400864049182372
1080.0,2.3624349490326164
1081.0,2.6298738908927057
1082.0,2.772810338320364
1083.0,1.3718830848750263
1084.0,0.6234548889666298
1085.0,2.663798339326678
1086.0,1.2690668220055419
1088.0,1.7562926255575075
1089.0,2.3463761094940017
1090.0,1.4338379316567162
1093.0,1.3835018299630097
1095.0,2.1832327681013357
1096.0,0.46450101674534394
1098.0,2.0461975220942255
1101.0,0.9076706880630692
1102.0,1.053741005900166
1103.0,1.4726040487053669
1104.0,1.9535013566113102
1106.0,0.7922395586979407
1107.0,0.8231975412561165
1110.0,0.8895660634989037
1113.0,2.446627062572818
1114.0,2.0680210438524784
1117.0,0.8188281922024379
1119.0,1.5894870158895613
1121.0,2.2480757709780037
1124.0,1.7373216269652132
1128.0,2.5998221280669074
1131.0,2.316232715830586
1132.0,0.26080802133742736
1134.0,0.32297260519802734
1136.0,1.8970649610944386
1137.0,1.2421447386479227
1139.0,1.6875672797040848
1145.0,1.285161643332193
1147.0,0.3789249932836839
1148.0,1.245473942258759
1155.0,0.17801653295277045
1157.0,1.8782730730911035
1158.0,1.3093917499815892
1159.0,1.5305495742377966
1160.0,0.632650808178741
1162.0,1.2250021633426504
1167.0,1.996012098856423
1170.0,1.5380302912159949
1171.0,2.1226032340404153
1172.0,1.6214292008893962
1174.0,0.8690883402899351
1176.0,0.6602834037528963
1177.0,2.2141265257376634
1178.0,2.475721977692457
1180.0,2.4260323855006156
1181.0,1.0580839379081333
1182.0,1.3795917268423152
1184.0,2.5406027138461234
1186.0,1.329588887808084
1188.0,1.8806281220693384
1189.0,2.0332473998129
1190.0,3.112092059106993
1191.0,1.7725780339105206
1192.0,0.5586138067984142
1193.0,1.3069724126702549
1197.0,2.1225601903285902
1199.0,1.0212226800789916
1201.0,2.1071347658946933
1203.0,1.577642582861946
1204.0,2.425384938338121
1205.0,1.03069374832259
1206.0,1.6916541839301116
1207.0,2.0949378138117862
1209.0,2.057578770713491
1210.0,0.8618947312914034
1211.0,2.852349076997804
1212.0,1.5436917586066659
1213.0,1.8954451227494638
1214.0,2.321534378933649
1215.0,0.8882487837526682
1218.0,1.5372565459440033
1220.0,1.2644649926104523
1221.0,1.5536450154320365
1222.0,0.9664676191267327
1224.0,0.8608997335353707
1227.0,2.700968352222
1228.0,2.405787289714134
1236.0,2.372117169722635
1238.0,1.7519429522011567
1241.0,2.2270304113824886
1242.0,2.415080725921426
1243.0,1.6822989792029868
1248.0,2.0912838782512044
1249.0,1.4191470749492343
1250.0,1.2537045148397732
1251.0,1.1226112274990314
1253.0,0.461370880832774
1254.0,0.9451175166799968
1260.0,2.0583363978524005
1264.0,1.027151147794829
1267.0,0.7723892200847002
1269.0,2.414465236721212
1272.0,0.8538195345924422
1273.0,2.8480166181884012
1274.0,1.6522331519511255
1276.0,0.5933072029107846
1277.0,0.6033781445533379
1279.0,1.7520793628139542
1280.0,2.940638388720042
1285.0,1.706086806629261
1286.0,2.0698981927394686
1287.0,0.4052345595342897
1291.0,2.8131881266383783
1292.0,1.8024335469267927
1294.0,0.8440637856591938
1299.0,1.9864957937140901
1301.0,2.47351995451519
1303.0,1.5707229105141103
1305.0,1.9016248151478452
1306.0,1.9711025062733192
1308.0,2.135246730757977
1309.0,2.555909532607979
1310.0,0.4897925255221694
1311.0,2.151956294000314
1312.0,1.1002817250570145
1315.0,1.216475735359731
1318.0,1.048296692623391
1320.0,2.901810609234004
1323.0,1.7702202585821298
1325.0,2.4594536425455478
1326.0,1.2972054936378647
1327.0,1.893399725770366
1331.0,2.4416336460737713
1333.0,1.7556352893774831
1335.0,1.7020360284935754
1337.0,0.5220360211789248
1338.0,1.0124840512862523
1341.0,2.0604803278255024
1346.0,0.5257563457425086
1350.0,1.262460388692431
1354.0,1.0824974780676198
1357.0,2.3597994688946753
1359.0,1.540464635780456
1363.0,1.7037469418225948
1364.0,2.0696253154546183
1367.0,1.4300829284152385
1368.0,1.1570435944343338
1372.0,0.30111566962655356
1373.0,2.62322813911945
1376.0,1.74890764814031
1377.0,1.983033957732047
1380.0,1.446037567093749
1382.0,0.669910033857988
1386.0,2.462224888579222
1388.0,1.2642161615307737
1392.0,1.2820653966728532
1393.0,2.6848234028963134
1395.0,1.882413617821873
1398.0,2.4150272580006242
1400.0,0.4091124570101745
1401.0,2.4213804660606013
1403.0,1.3624048917528895
1404.0,2.469625066954868
1407.0,1.39750942605425
1408.0,1.8841353768940023
1410.0,1.2934007732420119
1411.0,2.244308636330846
1412.0,2.3095771255042017
1415.0,1.9174693840094073
1417.0,1.5333244169244933
1418.0,1.5708700702744152
1419.0,0.8317077450865077
1420.0,2.064310500535834
1421.0,1.0866550673601818
1424.0,2.0862829134448955
1428.0,2.3874164144902976
1429.0,1.7228301702890847
1431.0,2.3373404801192423
1433.0,0.9138381626320374
1434.0,0.45258585694219594
1436.0,1.2759723718702694
1438.0,0.7229811623144186
1440.0,1.4825765306009104
1441.0,1.3924966483695058
1442.0,2.527552299951443
1445.0,1.2893178103345644
1447.0,2.1458403750575146
1450.0,2.3244767128614137
1451.0,0.9989424120819198
1453.0,0.42103349195884004
1457.0,0.5255213754265258
1458.0,2.370453492101309
1459.0,2.313318274155298
1462.0,2.254825743998756
1469.0,1.994692842991767
1470.0,0.4585948490697463
1471.0,1.908895102633137
1474.0,2.130837015353757
1478.0,1.3953420362864681
1479.0,1.8957143156808094
1480.0,2.3004896201491873
1481.0,1.9225733654571167
1482.0,2.0226758397200437
1483.0,2.320513766231366
1496.0,2.798548745465334
1498.0,1.67374650338127
1508.0,1.3341294865827458
1509.0,1.2058263104978741
1511.0,0.4330760697012045
1512.0,2.7070793588193993
1514.0,1.3348899339130322
1518.0,0.6638223337355252
1520.0,2.198253259658206
1521.0,1.8867439111279762
1525.0,2.181199503629822
1526.0,1.6014428039244535
1527.0,1.6747853696780735
1530.0,2.119341000235612
1531.0,0.3343714969525511
1532.0,1.4313612445535155
1534.0,2.4486087720282828
1535.0,1.4625268823177673
1537.0,0.5993713588272452
1539.0,0.3270059418309007
1540.0,2.8140953580007513
1543.0,1.351726658460735
1546.0,1.5862421298242857
1547.0,1.2612619331516024
1548.0,0.3068915487782485
1549.0,0.17254907310473216
1550.0,2.7851873434424776
1552.0,1.6281253700360168
1558.0,2.110178966406345
1560.0,1.9163051944636085
1565.0,2.4084520895288124
1567.0,1.1491799006254961
1569.0,1.4354746840135055
1570.0,0.8307540739684658
1571.0,0.707382409790349
1581.0,1.5841106736396813
1583.0,1.3824962118629387
1584.0,1.1706227346972047
1585.0,1.980021137646493
1588.0,2.4064555715786824
1590.0,1.5079506141820855
1591.0,2.1814672442538354
1593.0,2.093941429696809
1596.0,1.889167069958914
1597.0,0.8929178187071691
1598.0,0.511371255943245
1599.0,0.8209675252102433
1600.0,0.7943842816422395
1602.0,2.370360223496394
1603.0,2.456514625245585
1604.0,0.8198794572719563
1605.0,1.6590864173120514
1613.0,0.6400649316315736
1614.0,0.46434265561805194
1615.0,2.021636989944642
1617.0,2.629200098858585
1620.0,1.1977487551003596
1621.0,2.076290862916561
1622.0,0.8794180025522627
1623.0,2.533236258846954
1626.0,2.235451862019199
1627.0,1.7336338238401272
1628.0,1.7102760447537846
1629.0,1.7326208011205162
1631.0,0.15258471298850163
1633.0,2.6124540716772713
1638.0,2.0732482501838203
1640.0,2.3744538851020125
1642.0,1.2719894523816306
1643.0,1.4587746973155724
1646.0,1.260921281790539
1647.0,1.3447404670765593
1648.0,1.6038860198367644
1650.0,1.9711565681697674
1651.0,1.5252128216572025
1652.0,1.2397478741090981
1654.0,0.6454609499963112
1655.0,1.8048243107307014
1657.0,0.9372601959468084
1661.0,0.4771463481983951
1664.0,1.9233192980692613
1667.0,1.3863227017883104
1668.0,1.5299093345476458
1669.0,2.146877583093072
1670.0,0.8937939060763365
1676.0,0.4043966594897229
1678.0,1.0548126845154875
1679.0,0.7647464829764685
1680.0,1.7656224402820941
1681.0,1.8105024366757392
1684.0,0.9487023198778896
1686.0,1.42298252800285
1688.0,1.4789664779075873
1690.0,0.8192844750668729
1692.0,1.42852487694055
1693.0,2.6360906756330187
1695.0,0.4645920218678791
1697.0,1.653919718407254
1699.0,1.0743543140330265
1701.0,1.7742425516221847
1702.0,1.4119698334218218
1705.0,0.5239650226215203
1706.0,1.4080857953981205
1710.0,1.231721362172201
1711.0,0.9590578127222148
1712.0,1.5999512256822603
1717.0,2.3401264755707163
1721.0,1.1490542807978927
1723.0,2.75818777121853
1725.0,2.016736387832518
1726.0,1.210540937782993
1727.0,1.006316905275523
1728.0,1.489010015170011
1730.0,1.539211315440133
1732.0,0.8389272834803736
1733.0,1.8952797634318777
1736.0,0.5681947386070892
1737.0,1.4738558912291266
1739.0,0.9046740231619502
1742.0,0.843996353834795
1743.0,2.541668228658513
1744.0,2.375263548420527
1745.0,1.0843419931816214
1746.0,0.853565791106297
1747.0,0.8206071725778044
1748.0,2.954157382744569
1750.0,1.331742627033807
1753.0,0.19243477350122712
1754.0,2.755979020746978
1755.0,0.5741076376729973
1756.0,1.7011239260662354
1758.0,0.6024264218684279
1760.0,1.7989538311851423
1761.0,1.249346476953749
1763.0,1.57781287088411
1764.0,0.5521833693233631
1767.0,1.254074410350773
1768.0,1.4076934287360707
1770.0,0.4762818384078874
1771.0,2.0022311449721144
1773.0,1.4574915659006107
1775.0,2.0686417409485665
1776.0,2.2971523697167346
1777.0,0.49050721045803347
1778.0,2.4708448522779647
1779.0,1.6559053649493365
1791.0,1.9371951816192683
1798.0,0.6293535069397908
1799.0,1.463556235622886
1800.0,1.1485713750807602
1801.0,1.9525911053894909
1803.0,1.7503499861270704
1804.0,0.9943977284322989
1806.0,1.924113566267341
1807.0,1.551635999248327
1809.0,0.20385140966787843
1813.0,0.1899725396234292
1814.0,0.5519460813876961
1818.0,1.3935549048517097
1819.0,2.379629510313066
1821.0,1.0308772102849848
1822.0,0.706754342365513
1823.0,1.0957630700564933
1826.0,2.3414899924705894
1828.0,1.7420747018877103
1830.0,1.5146690198975847
1831.0,1.765293281368772
1832.0,0.4549559630345771
1833.0,1.5255600081567093
1836.0,0.9457183918481031
1839.0,1.5968866531759025
1840.0,1.3920297831626804
1841.0,0.6071083229042208
1844.0,0.9211128264264404
1850.0,1.0284827465637716
1854.0,1.8510963519048025
1857.0,0.8740740164671413
1859.0,2.4388096622710305
1860.0,2.7540541582864875
1861.0,2.376724436856766
1863.0,1.9167290303022169
1868.0,2.0872784335148156
1869.0,2.1136580666820466
1874.0,1.109933981318307
1875.0,1.5916002917910395
1876.0,2.166083264592373
1877.0,2.618203595258532
1878.0,1.8904801581316673
1880.0,1.8435185431749803
1883.0,1.6463402010697479
1887.0,1.9279088977168286
1888.0,0.8080103540472869
1889.0,0.8722272022830271
1890.0,0.5193603306015067
1892.0,1.7191608714646867
1897.0,1.2418535551680432
1898.0,1.5623419904883393
1899.0,1.1082665935731657
1903.0,1.4421853236567606
1911.0,0.7095625350952245
1912.0,1.0234901111252173
1913.0,2.3465264457726747
1914.0,1.5285764643099278
1915.0,1.4764781578097965
1917.0,1.8083533799642884
1920.0,2.6601414961735865
1923.0,0.39634011302338057
1924.0,2.0488285895766523
1925.0,2.420741015328112
1926.0,1.512489096389749
1927.0,0.16979202525691514
1928.0,2.3217993449659864
1930.0,0.7997757490752145
1931.0,1.426909719458437
1932.0,1.294701534026665
1935.0,0.9881781385806506
1937.0,2.313720173293968
1940.0,1.4116173697549272
1942.0,2.029469438382573
1943.0,2.161807392905267
1947.0,0.49408902048847547
1951.0,1.5068065261697556
1956.0,1.8251690499749262
1959.0,2.1831320555524205
1962.0,1.7512829567272006
1963.0,0.5920630418841981
1965.0,1.4205894923638058
1971.0,0.7038995937765875
1974.0,1.465681780265693
1975.0,2.741987087291979
1979.0,1.3041285509716827
1980.0,1.3135809438564556
1981.0,0.637030098109219
1984.0,1.02793413552489
1987.0,1.6547761396804814
1988.0,2.04276977713828
1991.0,1.8572627919040843
1995.0,1.6564173568592684
1996.0,1.8271028372943985
1999.0,2.9395394014253373
2000.0,2.227031793252999
2002.0,1.2588793378070575
2005.0,1.6987027373133385
2008.0,2.496248184416585
2013.0,0.6870995588779536
2016.0,1.2863816039802303
2020.0,1.172645273416906
2021.0,1.3070089584302875
2022.0,1.654913527275867
2026.0,1.2214852602384512
2027.0,1.213098026716833
2028.0,2.9530598192996775
2030.0,2.1304031948837907
2031.0,1.7027124696459688
2032.0,0.3473441525899121
2035.0,1.7904704093794763
2036.0,2.664188859039656
2037.0,1.8852690500574674
2038.0,1.5575107129668768
2039.0,2.3293318567221792
2041.0,2.010595666835833
2044.0,0.9461760076129289
2049.0,1.6635785772529414
2050.0,1.9472205173067034
2051.0,2.1282455666880367
2052.0,1.2782807646063263
2054.0,1.9353257437601572
2059.0,1.3079061943398438
2061.0,1.7403696892777556
2062.0,1.9061288391248121
2063.0,1.922644044335801
2066.0,0.964236112668682
2068.0,0.5381453211424473
2069.0,2.507424367147168
2070.0,1.7674196631046684
2073.0,1.0937304305176216
2075.0,0.7686684454047127
2076.0,1.2087597734382485
2078.0,1.5850948347820188
2082.0,0.38113919914845573
2083.0,1.453961348073629
2085.0,0.4313840167931357
2086.0,1.9995427912085304
2087.0,1.55897154781813
2091.0,2.7539312747561886
2092.0,1.197209110957204
2093.0,2.220087113296861
2098.0,2.2509581862422356
2100.0,0.9170853989378563
2105.0,1.5084681179720827
2107.0,1.3029116360135948
2109.0,0.828570147503306
2111.0,0.900448345512766
2113.0,1.1013240490499396
2114.0,0.9802741327184744
2116.0,1.762718003806614
2117.0,1.4799326316305903
2118.0,2.8487459184050343
2119.0,1.5886330650083935
2121.0,2.2701269856372037
2123.0,2.151521177207615
2124.0,1.6785287815062875
2126.0,0.4865942134274622
2129.0,1.8440133689742066
2136.0,2.0186018510090022
2138.0,1.2028970390649745
2139.0,0.38438237065285236
2140.0,2.183494905627822
2144.0,2.8458876437085694
2146.0,2.3183911580289793
2147.0,1.4675120107026625
2149.0,1.1085762785490834
2150.0,1.364883358126027
2152.0,1.9743126149591848
2154.0,2.8849586826378313
2155.0,1.8950786068116858
2156.0,1.1145103513075219
2157.0,0.645127485373811
2160.0,0.7034932122684342
2161.0,1.5683022968821725
2163.0,0.8675270173775889
2164.0,2.6060656849812323
2167.0,0.864389589618531
2168.0,1.6909575624274171
2170.0,1.5529277674181343
2172.0,0.4698087249109203
