Event,Angle
0,2.0489323999231757
1,2.8453710624344084
2,2.53807962511068
9,1.0316220186508893
10,2.732954809777842
11,0.7034168637983702
21,0.37343850794512956
31,2.0633374441336096
34,1.9748002031593574
35,1.4434659225605901
36,1.823117230514417
37,2.3562750412110702
39,0.38057857113772864
40,2.192432552097564
41,1.6839536185174984
44,1.9218289841505962
45,2.1923713176999886
46,2.040713842704694
50,1.09983131566281
51,1.8007796916903185
52,0.640098696109286
53,1.9801987324061479
58,0.9408213882741405
59,0.34413301806883423
62,0.39443345940361435
63,2.6012402275422652
66,1.3825375341315447
68,2.0112373025764096
69,0.3587783465034721
70,1.6367525722095848
71,2.1928851386507597
72,0.7692814991574037
76,1.9350059441942695
80,2.249602218380706
83,2.1858630078566565
84,2.4743110676004463
86,0.9014508199956792
87,1.0477158846793357
88,2.027512237100593
93,1.285727947949106
94,2.3811611960078354
96,1.165328106960099
103,1.4141645061792392
104,1.1682010308581343
105,2.622500898609229
106,1.8910383573546945
107,2.4373443969275317
108,1.944097397901442
109,1.2732071139457928
112,1.8695994064575152
116,1.5332555882949905
117,0.4881198285015337
119,0.9522798885264593
121,1.987031330714898
122,1.9632406196152485
127,0.588921738499821
128,1.7195571401433671
130,2.5186849791641333
133,1.1648095903837032
135,0.3721137450885845
136,2.8103781217030948
137,1.4168473886291628
138,2.8561404779836774
142,2.7206993283363152
147,1.1461677700421309
150,0.6736545258764595
153,2.4302232096487613
157,0.7737046589151141
158,1.2512365109139212
159,0.8652436190065718
160,0.9731896887734894
162,0.9880958179615809
163,1.8739792562524915
164,0.461249515281958
165,1.778741223480792
167,2.2289423428493866
168,1.8124851539164248
174,2.3326150605999825
176,1.4329127509273663
181,2.747952817616305
182,0.9507866849115281
185,2.4085659379612854
187,1.0431706759466717
188,1.749258888237862
193,2.678746167651316
194,2.257343212271689
195,1.2117067143097193
196,1.1992845347223868
197,1.7503843620530735
198,1.7596811161166022
201,1.5492281527028795
203,1.188720500006102
205,2.6939884722879195
207,2.1511739896877002
208,1.3551857667768168
213,0.8922002614944908
215,0.6560120704149621
217,2.248743718929155
219,0.932984588752933
220,2.568242243075258
224,2.0151667691776844
226,1.6325217215430157
228,1.8106653572525222
230,1.262195053023491
232,0.7726211294810592
236,2.8864835512628746
237,1.1209000909667466
238,0.9921668958276146
239,2.121376628043165
241,2.34565164749382
242,2.6550635700828087
243,0.28949708877532143
245,0.9885509053366393
246,0.9697170219506999
247,1.2407790457226737
249,1.0213210489000808
251,0.7717900537281482
252,0.7401391673479872
254,2.6290293105087645
258,1.6498636205475956
259,2.752107556619969
260,1.281094554438559
263,2.356343236451931
266,0.523803284135863
270,1.5305469874172852
272,1.678103109288751
273,1.9619926333330298
274,2.702128598234196
276,0.13768398916628563
277,0.6816426079047647
278,0.41073399036705627
279,0.1622216653497881
282,2.694783261948603
283,1.6808672346538804
284,0.7746676054575502
287,1.8223554009304452
288,2.5368386609989555
289,1.5550364802050918
293,0.46671028658662805
294,2.663824993363109
295,2.2205862341378593
302,1.1001392069970652
303,0.8941226969832933
304,1.6977192357720718
305,1.6345677728426236
306,2.0961856139631583
307,1.1384532543198445
308,1.944818836252714
309,0.9545546791535224
313,2.603018883184161
314,1.5277531652691894
316,1.5921174228053
317,0.9400464744262351
319,1.3390673341913708
322,0.876596747908153
323,2.5281121148842622
325,2.3404425800931796
326,2.3287470185067947
328,2.8817503369732704
329,0.9057973171856116
331,1.8199089402028514
332,1.4759473721626812
335,2.0458002189228512
336,2.195850894194259
338,1.0748325160371057
341,1.3717032598822818
345,1.2166676472711606
346,0.5766773912615046
348,1.4811557051435724
351,2.3289936715783908
352,1.1996608840271152
361,2.779639478996843
363,1.0383625280585516
364,2.7095707759931273
366,1.0644608768823838
367,0.5157892133279679
368,2.6633691437513134
373,0.9808930606907525
374,2.133932043976538
377,0.15277284501720825
379,2.3423784020477565
383,0.7499496104463813
384,1.2539110438969994
385,0.8348640571159563
387,2.8082937189548467
389,0.6319414423674456
391,0.8538496815258356
393,0.5808672365847717
394,2.631131015504916
395,1.4534537066408224
396,0.3964817896932543
397,1.696780610706821
399,0.9788554873706014
402,0.9187473153196115
404,2.613639413604853
405,2.8844410969148635
406,1.748719071998039
407,2.5992070124811772
408,1.0246616917405382
410,1.3435064850762035
412,0.7230781989802714
413,0.31946036221555596
416,0.6668808252133096
418,0.934669535927628
420,2.5790738850473893
423,0.6790684816006358
424,0.49681675833792877
426,2.177320265277872
427,1.5654965127425295
432,0.916389992067569
434,2.406340717548332
435,1.3555868104582154
436,1.8087851872939564
437,2.947349402690421
439,1.0785794522744616
442,1.0861301521053972
443,1.6483799296835966
444,0.7589242341127173
445,0.8240595932378671
446,1.65160721090328
447,2.1962281834454753
448,0.20187073842242423
450,2.681567459799583
451,1.379620147032321
453,2.7389897154065124
454,2.7394425905115107
461,1.9025631176684659
465,1.3634684613498855
466,1.834853942474517
467,1.064622373562375
470,0.821939512383831
471,2.049527575233689
472,2.4282739794478054
473,1.055818163964948
474,1.5541995117300815
475,0.9797836998863366
476,2.0778975763730694
478,2.433063726876494
481,0.5327767215614077
482,1.2874002882448259
483,0.7148082256402848
486,0.7097730798456475
487,0.5243156373046626
489,2.5496300630567106
490,2.300313156876002
491,2.8233142852268633
495,1.4915750330118431
496,2.780413849908946
497,1.1013208478740406
498,2.6466405026285824
499,0.8885176610248662
500,2.640042158436361
501,2.273992240309297
503,2.2046063478465827
504,1.575667309508945
505,0.853563409385461
506,0.4541944582076231
507,2.2308572301589984
508,0.588177470294755
509,0.23872188346632162
510,1.155133628686826
512,0.9868632232359871
514,1.00973133790212
515,2.1511006456805277
521,1.1277290769815485
522,1.4455496130301844
523,0.29471725438326213
527,0.2614973698012805
528,2.597747405957745
530,2.602144292410999
531,0.2531665644035893
533,0.2306251835056636
534,2.3665968037327776
536,2.3963618311841923
537,1.0234514325697068
538,2.4296688527682813
541,1.7686770021883438
542,1.7946281660794843
543,1.041080023689041
544,0.7974521938845274
545,2.186190416345988
548,2.4354335668062603
549,2.512678338583987
550,2.4854839502313744
552,2.755810246745656
556,2.211256590122286
562,1.106492977977699
563,0.5805535129271027
565,1.3822429036693298
566,1.2038322371868673
567,0.2701304079244785
568,2.597441246538543
571,2.650293117551269
572,2.4746850483182885
574,2.054009072520876
576,2.286195128534981
577,2.455432646044707
578,1.6956507560671117
579,0.7175886377393169
580,2.0801796328994366
581,2.82871175794107
582,2.253880530008005
584,2.6137993108585373
585,2.5084040553671425
587,1.6922948767793775
588,1.020005100933018
591,1.978396094172599
592,1.1551317009693236
593,2.620908726392714
594,0.9502311013839884
595,1.3743130689176772
596,0.41080882651663914
597,0.7679735496322884
600,0.6909278759545766
601,2.7894581472636855
606,0.9541506436530743
607,0.0756191149356131
609,2.891015656252414
613,2.000748760051163
619,1.4314707961343156
620,1.9488689186011559
623,0.3084660662281026
625,1.088442258721496
626,1.7851289952444693
627,1.3559216462815187
630,1.8634571765576646
631,0.3293129775153677
632,1.3694095145290228
633,1.0857265517188583
639,1.406151756630366
640,2.4226661872460524
645,0.09532395570920436
646,2.1753161610144023
647,0.6725359289676311
649,0.817651234003806
653,0.8369758246932572
655,0.927564490038304
658,2.4023617370942754
660,2.287266344901967
663,0.9933313573761164
664,2.359498329153482
666,1.7472896932526722
668,2.83258353626878
671,2.9029666916145804
673,2.7014331540726175
674,0.44737206751143577
676,0.8465005880233831
678,1.754383591403448
679,2.396207287945571
680,1.068852038547905
684,0.727704144331119
685,1.8719453685196776
686,2.1405444062374075
687,1.415302653443379
689,1.3764615916937795
696,2.0251926012896755
702,0.7998039942733606
703,0.36020265520177197
704,0.5402422251123096
708,1.063209786458435
710,2.7299228216521394
711,0.9154488066208456
712,1.3717157364828607
714,2.929930884303565
715,1.8437713129093107
716,1.1804599807187133
720,2.4197990885607523
721,2.590248288857873
722,0.8601495958723029
723,2.3572490235403976
727,1.4883807646735305
732,1.7756998290884554
734,1.2749113752669938
737,2.6304959670985357
