Event,Vx,Vy,Vz
0,-0.9431515398317888,0.2846066786180451,0.1716516644891308
1,-0.4443514924877448,0.4994726654304128,0.7436926644261588
4,-0.4927151489770949,0.5860825909081219,-0.6432255478247677
5,0.1243386324444145,0.6116692958212716,-0.7812813653380822
8,-0.9687912220942072,-0.239392643853623,-0.0643019236609646
9,0.8374654223326664,0.2855590173665579,0.4659481769508996
10,-0.1921162658426417,-0.0290577381351997,0.9809419265686083
12,0.041400420853336,0.9370334182610944,0.3467770093718017
13,-0.8557937546929855,-0.4258812538537533,-0.2936703243033518
14,0.4987789148112437,0.2416585774803883,0.8323584685381257
16,0.7136774981912161,-0.6495593093767198,-0.2621776732725951
19,-0.9385115834639648,-0.339590988522733,-0.0622415195332207
24,0.8104779034215744,-0.4418838517472394,0.3845310345961901
27,0.9691825690516324,-0.1268690510152003,0.2111619771114717
28,0.1546887427349013,-0.8914974822116761,0.4257976406151095
31,-0.8356900998037123,-0.5491694825569847,-0.0059160379890584
35,0.4519863654334244,-0.6163898701177524,-0.6448036523966955
36,0.8742193354730835,0.11510576830602,-0.4716897701391731
40,-0.4904167070012487,0.6290764412496281,0.6031203114225757
41,0.2260481257204725,-0.6293296402980152,0.7435364936452586
42,-0.3842887917865431,0.7906752466391005,0.4766076323986433
43,-0.6955672541352452,-0.6420321076712693,-0.3224608703606511
45,0.2822135547758648,-0.6921905499667487,-0.6642498468601894
46,0.0166831969272636,0.8848962117124141,0.4654894582756558
47,-0.3390678949380628,0.8774010081700944,0.3394118956185958
48,-0.6315603451919577,-0.5612336296147175,0.5349284693100449
49,-0.7671227505331651,-0.6277103872681762,0.1322967722862674
53,0.7944886903578229,-0.2443809635200168,-0.5559368050857384
54,-0.9755869893954998,-0.2147018403035788,0.0461850245666516
56,-0.415572977878383,0.371743997930421,-0.8301238158704065
57,-0.352342187603677,0.2695038872079699,0.8962268780452811
59,0.2686435801876854,0.7270571245457755,0.6318374033206142
61,0.1412701499031443,0.6804653616702647,-0.7190337475678868
62,0.2314429086793482,0.9611276526275788,-0.1505583724025712
64,-0.2503808469348995,0.7718855763425826,0.5843818730638515
65,-0.8428053277729703,0.3105069701918073,0.4396186155091425
68,0.4336884167025815,-0.8856018013152887,0.1662040874992073
70,-0.3994410452685542,0.3182363263195573,0.8597513506216288
72,0.0654813110658517,-0.8748911938018945,0.4798725372576794
73,-0.3253121027428477,-0.9449094712836068,0.0363071973980079
74,-0.2644411977384576,0.2648281275215266,-0.9273278648620048
75,0.0051526946624099,0.9773515338886128,-0.2115595887260377
76,0.2195427637774178,-0.1975945493100951,0.9553833198671696
