Event,Vx,Vy,Vz
0,0.2585095270733233,-0.4493161355399171,-0.8551536783641279
1,-0.1223056699939425,-0.6330011260741375,-0.7644284731408041
3,0.7940619597341819,0.2090888559394959,0.5707429402492965
9,-0.6748289815302412,-0.0447573859193708,0.7366155969583432
10,-0.7170987160373864,0.6749505532620919,-0.1738137530448164
11,0.2497513597382757,0.3795360695088613,-0.8908291139838979
31,-0.3194895327252047,0.9450204923001536,-0.0697329860762774
33,0.3777277628224129,0.7374320146574306,0.5599248221401917
34,-0.118239017734764,0.7054494582195743,0.6988280565189277
35,-0.3196835693972323,-0.5898251057205716,-0.7415583546887948
36,0.676135508012364,-0.1683190077406484,-0.7172931409525145
37,-0.8251222965584756,0.4680845778705916,0.3163384764923609
39,-0.60678458030927,-0.7472766345785263,0.2709063061624766
40,-0.9115043815965423,-0.3655430884048081,0.1885153655555839
41,-0.6854318197376105,0.7239226121728992,-0.0782246425082242
42,-0.263775492407558,-0.754536480206513,0.6009136385414956
46,-0.7723436023564525,0.3657132622389354,-0.5193642908793742
48,0.7507652536340929,0.3665160003981211,-0.5495612083457325
52,-0.9109195023968708,0.3970722234297547,-0.1120686294730806
53,0.8006471835004623,-0.5224945407378073,0.2931954512907024
54,0.6871629265311033,0.71852931339054,-0.1073442105889186
58,-0.6077132912697887,-0.435513340148361,0.6640878345667024
59,-0.4086609496255712,0.8783508622343594,0.247983964667176
61,0.0016268318174981,-0.4016151444237523,-0.9158070335206672
63,-0.719646811516855,-0.1153661384145972,-0.6846890742171798
64,-0.0986624233496705,-0.3780677699305834,0.920505502345512
68,-0.9537501371284266,0.2385797896055117,-0.1828668187487156
70,0.9069278170197806,-0.0051280711016142,-0.4212548574477332
71,0.968635008508016,0.0075111468054257,-0.2483744008888065
72,-0.0563474481563994,0.8667642969360084,-0.4955246299192525
73,-0.7493515927980336,-0.0643592790642482,-0.6590372369475248
74,0.1520466200570163,-0.8493797663200526,0.5054065775348876
77,0.193923135907733,-0.7231736142929307,-0.6628828872050748
78,-0.4854164907582355,0.7098858887650663,-0.510326198400576
80,0.258735069584969,-0.9067363030598532,-0.332994710170554
82,-0.7840411997201536,-0.3502150943557993,0.512473141936535
84,-0.5492560262551087,0.2537215664511892,-0.7962054950116669
88,0.9313585475392818,-0.1910433662271802,-0.3099572266785825
91,-0.252690065006153,0.3676560635596346,-0.894973034366944
93,-0.0280268547164826,-0.8129985485693936,-0.5815908953895006
98,-0.3036849127105787,-0.8929240858681186,0.3323581271388767
99,0.952981127328177,0.3023590565632479,0.0201497227482945
101,0.3329247719067724,0.8144869415528044,-0.4751548441424388
102,0.1267623176025244,0.7804616253012944,0.6122180542548618
108,-0.8949851802816174,-0.4029904340977383,0.1913120515172059
110,-0.5547550433164349,0.5913923853008707,0.5852367200352784
114,0.6456550122313427,-0.5415487325507425,-0.5383813768007283
118,0.1450374293398967,-0.8592752177494015,0.4905203622034454
122,0.0793715244548695,0.5296041648919367,-0.8445233587742139
123,0.2692129474311834,-0.3109532809145314,0.9115000868776784
126,0.8117063539964261,-0.5614367059477055,0.1610019736445021
127,-0.4255318458112101,0.8005881570158028,0.421878129569194
132,0.7578557232235984,0.5530354308690567,0.3461308525122081
