Event,Angle (degrees)
1705.0,57.50343792798635
1707.0,78.76838154476853
1708.0,78.33495167584725
1716.0,75.71071954453936
1722.0,27.81095147783034
1723.0,107.36234400823713
1727.0,75.4678891656112
1728.0,107.46038722215967
1729.0,26.80336654555199
1731.0,126.36950622416364
1732.0,151.979041707377
1749.0,77.80520588739337
1751.0,129.9854734746181
1753.0,39.89230356499893
1758.0,130.95391239913877
1759.0,108.59046794192658
1761.0,23.493151843798135
1764.0,114.83474343932468
1767.0,82.11160207622636
1768.0,22.114480037588404
1769.0,101.92290304193573
1770.0,54.539806612843655
1778.0,77.33877037144515
1783.0,91.34452304466251
1785.0,53.79893040154047
1786.0,148.92867234608056
1787.0,105.83945376658825
1791.0,96.02181651184719
1799.0,122.88783815490852
1802.0,105.01484416896538
1805.0,92.38348702861737
1806.0,70.94985941749702
1807.0,31.337541348751447
1808.0,65.67688416671302
1809.0,102.9481158373823
1810.0,29.386893742802307
1818.0,135.69443620646948
1821.0,76.24043598212705
1823.0,81.43128683132629
1825.0,125.69861259127178
1830.0,69.81731452613099
1835.0,169.2581897186146
1837.0,86.81663714614992
1838.0,44.06375866135937
1839.0,134.40101832997263
1842.0,135.6666923686723
1843.0,136.0082099126607
1844.0,63.80475779928701
1845.0,32.79408274143695
1849.0,90.61902738122075
1852.0,36.85868341223269
1854.0,26.23608541955866
1857.0,141.99118539997644
1859.0,157.57987785478946
1865.0,101.76526751481741
1867.0,121.84158564429676
1870.0,125.26553815003491
1872.0,146.1567259297914
1873.0,75.27787840543671
1876.0,77.15812093361929
1879.0,160.18612229310557
1880.0,78.11519335040525
1882.0,76.79113308731114
1884.0,46.54543324556136
1891.0,23.017957252200684
1892.0,80.30727162744972
1898.0,12.23407800068129
1900.0,36.08868095227072
1902.0,13.619684477133083
1905.0,63.538547051248415
1911.0,87.99628918347265
1912.0,60.76273528245796
1914.0,78.87600262329214
1915.0,68.6126817137747
1919.0,144.49614819036032
1922.0,49.97359725310637
1923.0,112.8479632568352
1924.0,132.0725612468426
1925.0,45.86446185467757
1927.0,173.332096317482
1928.0,111.74175964769603
1932.0,90.72893116631876
1944.0,137.45864412118223
1949.0,142.6292706740982
1957.0,16.87862182731274
1958.0,61.90995338067616
1965.0,113.05576696988908
1969.0,48.417717573460976
1971.0,57.21801148568455
1973.0,129.68089207761722
1975.0,132.0053780407962
1987.0,131.98899192894908
1988.0,122.54396123931951
1990.0,87.71939529783833
1993.0,141.343348404765
1995.0,132.82164126349244
1998.0,90.95011562909666
2000.0,50.44692997707623
2002.0,140.66861188283434
2005.0,96.6972788259985
2006.0,52.152855260050366
2010.0,93.2301211135943
2012.0,67.83113792955506
2013.0,76.04475040980387
2016.0,54.54645529116056
2018.0,141.0034294117108
2021.0,41.48077828224702
2023.0,92.92971579763987
2028.0,91.34264949194177
2029.0,89.86825071403659
2030.0,58.43244369024536
2032.0,85.73823138117814
2033.0,89.69630402943012
2036.0,25.29774770312742
2037.0,102.53330095981359
2041.0,94.96252726017578
2043.0,50.188956133684705
2045.0,81.76117877745209
2046.0,136.69676099510932
2048.0,74.93056914852787
2053.0,83.72151849526945
2056.0,120.53902762204302
2058.0,42.764050670959456
2060.0,148.94348798608453
2061.0,54.75992148588958
2062.0,58.314353446328624
2063.0,104.40276099809402
2064.0,0.6813823327658038
2065.0,113.57414857797788
2068.0,52.83020933251324
