Event,Vx,Vy,Vz
0,-0.2917298551634193,0.7542001980228757,0.5882820488351878
1,0.1553510235580065,-0.8156728502952673,0.5572646708652533
2,-0.6622967667663554,-0.2034489867885242,-0.7210904950214544
8,0.278146394271627,-0.9600271993050516,-0.0313427008211621
11,-0.6670742110854346,-0.6433439597024766,0.3756602096397092
12,0.8226969187263616,-0.0250098957445281,0.5679298840623815
13,-0.0686962615722557,-0.1494605988963681,0.9863784180180368
18,0.0186984460588574,-0.0928874585024374,0.9955010298149116
19,-0.6960358922207438,-0.5441224239570205,0.4684707745105761
23,0.5513441535523644,-0.7763902576701932,-0.305348648717075
25,0.9717095156314504,0.1079073317465138,0.2100872214082076
30,-0.4787560456504444,-0.8519387776616972,-0.2121152039177825
37,0.2571425598180401,0.6586318873462479,0.7071645462615637
38,0.1220010171821062,0.136132680592786,-0.983149885496428
39,-0.8983226644368967,0.4270302836046448,-0.1032544954814151
42,0.0535186192087664,-0.0149677893746829,0.9984546703417015
43,-0.7421134042315349,0.3074959403300643,-0.5955786829979637
44,-0.4799569087192017,-0.6810311279717243,0.5530262286488381
46,0.150489497938671,-0.9164924120994196,-0.3706677663677865
47,-0.581017698686682,-0.1197890493445385,-0.8050273784469297
48,0.7416920049635969,0.2187878506299794,-0.6340544034191711
49,0.6629043695187886,0.5223015824538767,0.5364316730142349
50,0.0537553930715055,0.2712614631519344,0.961003432281581
51,-0.8077671659093285,-0.1414177394233661,0.572287748745681
52,-0.883631041070762,0.4678486880168094,0.0177104663086474
54,-0.6057006791887892,0.7574170572624589,-0.2438155250035122
55,0.6627768736579766,0.0443052171559691,0.7475050720982829
57,-0.4300450027531975,-0.889423896571465,0.1548756112236601
61,-0.230049540140841,0.3483206644516357,-0.9087077927105776
64,-0.0515694214662699,-0.5100488707261818,0.8585982136875949
65,0.2265004730244083,0.1457154669371083,0.963049655040454
66,0.8305408231174299,0.4636997759607258,0.3085198680993054
68,-0.0310074760003277,0.1956453702855183,-0.9801844275334648
69,-0.8378421618217895,0.5458156685083984,-0.0102844438377719
72,0.5097331850189666,-0.6509464495903459,-0.562530799134545
73,0.7976111760252351,-0.5992873334426047,0.0683456572219433
75,-0.4206819532997056,-0.8920467731238514,-0.1651642240750373
77,0.584870326402985,0.6283087412011178,-0.5129862571866666
80,0.0107693745964188,-0.4235562170119685,-0.9058058025672918
81,-0.1405446025779866,-0.9162594540574636,-0.3751211965019079
82,0.4675238501393292,-0.7211415256363463,-0.5112498574243931
83,-0.1379606782101855,-0.47850452024503,-0.867179459732792
84,-0.4884894382656752,-0.0134251784694487,0.8724665448190708
85,0.4751283570612611,0.6467028560455905,0.5966811775712827
