Event,Vx,Vy,Vz
0,-0.1876077558210837,-0.1767832258070574,-0.1146277001167237
1,-0.1742313221245323,0.101860753449044,-0.2034796030405206
2,-0.0653619247585666,0.1450231741232577,0.2719830697223134
3,0.0058639104034154,-0.2725621850673233,-0.207590807637187
4,-0.2655112830480686,-0.2501224384082225,0.1794174017835788
5,0.102059428581799,-0.2552872681649478,-0.1551101097801402
6,-0.2541964914005025,-0.0973743578444297,0.1762390193600033
7,0.0672582768955008,-0.1971140274399251,-0.3428053468815487
8,0.2165849217254812,0.2957759904822866,-0.1182054317317367
9,-0.1485844332970333,0.1794509680299462,0.2231679761824996
10,0.2452699045089071,-0.1045102954693355,0.201353545039238
11,-0.0505850953528155,-0.2915477773067702,-0.1711305731127795
12,0.0362665714809611,-0.2747924572499229,0.0869023017300092
13,-0.2002513973644906,0.120488648448151,-0.1767449348619997
14,0.141670234218222,-0.2228884006171957,-0.1624531543965681
15,-0.1180662493944879,-0.2593527912513066,-0.1097227710781939
16,0.0864899912266459,-0.2269762025859674,0.1859796629077623
17,-0.2254774965360655,0.1909451996333783,0.045316188618475
18,-0.0852708761097064,0.1176687554412666,0.2741725995766789
19,0.0922148884927043,-0.1404901615650156,0.2342702752814859
20,-0.2563836770826422,-0.1495089832558742,0.0628280647672033
21,0.0729379085894181,-0.1902435464734272,-0.2074677225192349
22,-0.3436477965489796,0.0205182043166471,0.0056518591746186
23,0.004882527871244,0.2758464776863635,0.1135296920557935
24,0.2710779114357655,-0.1447844023766891,0.0289992790608009
25,0.2730801507461908,0.1056722857543868,0.0496148324315355
26,-0.0698197850577006,0.2988085774637619,-0.000244564236222
27,0.2038336186566882,0.2126064829716321,0.0931118196727637
28,0.0740492829312084,-0.1199372886870389,-0.2635489819559106
29,-0.1960124765927241,-0.0022090842614954,-0.2366960735780808
30,-0.2411422012764551,-0.1056216138130342,0.1333588919471395
31,-0.3338745787561622,-0.0115826116250118,0.0701696424931118
32,-0.0236553691039114,-0.2025498760911545,0.1968349350563488
33,-0.2946738716929757,0.0868739057603759,-0.0186669901459965
34,0.0133118143296387,-0.0150208687273753,-0.1558531313376008
35,-0.1781774775307474,0.1286573204923526,-0.2666253991248817
36,0.2925130420072075,-0.0047160279541909,-0.102164914834006
37,-0.2322385514382752,0.0303872489767779,-0.1432457933600663
38,-0.0480225957587363,-0.1387962086026621,-0.2622477489416766
39,0.2753349233179988,0.1633366591008499,0.0781967993511304
40,0.1452528479837625,-0.1982381358481879,0.0665130815165549
41,-0.1502189006193237,-0.1627704138539812,-0.225687516609398
42,-0.1412705528269356,0.2376764852541802,-0.1687013645146675
43,0.2312219646584786,0.2272628930206968,0.0303865883457125
44,0.1787416995358423,0.1582677489764881,-0.1898464415624303
45,0.1733808370040475,-0.2827251442863577,-0.2244158134480244
46,-0.0092711899174343,0.2732631027786042,0.1083854896101205
47,-0.0828629035275671,0.3366131814625943,-0.1054984611920381
48,0.2651406716226159,-0.1203636364819092,-0.1599591965208612
49,0.2555435411665735,-0.1311713863526529,0.0975683192694049
50,0.1655519563040789,-0.0521587051174782,-0.2398441133286023
51,-0.1777126010504946,-0.0446319629694991,-0.1709627661539579
52,0.099590481170964,-0.1150309929963143,0.2665275041554521
53,0.1582240906711337,-0.5258364883372854,-0.0290821369670603
54,0.0339775133233151,0.2570660375207466,0.1356218670021943
55,-0.2807769158354681,-0.1254410915803859,-0.0120418280813014
56,-0.1830931501503626,0.0110618800808199,-0.257437042032867
57,0.209481763712384,0.3275797684653684,0.1495252030428368
58,-0.1267166329870041,0.264061732580323,0.0013371037917259
59,-0.2060322056821915,-0.2235593232627205,-0.0282324127906513
60,0.2463016097036936,0.0648770660580919,0.013544408892591
61,-0.2558363991615012,0.1066273601111111,0.1296451541368792
62,-0.1137501630474434,-0.236851925611147,0.1462845486914246
63,0.0348515029920382,-0.1339590518268464,-0.2750173843399566
64,-0.2062778112830158,-0.0529001855462831,0.2486679102313114
65,0.3000264135482131,-0.0730026906031275,0.0046134879313091
66,-0.0648747128975495,-0.2672684720587833,-0.1514685021173743
67,0.240674148337011,-0.0160603785347497,0.1799663964033352
68,-0.2934794941803733,0.002641684995778,0.0341639249680381
69,-0.2752389416150751,0.1301058962776397,-0.0294833882624402
70,0.0568038195792411,-0.1671083293086227,0.2994156465615372
71,0.162106423392904,0.0579852727759613,0.2583525975452188
72,-0.0367714072851165,0.292414570265924,-0.1724009274464495
73,0.1856390180432199,0.2404671708084022,0.0630311271934244
74,-0.1196665541739441,0.2737213675231408,-0.0727139415271393
75,0.0731114224414294,0.2905470820340843,0.0789353984104259
76,-0.1547080791275123,-0.2313574791259725,0.1132234869708429
77,-0.2127618621806438,0.0917132488217749,-0.184687165003882
78,-0.0744828169623989,0.2010420602115697,0.2258759909327254
79,0.1112886385021861,0.1077939873127959,0.2332678667915449
80,0.2661350319490569,-0.1558849857337443,0.0905706607128223
81,0.1654127030647608,-0.1537096149640879,-0.1709603098345156
82,0.0162859750338293,-0.249027474554414,-0.1711524532868175
83,0.0646185217293707,-0.0857649110042069,-0.2457586799441139
84,0.3056456349694562,-0.011345850287385,0.0783925161841795
85,0.0175497729216814,-0.2959379781015762,0.0305883080127081
86,-0.2340207474801506,0.1907543232137354,-0.0297737858296247
87,-0.2250454102229473,-0.1573930133896335,0.0597527997725638
88,0.3745453217818593,0.1132172602045418,-0.1137490496664705
89,-0.0809699097996655,-0.0481459517233635,-0.258270464983397
90,0.1635529173096174,-0.1197997400312755,-0.2266102369032855
91,-0.0792514371100828,0.2149387856866009,-0.1932027386202442
92,0.2845734070607039,0.0795594307130758,-0.0359200747358879
93,-0.270883939061374,-0.0286314884353449,-0.1483660220747063
94,0.1473015214641723,0.2407969971054367,-0.0434373886016087
95,0.2448263851146927,-0.1680001383849755,-0.0801607689847187
96,-0.19474509235409,-0.0032094324342304,-0.2920988781015731
97,0.1682884831889362,-0.2367267634710116,-0.1596231112125279
98,0.2642484232272246,0.0263161056205759,0.1182456590005046
99,-0.2128797864109304,0.1435170336797432,-0.2687061849309231
100,-0.0749504576511569,-0.3046594791628987,-0.0143469292606319
101,-0.1584809978450966,0.1262478892860102,-0.2382798584401397
102,0.0528607598204381,0.1328631471765276,-0.2630182977629634
103,-0.0968985211244757,0.0471025870007478,0.2933681719518746
