0.10760E+00 0.13891E-03 0.00000E+01 61582 0 0 3226 0.29900E+05 0.00000E+01 0.10760E+00 0.00000E+01 0.00000E+01 0
1 0.10826 0.00050965 0.3015 0.4906 0.10826
2 0.10749 0.00030503 0.25703 0.27581 0.10749
3 0.1072 0.00020361 0.2433 0.23424 0.1072
4 0.10824 0.00049611 0.29355 0.33137 0.10824
5 0.10767 0.00030635 0.2577 0.26481 0.10767
6 0.10779 0.00020533 0.24401 0.22096 0.10779
<lo_statistics>
<cumulated_time> 1.404417 </cumulated_time>
</lo_statistics>
