0.10800E+00 0.22192E-03 0.00000E+01 45042 0 0 2471 0.22900E+05 0.00000E+01 0.10800E+00 0.00000E+01 0.00000E+01 0
1 0.10714 0.00048715 0.29079 0.31961 0.10714
2 0.10728 0.00030815 0.2598 0.27488 0.10728
3 0.10807 0.00020598 0.24379 0.21584 0.10807
4 0.1085 0.00073399 0.30593 0.30495 0.1085
5 0.10742 0.00048652 0.28965 0.36816 0.10742
6 0.10852 0.00030551 0.25462 0.25583 0.10852
<lo_statistics>
<cumulated_time> 1.162675 </cumulated_time>
</lo_statistics>
