0.10769E+00 0.11602E-03 0.00000E+01 59122 0 0 3103 0.28800E+05 0.00000E+01 0.10769E+00 0.00000E+01 0.00000E+01 0
1 0.108 0.00050876 0.29563 0.35911 0.108
2 0.10775 0.0003107 0.25591 0.28396 0.10775
3 0.10773 0.00021029 0.245 0.25751 0.10773
4 0.10826 0.00049487 0.28684 0.33471 0.10826
5 0.10755 0.00031217 0.2576 0.26253 0.10755
6 0.10753 0.00020797 0.24274 0.23218 0.10753
<lo_statistics>
<cumulated_time> 1.449397 </cumulated_time>
</lo_statistics>
