Event,Angle (degrees)
0.0,87.54744632691488
1.0,91.35152400584198
3.0,104.44969902811259
10.0,61.807314957796486
14.0,133.99689449300234
15.0,56.7224566149611
16.0,61.029578552806285
22.0,40.61525419636926
26.0,110.47141584911107
28.0,136.2881957991323
33.0,116.94446203671949
34.0,92.5056939355084
40.0,42.586209677713725
43.0,95.454387384518
44.0,110.37954131579528
47.0,72.58226821309697
48.0,101.07570510595352
49.0,112.09597837922215
50.0,45.25259015240442
51.0,80.93880020315679
54.0,87.40394943575106
55.0,27.84046475947562
56.0,35.66665435391435
57.0,78.59677812692959
60.0,132.61181835055356
61.0,106.97658180737258
63.0,21.514153242945422
67.0,98.66613023562698
70.0,150.73425153137214
71.0,49.595739579271886
72.0,100.7725158735421
73.0,60.01053396793522
75.0,64.94717213309947
76.0,129.33300287943263
81.0,60.31856003341181
82.0,143.16297056261504
84.0,89.67704661992279
85.0,106.39200931895851
88.0,89.35817069232749
89.0,31.878845841652904
90.0,120.90041721482245
92.0,72.60727960656844
93.0,111.56433151598586
94.0,72.45900456095683
95.0,44.16851151393242
96.0,21.151380724522898
99.0,46.22779283067164
100.0,52.181746593353914
102.0,61.1643999772717
103.0,140.60326202722385
105.0,87.25040997097258
108.0,81.03079254997915
109.0,44.22072603542056
112.0,119.84022884717446
116.0,150.1594471083997
118.0,142.04431787380088
119.0,147.7061559009189
123.0,167.39201501184473
124.0,8.4789938051464
125.0,94.45474833018031
126.0,76.00475031602411
127.0,63.640246516061424
128.0,8.21057837248386
135.0,143.1286646056396
136.0,47.579734663109576
137.0,134.36880217126617
139.0,151.35933171146493
141.0,73.5674242378996
145.0,131.836517465359
147.0,159.10150469965777
149.0,123.20038108574246
153.0,84.38746821387636
154.0,57.808094811196575
158.0,100.94736321463613
160.0,102.44983559737764
161.0,120.34509318976319
167.0,77.38490794059463
168.0,30.829391951892383
171.0,83.74706159167756
173.0,48.473088796825635
174.0,99.13129482659129
176.0,120.36488080817078
177.0,7.767100803429724
179.0,85.44362369324902
182.0,105.89799620052834
186.0,33.56166893388841
193.0,121.28716185746407
194.0,64.43032247278003
197.0,32.830238102595594
200.0,78.17411941499678
202.0,103.30148268808713
208.0,130.5485602557396
209.0,44.52366046273919
211.0,68.24478268815413
213.0,141.99809337058593
214.0,22.01645099687031
216.0,56.22174910279358
218.0,68.48636587462384
221.0,39.78881259066789
223.0,74.73022402405034
224.0,94.65155366377519
229.0,92.59939003512179
230.0,36.49532538808271
232.0,101.29606955089093
233.0,24.106794335847063
236.0,20.203647152490852
238.0,57.67422582485754
240.0,82.28992959081923
244.0,148.597333846549
245.0,107.84076033675655
246.0,164.79043798986936
248.0,112.70120843324169
249.0,36.35139825294606
253.0,109.59501230459608
254.0,141.24223609267835
255.0,100.5781648907298
256.0,3.1137537848475008
257.0,21.439024795060885
258.0,60.45357723461365
259.0,62.31963139226943
260.0,129.4457581715352
263.0,42.59637332138294
264.0,138.52551692760298
265.0,94.08055582891116
267.0,67.42541572469153
271.0,134.00138720051154
278.0,134.60539918738658
280.0,91.18148338154198
282.0,12.372104952000937
284.0,30.181375976237657
286.0,75.87133224981694
288.0,138.79206172565642
292.0,97.02623665090904
294.0,56.91397063469577
295.0,71.75367227524
298.0,141.0383993682456
299.0,80.1725029649245
300.0,96.25667273304222
302.0,67.09771227882185
307.0,148.1702891639404
308.0,6.054871506626585
310.0,115.45479913214244
312.0,109.16174277608556
313.0,148.59696271918335
315.0,75.25029907983904
317.0,147.15578236108595
318.0,56.50980530908049
321.0,87.47665941954814
324.0,135.49438723440477
