0.10784E+00 0.13116E-03 0.00000E+01 60742 0 0 3135 0.29000E+05 0.00000E+01 0.10784E+00 0.00000E+01 0.00000E+01 0
1 0.10786 0.0004756 0.28047 0.33783 0.10786
2 0.10773 0.0003136 0.26186 0.32304 0.10773
3 0.10781 0.00020836 0.24587 0.22286 0.10781
4 0.10742 0.00048852 0.28928 0.34153 0.10742
5 0.10758 0.0003038 0.25403 0.25963 0.10758
6 0.10812 0.00021021 0.24733 0.22715 0.10812
<lo_statistics>
<cumulated_time> 1.5523959999999999 </cumulated_time>
</lo_statistics>
