0.10784E+00 0.13115E-03 0.00000E+01 60742 0 0 3135 0.29000E+05 0.00000E+01 0.10784E+00 0.00000E+01 0.00000E+01 0
1 0.10786 0.00047559 0.28046 0.33778 0.10786
2 0.10773 0.0003136 0.26186 0.32306 0.10773
3 0.10781 0.00020836 0.24587 0.22288 0.10781
4 0.10742 0.00048851 0.28927 0.34154 0.10742
5 0.10758 0.0003038 0.25403 0.2596 0.10758
6 0.10812 0.00021021 0.24733 0.22713 0.10812
<lo_statistics>
<cumulated_time> 1.4816409999999998 </cumulated_time>
</lo_statistics>
