,Event,Angle (radians)
85,828,0.20296494774965262
86,848,0.3439626196339459
87,853,0.143808411490485
88,858,1.1383602508540183
89,863,1.4183953296899556
90,868,1.12142410551404
91,883,0.9871633586031794
92,888,1.493238023911631
93,893,2.7099815112509904
94,903,1.353652903643067
95,913,2.1414584940813812
96,918,2.4410885599032124
97,923,2.4081932957425107
98,928,1.5581186421198514
99,933,1.3515020953897512
100,953,0.4916881542578263
101,968,1.8109210629815933
102,978,2.580279828937401
103,988,1.935604213351156
104,993,0.7009967557163631
105,1018,2.142333268061882
106,1023,1.5825532775751336
107,1028,2.1049804255167968
108,1033,1.2767508968874302
109,1043,1.2030337388592158
110,1058,0.6414111997092536
111,1063,2.460386136610455
112,1073,2.0625240169272887
113,1078,0.49109840352969797
114,1088,0.5159532129278935
115,1093,1.2452885265340798
116,1098,1.9152460756011975
117,1108,2.502679915572677
118,1133,0.9629333525944146
119,1138,1.1418693935305473
120,1188,1.3817160434826186
121,1208,0.8759168504253267
122,1218,1.8865779192049292
123,1228,0.6352202139607019
124,1238,2.108125670806727
125,1243,1.910183164754475
126,1248,1.599610498830589
127,1253,1.0781060171047445
128,1258,0.7369929351082918
129,1268,1.3617444942619152
130,1283,1.2076938000734923
131,1308,0.6208392393875757
132,1313,2.5237647956511178
133,1318,1.6061510889830237
134,1328,1.0831926765311743
135,1338,1.1142689724319612
136,1343,1.0947233630703734
137,1358,2.0126594799414326
138,1368,2.12722129136222
139,1373,0.9898234786808808
140,1378,1.9559413942547967
141,1383,1.683865944925298
142,1403,0.3670655561697358
143,1418,0.7501926606748209
144,1428,0.9828439252473048
145,1443,0.36017389904570885
146,1448,0.6865301985724996
147,1458,1.4101607650645438
148,1463,1.5274781270363718
149,1473,1.7596033356438237
150,1478,0.8454963988109699
151,1483,2.072479622593174
152,1493,1.6286426904295461
153,1503,1.2825623612052905
154,1518,0.7787766775223482
155,1523,0.8189594457980675
156,1528,1.7433184925013103
157,1533,0.36363168721955763
158,1553,2.6009239373338224
159,1568,1.8968604993042686
160,1578,1.8273456418343126
161,1583,1.6041943419264537
162,1588,2.338679558438431
163,1608,1.1836630446348395
164,1633,2.2409224239170165
165,1638,0.660890362889408
166,1643,2.826291649884954
167,1653,0.5551851352083688
168,1663,2.131166637724894
169,1673,2.294564065077012
170,1693,1.2022889256801392
171,1698,1.0711693974385337
172,1713,2.122227199944699
173,1718,0.38074480918893705
174,1733,1.1795299859170578
175,1743,0.10116183036855995
176,1748,2.1570706384409584
177,1758,1.1276787827199568
178,1763,2.0102135353456565
179,1768,2.8730876135162444
180,1773,2.226204596674967
181,1798,0.9355934482454749
182,1808,2.108754970992614
183,1813,1.822983578988206
184,1828,2.2562849980407877
185,1853,0.5264019029791783
186,1858,0.2866575645595986
187,1863,1.9813643515513315
188,1878,1.8803117384263432
189,1883,1.49733391827448
190,1888,2.473492201356074
191,1918,1.368207114316259
192,1938,0.5599396780392877
193,1943,2.631072658673033
194,1948,0.39067664863066975
195,1958,1.9600445227894585
196,1963,1.9821068420322443
197,1978,2.0713799561746766
198,1983,1.7467816895399861
199,1988,0.11165451406096492
200,1993,1.6484256995805926
201,2003,1.3959193010500595
202,2013,2.536534125078349
203,2018,2.6170210662755173
204,2038,0.5258287634308775
205,2043,0.6869234338327898
206,2048,0.5335007362544506
207,2063,0.9504869387994743
208,2068,2.4582169751110436
209,2073,2.717885849596099
210,2083,0.5547099419046156
211,2093,1.331945176646608
212,2098,0.8975922449555884
213,2103,2.627394590596777
214,2108,1.9334783062072691
215,2113,1.3622132363768387
216,2118,0.582856801896358
217,2123,1.8633567222478047
