,Px,Py,Pz
0,-18.29085731506348,-17.235517501831055,-11.175651550292969
1,-16.927574157714844,9.896357536315918,-19.76921272277832
2,-6.212707996368408,13.784579277038574,25.85222816467285
3,0.5459213256835938,-25.375133514404297,-19.32639503479004
4,-23.59668731689453,-22.229040145874023,15.945297241210938
5,9.696534156799316,-24.254512786865234,-14.736810684204102
6,-23.993831634521484,-9.191251754760742,16.635356903076172
7,6.000424861907959,-17.58546257019043,-30.58326530456543
8,19.544811248779297,26.691082000732425,-10.66696071624756
9,-14.04261875152588,16.959794998168945,21.091461181640625
10,22.9808349609375,-9.792207717895508,18.866043090820312
11,-4.712339401245117,-27.15962219238281,-15.94195556640625
12,3.512897729873657,-26.61728858947754,8.417638778686523
13,-19.35898208618164,11.648046493530272,-17.086532592773438
14,13.517474174499512,-21.26691055297852,-15.50047779083252
15,-11.305938720703123,-24.83543586730957,-10.506973266601562
16,8.278644561767578,-21.725696563720703,17.801591873168945
17,-21.69853973388672,18.375368118286133,4.360945701599121
18,-8.134654998779297,11.225341796875,26.155466079711918
19,8.947260856628418,-13.631227493286133,22.730356216430664
20,-24.588550567626957,-14.338702201843262,6.025543689727783
21,7.063333511352539,-18.423254013061523,-20.091249465942383
22,-31.954011917114254,1.907880544662476,0.525536835193634
23,0.4700756967067718,26.55770301818848,10.93031120300293
24,25.892194747924805,-13.829182624816896,2.7698862552642822
25,26.318714141845703,10.184404373168944,4.781741142272949
26,-6.678214073181152,28.580833435058597,-0.0233923997730016
27,19.46611213684082,20.30392074584961,8.892179489135742
28,7.12628984451294,-11.54241943359375,-25.363195419311523
29,-18.741701126098636,-0.211221233010292,-22.63165664672852
30,-23.2742919921875,-10.194268226623535,12.871383666992188
31,-31.113319396972656,-1.0793678760528564,6.539013862609863
32,-2.303928852081299,-19.727466583251957,19.17085647583008
33,-28.165477752685547,8.303569793701172,-1.7842257022857666
34,1.438007950782776,-1.6226284503936768,-16.83602523803711
35,-16.552757263183594,11.952315330505373,-24.769603729248047
36,27.91416931152344,-0.4500449001789093,-9.749475479125977
37,-22.776531219482425,2.9801948070526123,-14.048667907714844
38,-4.61552095413208,-13.339903831481934,-25.20500946044922
39,25.8861083984375,15.356389999389648,7.351812839508057
40,14.472037315368652,-19.75114250183105,6.626925468444824
41,-14.266133308410645,-15.458137512207031,-21.43330955505371
42,-13.338540077209473,22.4410343170166,-15.928513526916504
43,21.803014755249023,21.42969512939453,2.86529541015625
44,17.12055206298828,15.159480094909668,-18.184206008911133
45,15.475502967834473,-25.235279083251957,-20.030746459960938
46,-0.8955116271972656,26.39470100402832,10.469040870666504
47,-7.602883815765381,30.885122299194336,-9.679754257202148
48,24.87760353088379,-11.293472290039062,-15.008642196655272
49,24.50812721252441,-12.580106735229492,9.357375144958496
50,15.966814994812012,-5.030495643615723,-23.13199234008789
51,-17.762685775756836,-4.461042881011963,-17.088027954101562
52,9.525453567504885,-11.002280235290527,25.49234962463379
53,12.760870933532717,-42.40903854370117,-2.345492362976074
54,3.28570294380188,24.858871459960938,13.114943504333496
55,-26.83758354187012,-11.990073204040527,-1.1509976387023926
56,-17.38974380493164,1.0506305694580078,-24.450746536254883
57,18.48465919494629,28.90562057495117,13.194095611572266
58,-12.251249313354492,25.53008270263672,0.1292742043733596
