,Event,Particle,Px,Py,Pz,Energy
5153,2396,Muon-,-19.83106256547599,-29.263079967216044,-28.99108639514209,45.71753667165715
5154,2396,Photon,-38.748092475428564,-0.3707485727180742,-8.750525933277558,39.72560663751568
5155,2397,Higgs,-69.65073196593487,-5.510032104658503,11.352624210930587,143.6505029356301
5156,2397,Z Boson,-7.105427357601002e-15,-1.6653345369377348e-16,8.881784197001252e-16,72.86585342753438
5157,2397,Electron+,25.581843840862817,-25.327030321904736,-5.6097093255668025,36.43292407678783
5158,2397,Electron-,-25.58184392030592,25.32702951283504,5.609709504467041,36.43292611501195
5159,2397,Photon,-69.65073409150651,-5.510032272811338,11.352624557385173,70.7846538919612
5160,2398,Higgs,-7.693629132127195,-19.246876884749145,32.678179605817014,130.8529618365188
5161,2398,Z Boson,-8.881784197001252e-16,1.7763568394002505e-15,-1.0658141036401503e-14,92.15544627991271
5162,2398,Electron+,-3.726397767742305,-45.46035915294771,6.528879160327549,46.07772543957643
5163,2398,Electron-,3.726397417269964,45.460358574405205,-6.528878654890244,46.07772471633161
5164,2398,Photon,-7.693629014731731,-19.24687659106511,32.678179107187574,38.69751355994835
5165,2399,Higgs,-10.794846485165296,13.763765389632486,-35.43175969239129,131.09683269720324
5166,2399,Z Boson,1.7763568394002505e-15,-1.3877787807814457e-15,7.105427357601002e-15,91.58253877098257
5167,2399,Electron+,-8.632215029058655,5.159746812096961,-44.673283889323,45.79126892824971
5168,2399,Electron-,8.632215006269668,-5.159746783040293,44.67328190717442,45.79127038337859
5169,2399,Photon,-10.794846649881585,13.76376559965088,-35.43176023303705,39.5142959265996
5170,2406,Higgs,22.696447339295798,-42.6178257022427,-8.895478111894347,134.29645311865596
5171,2406,Z Boson,0.0,-4.440892098500626e-16,8.881784197001252e-16,85.19923160310525
5172,2406,Electron+,-13.266980963733564,15.35846970340629,37.454396986484554,42.5996156245897
5173,2406,Electron-,13.266981451119381,-15.358469723213837,-37.454397467456076,42.59961609902917
5174,2406,Photon,22.6964473392958,-42.6178257022427,-8.89547811189436,49.09722151555073
5175,2407,Higgs,11.310232682964175,-0.3496981378128698,40.62772344284507,131.92291523567346
5176,2407,Z Boson,-1.7763568394002505e-15,-2.0816681711721685e-17,3.552713678800501e-15,89.74880397003938
5177,2407,Muon+,41.24171733317053,-16.426517759158777,-6.556756201374604,44.87440322645224
5178,2407,Muon-,-41.24171797272905,16.426517391818845,6.556755422367942,44.87440406433542
5179,2407,Photon,11.310232682964175,-0.3496981378128698,40.62772344284505,42.17411126563407
5180,2408,Higgs,20.665638069230724,-24.750984538846122,10.74978805536817,129.538557100525
5181,2408,Z Boson,0.0,2.1094237467877974e-15,-1.7763568394002505e-15,95.54977062014282
5182,2408,Muon+,-36.79672992104715,16.204571006574856,-25.80389272037641,47.77488493417409
5183,2408,Muon-,36.796729266378044,-16.20456831513695,25.803893333506966,47.774881437110004
5184,2408,Photon,20.66563869989595,-24.750985294186233,10.749788383425658,33.98879043358524
5185,2410,Higgs,-4.267192666256383,-39.16849477236967,-2.0193890109240384,131.07806013197455
5186,2410,Z Boson,-4.440892098500626e-16,4.350686477749832e-15,0.0,91.62608884215892
5187,2410,Muon+,9.63160452651699,13.003291456789714,-42.85989393995453,45.81304557454853
5188,2410,Muon-,-9.63160537048516,-13.003292399820555,42.85989638243826,45.813047177061826
5189,2410,Photon,-4.267192536031997,-39.16849357704207,-2.0193889492971864,39.45196728963068
5190,2413,Higgs,23.369097140890904,24.62181189351331,-18.926263436579166,130.90283331452662
5191,2413,Z Boson,0.0,0.0,0.0,92.03701414917387
5192,2413,Muon+,-25.094070167495907,-4.642791845135951,-38.293918654382935,46.01851020477955
5193,2413,Muon-,25.094068936143152,4.6427930342061625,38.293919060578844,46.01850753217646
5194,2413,Photon,23.369096784306784,24.62181151781428,-18.926263147787317,38.86581716793405
5195,2417,Higgs,5.846012220395444,1.2076822486223562,-39.09672405659014,131.10754435672956
5196,2417,Z Boson,8.881784197001252e-16,-9.71445146547012e-17,0.0,91.5577224502603
5197,2417,Muon+,-28.50173155767491,-35.69829836513209,2.9960037320725412,45.77886468668098
5198,2417,Muon-,28.50173173576556,35.69829697141098,-2.9960049231000188,45.77886175084321
5199,2417,Photon,5.846012041989309,1.2076822117668191,-39.09672286345282,39.54981790538453
5200,2421,Higgs,-5.34721179012712,-35.438750578742045,19.430548191527702,131.48020352712436
5201,2421,Z Boson,4.440892098500626e-16,1.6653345369377348e-15,0.0,90.71202883659547
5202,2421,Electron+,19.767749009048718,29.945655535676796,-27.742780966388906,45.356015276381655
5203,2421,Electron-,-19.76774941704517,-29.945656659557443,27.74278348994485,45.356017879356834
5204,2421,Photon,-5.347211708535144,-35.43875003798963,19.430547895041055,40.768172684300204
5205,2422,Higgs,29.712530507121787,-20.12475984359224,17.878916395593837,131.2726021657967
5206,2422,Z Boson,-3.552713678800501e-15,-6.661338147750939e-16,0.0,91.1790106591266
5207,2422,Muon+,-30.142735054835036,34.180067733864746,1.2371100807114601,45.589503593692534
5208,2422,Muon-,30.142733087013852,-34.180067692905745,-1.237110593936758,45.58950654385417
5209,2422,Photon,29.712530507121787,-20.12475984359224,17.878916395593826,40.09359150667013
5210,2423,Higgs,-10.81564760363843,-28.963146400780516,-26.443018275140975,131.4537002066453
5211,2423,Z Boson,-1.7763568394002505e-15,1.1102230246251565e-15,0.0,90.77108283007945
5212,2423,Muon+,-37.20595364498152,19.71542796933574,-16.93679630187999,45.38554002641692
5213,2423,Muon-,37.205954119304536,-19.715427976068337,16.936795818896044,45.385542863276235
5214,2423,Photon,-10.815647438604744,-28.963145958837973,-26.443017871652547,40.68261537074155
5215,2425,Higgs,-6.692325914084141,34.93934711300421,-15.486676828589822,130.8830866155612
5216,2425,Z Boson,-8.881784197001252e-16,6.106226635438361e-16,-1.7763568394002505e-15,92.08382754276319
5217,2425,Muon+,18.639556073573704,-40.60631220934373,11.114912959579147,46.04191246574639
5218,2425,Muon-,-18.639555580580314,40.606310217646524,-11.114912445354939,46.04191445927848
5219,2425,Photon,-6.692325811967351,34.93934657987208,-15.486676592281896,38.79925707568062
5220,2426,Higgs,-32.20606905918505,-6.589166522037782,12.62234444633265,129.86520542093638
5221,2426,Z Boson,-3.552713678800501e-15,-3.3306690738754696e-16,0.0,94.6519729415084
5222,2426,Electron+,-29.476355805450495,-15.4904091988965,33.62946668401244,47.32598990883247
5223,2426,Electron-,29.476352828813454,15.490408980126574,-33.629464357583586,47.32598767987477
5224,2426,Photon,-32.20606807633382,-6.589166320952379,12.622344061129258,35.21322851625645
5225,2427,Higgs,-21.43279614784763,-63.84714912691984,11.809061611730048,142.4790410499031
5226,2427,Z Boson,-1.7763568394002505e-15,4.884981308350689e-15,-8.881784197001252e-16,74.10304130685617
5227,2427,Electron+,-11.593169151171622,-31.895232011860305,14.869700730626807,37.05152355024226
5228,2427,Electron-,11.593168831352394,31.89523105913601,-14.869701508086838,37.051519840575565
5229,2427,Photon,-21.4327954937706,-63.84714717845949,11.809061251346076,68.37599539493164
5230,2431,Higgs,-7.166284604108349,40.41674053822048,4.198271649977235,131.63393952779776
5231,2431,Z Boson,0.0,2.220446049250313e-16,0.0,90.37264793805599
5232,2431,Muon+,-10.62421788551935,-36.76952724392887,24.019173673331466,45.186323822789696
5233,2431,Muon-,10.624217903858492,36.76952523315031,-24.019174876168098,45.18632345851794
5234,2431,Photon,-7.166284494759524,40.416739921509965,4.198271585916683,41.261289581167254
5235,2432,Higgs,27.267720901800953,26.675219165939332,13.96134114978569,131.4344512197244
5236,2432,Z Boson,0.0,-1.5543122344752192e-15,0.0,90.81407490948334
5237,2432,Muon+,-19.499495783923606,-33.8851020671935,-23.094531427133656,45.40703724879108
5238,2432,Muon-,19.499495795249956,33.88510207827373,23.09453238660717,45.407037767208834
5239,2432,Photon,27.26772090180095,26.675219165939332,13.961341149785678,40.620376310241056
5240,2437,Higgs,15.745286621342693,-12.994561070445338,33.08253973419042,130.9054128119462
5241,2437,Z Boson,0.0,1.7208456881689926e-15,-3.552713678800501e-15,92.03090956269648
5242,2437,Electron+,10.229841247109821,14.958218988953854,42.29685723013755,46.01545317182144
5243,2437,Electron-,-10.229842214250468,-14.958217630632815,-42.2968582603179,46.01545223675471
5244,2437,Photon,15.7452868615967,-12.994561268726605,33.08254023898991,38.87450524670782
5245,2443,Higgs,9.949706666228066,-18.40730518446183,-34.35070885839332,131.31183018285898
5246,2443,Z Boson,0.0,-4.440892098500626e-16,0.0,91.08998837393533
5247,2443,Electron+,41.60240665930545,-17.904286449034522,4.798181249838095,45.54499392190646
5248,2443,Electron-,-41.60240664913203,17.904286430213322,-4.798182238635508,45.54499471410397
5249,2443,Photon,9.949706969869014,-18.407305746208202,-34.350709906693766,40.221845816242705
5250,2445,Higgs,-31.78175361360069,10.00254465399,15.133823977922004,130.2465484782818
5251,2445,Z Boson,-3.552713678800501e-15,1.942890293094024e-15,3.552713678800501e-15,93.65196699257123
5252,2445,Electron+,-18.777420822662307,-37.59894871790003,20.64946587451174,46.82598556982314
5253,2445,Electron-,18.777419365578247,37.59894854957207,-20.64946540773812,46.82598548063838
5254,2445,Photon,-31.78175312864961,10.00254450136328,15.133823746998162,36.59457949830596
5255,2449,Higgs,-10.648004132690978,31.46752719175857,-17.948667711633423,130.5784818880833
5256,2449,Z Boson,0.0,9.43689570931383e-16,-1.7763568394002505e-15,92.81950976525906
5257,2449,Muon+,-0.7825394819576283,30.93244645659404,-34.58938650519895,46.409756015246
5258,2449,Muon-,0.7825397098120694,-30.93244642537435,34.58938458004302,46.40975400357853
5259,2449,Photon,-10.648003970215328,31.467526711602208,-17.9486674377585,37.75897013035474
5260,2452,Higgs,28.944282041725252,28.030597361213,-7.815872295925368,131.56585313478416
5261,2452,Z Boson,3.552713678800501e-15,-1.7763568394002505e-15,0.0,90.52229654921787
5262,2452,Electron+,-38.693814515190745,-23.394309610199556,-2.016497102401777,45.26114965346395
5263,2452,Electron-,38.69381456428375,23.39431156509147,2.0164969699358237,45.261147330920664
5264,2452,Photon,28.944282925034642,28.03059821663895,-7.815872534446872,41.04356060063752
5265,2457,Higgs,0.498398127677327,-38.18878005596316,-8.969838791134661,131.01179080829078
5266,2457,Z Boson,0.0,-3.469446951953614e-16,1.7763568394002505e-15,91.78056255105491
5267,2457,Electron+,-3.7430105644312786,1.0374621170751106,45.72561073053136,45.89028154611747
5268,2457,Electron-,3.7430105941006055,-1.0374621068846095,-45.72560977446348,45.890280936621835
5269,2457,Photon,0.4983981352822789,-38.1887806386777,-8.96983892800355,39.23123025631715
5270,2458,Higgs,-36.00214230643858,10.024767031395882,3.090223406537517,130.5036385906122
5271,2458,Z Boson,3.552713678800501e-15,-1.1102230246251565e-16,4.440892098500626e-16,93.00430821864713
5272,2458,Muon+,45.3023240107394,-6.947544972227565,-7.865774999618591,46.502152708066994
5273,2458,Muon-,-45.302324014264144,6.947545211627614,7.865775238339718,46.50215553559501
5274,2458,Photon,-36.00214175708948,10.024766878430079,3.0902233593844395,37.499328380637586
5275,2461,Higgs,-38.56424095536468,-14.692270506996989,-6.992526749922147,131.82169367544395
5276,2461,Z Boson,3.552713678800501e-15,-3.3306690738754696e-16,0.0,89.9652828226672
5277,2461,Muon+,39.32165747715254,13.230147973980214,-17.383821786748285,44.98264447893939
5278,2461,Muon-,-39.3216586580452,-13.230148423878717,17.383821095789873,44.98264239328103
5279,2461,Photon,-38.56424036692106,-14.692270282810732,-6.992526643224666,41.85640884133731
5280,2466,Higgs,23.776248746110557,24.878542926509994,21.109327135685565,131.357738998144
5281,2466,Z Boson,-3.552713678800501e-15,-1.1102230246251565e-15,0.0,90.9862703672064
5282,2466,Electron+,5.370362461204688,-9.291784609414268,-44.20913136972433,45.49313562828729
5283,2466,Electron-,-5.370362454136593,9.291785808902944,44.2091304223253,45.49313481512799
5284,2466,Photon,23.77624910890733,24.87854330612644,21.109327457788325,40.37147063529762
5285,2467,Higgs,35.21958785222307,23.743737070867393,-1.8666805870219516,132.03283271590027
5286,2467,Z Boson,3.552713678800501e-15,-3.6637359812630166e-15,0.0,89.51614245675721
5287,2467,Electron+,40.282639291178725,-8.345614521636666,-17.633623979924657,44.758072309231885
5288,2467,Electron-,-40.28263929117872,8.345614521636666,17.63362397992466,44.75807014752533
5289,2467,Photon,35.21958785222307,23.743737070867397,-1.8666805870219614,42.516690259143076
5290,2469,Higgs,-8.2849162835637,0.07562508054768419,-38.98790904507262,131.20100079147767
5291,2469,Z Boson,0.0,5.637851296924623e-18,-3.552713678800501e-15,91.34246913886453
5292,2469,Muon+,5.091358927779946,-3.946158159005873,45.214556822181834,45.67123647118038
5293,2469,Muon-,-5.091359185950621,3.946158323098944,-45.21455882248167,45.671233278493844
5294,2469,Photon,-8.284916409981488,0.07562508170163133,-38.9879096399809,39.858533654581514
5295,2470,Higgs,40.33514333083359,-5.441083609978732,8.483291052884928,131.73266643265683
5296,2470,Z Boson,-3.552713678800501e-15,6.106226635438361e-16,-8.881784197001252e-16,90.15748650516309
5297,2470,Electron+,-26.759099719850287,31.79683905135286,17.464389813992845,45.078744599869964
5298,2470,Electron-,26.759099958734833,-31.796839927481027,-17.464389086336595,45.078745681217654
5299,2470,Photon,40.3351420999027,-5.441083443930038,8.48329079399542,41.57517590733178
