,Px,Py,Pz
0,-14.118494033813477,-20.840904235839844,21.51780891418457
1,-17.993425369262695,-24.276668548583984,7.95219612121582
2,-10.899836540222168,18.228389739990234,21.17768096923828
3,4.7298994064331055,-8.48491382598877,27.68299865722656
4,6.8667168617248535,24.521215438842773,15.328391075134276
5,-2.3467228412628174,13.4657621383667,36.14894485473633
6,-12.754425048828123,-9.865835189819336,24.281742095947266
7,25.710376739501957,5.281466484069824,-11.49307918548584
8,-2.3159313201904297,29.313968658447266,-0.5675661563873291
9,5.694392204284668,17.00216293334961,24.27039909362793
10,31.18618392944336,-0.6952241659164429,9.010754585266112
11,17.09746742248535,24.68619537353516,-5.442286968231201
12,14.36367893218994,-22.171539306640625,-12.866808891296388
13,26.794361114501957,-9.795969009399414,7.140944957733154
14,19.25094413757324,21.768064498901367,-4.465268135070801
15,-11.44435977935791,26.0205078125,-10.226948738098145
16,-24.631031036376957,12.63594913482666,7.210878372192383
17,27.12116241455078,-10.50389575958252,-4.584102630615234
18,15.903536796569824,21.975818634033203,-10.605304718017578
19,10.788825988769531,-21.633657455444336,15.28431224822998
20,26.37381935119629,-0.9570147395133972,11.46873950958252
21,5.547153949737549,-18.86770439147949,-24.372295379638672
22,-1.1920262575149536,-9.242775917053224,-27.23758125305176
23,23.704435348510746,-4.914456844329834,-21.96204376220703
24,-2.810840368270874,-3.626921653747559,33.28715896606445
25,6.859062194824219,1.516272783279419,-27.368677139282227
26,-7.808317184448242,-24.1234073638916,-14.911789894104004
27,-14.66580867767334,-24.276796340942383,-11.821255683898926
28,-13.78677463531494,27.87728500366211,-10.881861686706545
29,12.932016372680664,21.77237319946289,13.724048614501951
30,-18.859146118164062,-8.823162078857422,-20.385417938232425
31,-11.321466445922852,22.797243118286133,16.695262908935547
32,-1.9560959339141848,-19.19497299194336,-21.126771926879883
33,5.802868366241455,18.65561866760254,-27.949369430541992
34,16.224605560302734,14.947900772094728,14.286824226379396
35,27.272106170654297,10.424931526184082,6.8490891456604
36,22.64088630676269,5.790393829345703,19.558334350585938
37,25.76618194580078,-6.996865272521973,6.563135147094727
38,33.98094177246094,-15.132331848144531,-5.073187828063965
39,27.30638885498047,-13.530399322509766,7.625180244445801
40,1.6132460832595823,31.002626419067383,1.7158148288726809
41,24.098093032836918,10.003532409667969,9.763221740722656
42,29.021053314208984,-1.2394025325775146,-8.778700828552246
43,-8.376893043518066,-24.94232177734375,-14.07595157623291
44,-19.23773002624512,-22.386371612548828,3.518970012664795
45,-2.337151288986206,14.86839485168457,25.93885040283203
46,-11.890256881713867,15.703654289245604,-20.9398250579834
47,-21.036401748657227,0.3022782802581787,21.174747467041016
48,27.23093032836914,11.031560897827148,7.634682655334473
49,3.4082367420196533,9.889123916625977,-26.26957893371582
50,16.237165451049805,-8.212170600891113,20.111474990844727
51,-19.82997703552246,-16.978469848632812,29.726078033447266
52,-24.487703323364254,16.6583309173584,9.259218215942385
53,7.561919689178467,-16.506893157958984,-19.69801521301269
54,14.2814359664917,-25.07169342041016,0.9166477918624878
55,-4.718710899353027,13.362963676452637,-22.728620529174805
56,0.995142936706543,-24.54582977294922,15.977738380432127
57,14.396565437316896,-22.36277198791504,-12.719792366027832
58,-11.969157218933104,-1.200329303741455,25.76111602783203
59,-14.5122709274292,13.20400619506836,21.30236053466797
60,-20.04551315307617,12.91213607788086,8.65174674987793
61,15.978485107421877,-10.410176277160645,-23.10920524597168
62,9.281551361083984,22.27692413330078,20.438081741333008
63,20.947214126586918,17.0389461517334,-9.417920112609863
64,-1.822582006454468,5.657965660095215,-29.284032821655277
65,-14.72865390777588,-22.25235939025879,12.2120361328125
66,-18.203800201416016,-21.791921615600582,-1.3966513872146606
67,-0.9148769974708556,-22.83427047729492,18.686992645263672
68,-13.486023902893066,-13.376096725463867,-22.91990852355957
69,-6.303473949432373,6.954272747039795,-26.58074188232422
70,-20.98005104064941,17.23419189453125,-9.88933563232422
71,-2.7041878700256348,0.8121198415756226,35.14944076538086
72,-13.92202377319336,-20.82530212402344,-13.575279235839844
73,-15.219624519348145,24.29303932189941,-0.1498316675424575
74,6.163496971130371,-27.34858512878418,-13.94028377532959
75,2.0797855854034424,-21.31782913208008,-24.677270889282227
76,-12.866375923156738,25.657554626464844,0.4321182370185852
77,-6.179402828216553,-25.733810424804688,13.32309627532959
78,21.495275497436523,5.80593204498291,3.939402103424072
79,-28.18077087402344,8.312108993530273,1.2330230474472046
80,4.700101852416992,14.567468643188477,23.98380470275879
81,32.02715301513672,15.635589599609377,-12.826437950134276
82,-19.46645164489746,-14.853778839111328,17.038597106933594
83,-0.766856849193573,-21.901996612548828,20.02807235717773
84,-14.24050998687744,-22.573923110961918,10.801902770996094
85,-14.77993106842041,-24.664325714111328,2.154674768447876
86,27.64563751220703,-2.1707983016967773,14.845185279846191
87,-23.572830200195312,-10.709400177001951,13.803776741027832
88,18.867713928222656,19.975460052490234,-12.3036527633667
89,-20.56092643737793,-4.714776992797852,18.89372444152832
90,14.771120071411133,22.27630043029785,-10.845169067382812
91,-1.1880700588226318,6.154504776000977,28.062580108642575
92,-12.540163040161133,-7.365926742553711,-22.34974479675293
93,-1.535461187362671,-29.65249252319336,-6.225385665893555
94,12.42092990875244,-29.933557510375977,-21.747970581054688
95,-9.631430625915527,11.113958358764648,-24.384113311767575
96,-14.029680252075195,18.1350212097168,19.1132926940918
97,20.937578201293945,1.9192070960998533,20.103116989135746
98,-15.691956520080566,14.35538101196289,-23.093111038208008
99,-30.02833366394043,-1.8761837482452397,6.516429424285889
100,-27.62330818176269,-10.062700271606444,-2.862438440322876
101,19.03759765625,15.415736198425291,-15.231847763061523
102,28.68858337402344,-7.097649574279785,2.976517915725708
103,6.513710498809815,-29.8551082611084,-1.349053144454956
104,0.4278505146503448,25.0944766998291,30.940025329589844
105,-0.4182872176170349,16.051952362060547,-25.57793617248535
106,-19.03843688964844,-12.544024467468262,17.610275268554688
107,-4.070611476898193,4.914498329162598,23.34267807006836
108,17.340349197387695,9.178326606750488,19.003528594970703
109,23.192991256713867,-17.015689849853516,-3.353670597076416
110,24.995363235473636,8.88150691986084,15.46362018585205
111,-5.854719161987305,-18.40530776977539,-26.33135986328125
112,-4.132297039031982,-21.637794494628903,-19.330575942993164
113,20.796260833740234,17.304468154907227,8.051901817321777
114,10.383477210998535,-10.008573532104492,-24.5323429107666
115,9.914377212524414,-24.43822860717773,-2.171576976776123
116,-13.426499366760254,17.277935028076172,-19.537425994873047
117,-25.566843032836918,-5.109472274780273,-11.335403442382812
118,-25.130983352661133,3.910864591598511,-17.618837356567383
119,4.797929763793945,35.62016296386719,-10.243491172790527
120,11.48775577545166,23.783130645751957,-10.526427268981934
121,-13.677825927734377,-28.617107391357425,11.778679847717283
122,-22.191783905029297,-0.0080962534993886,17.76032066345215
123,-21.444435119628903,6.447611808776856,-16.10332489013672
124,16.612369537353516,-22.524633407592773,10.07594108581543
125,21.902597427368164,-18.158594131469727,11.079907417297363
126,-2.7270102500915527,9.986818313598633,-25.53489875793457
127,6.4604573249816895,14.937055587768556,-23.818214416503903
128,-30.69181251525879,-5.107556343078613,9.634981155395508
129,13.954815864562988,-21.85184860229492,14.474095344543455
130,-10.070561408996582,21.997013092041016,-16.77486801147461
131,-21.18177032470703,-9.42591381072998,17.48615837097168
132,-15.83261013031006,-2.4884204864501958,24.232534408569336
133,5.26455020904541,-28.79613304138184,-4.618841171264648
134,3.139981508255005,13.471358299255373,-25.594661712646484
135,5.210995197296143,28.057830810546875,6.38510274887085
136,-19.0424861907959,-16.404985427856445,-16.4317684173584
137,8.748912811279297,-15.858242988586426,-21.63587188720703
138,21.444833755493164,21.041584014892575,0.421864777803421
139,30.176013946533203,-34.29952621459961,-12.480456352233888
140,-22.47702407836914,-5.11727237701416,-8.036470413208008
141,-8.57198429107666,-22.469974517822266,-14.978665351867676
142,-20.907501220703125,-14.94339656829834,14.14964199066162
143,-4.822218894958496,24.475698471069336,-15.027587890625
144,-1.565247654914856,-29.306135177612305,7.38517951965332
145,9.759262084960938,27.03919219970703,-6.851099491119385
146,-18.30405616760254,9.0884428024292,-26.366086959838867
147,3.892559289932251,25.87307548522949,-9.265204429626465
148,-32.65021514892578,-6.795747756958008,-5.1390700340271
149,3.588409185409546,-15.31739902496338,23.76837730407715
150,30.09315490722656,3.7855396270751953,-2.6839640140533447
151,-2.1874043941497803,-22.964330673217773,4.542791366577148
152,28.437885284423828,-1.748971700668335,-2.5552806854248047
153,-12.959104537963867,24.91352844238281,3.3827497959136963
154,-12.475626945495604,5.4442315101623535,22.09208869934082
155,4.846678733825684,-9.266545295715332,6.37994384765625
156,27.44519424438477,0.1269326359033584,-13.39134120941162
157,11.136394500732422,13.786947250366213,-23.893529891967773
158,-4.362867832183838,-7.529879093170166,-27.64383316040039
159,1.0289899110794067,30.596439361572266,0.9977635741233826
160,17.992473602294922,4.20219087600708,-22.63780212402344
161,-1.2237402200698853,-4.3786821365356445,28.36592102050781
162,-23.183034896850582,-19.82965087890625,0.1693755537271499
163,32.28194808959961,20.89713478088379,-2.8623452186584477
164,11.781481742858888,11.9703950881958,-23.687515258789062
165,23.513425827026367,-16.40751075744629,8.495771408081055
166,4.238255023956299,5.049302577972412,-29.770891189575195
167,22.343042373657227,13.011184692382812,-14.73049259185791
168,1.5906293392181396,-15.669964790344238,14.28197956085205
169,-22.09625625610352,-5.224172592163086,14.247454643249512
170,25.34212303161621,4.839138507843018,-23.070762634277344
171,-11.498265266418455,-18.795804977416992,-17.902040481567383
172,-19.873279571533203,22.99333953857422,1.0013511180877686
173,-19.95615768432617,1.4362558126449585,14.589513778686523
174,-3.7329509258270255,-6.620110034942627,-29.264392852783203
175,-19.516603469848636,-15.065597534179688,19.64784049987793
176,9.78735637664795,-17.58809471130371,-17.9405517578125
177,3.395172595977783,-18.41857147216797,26.47385597229004
178,-26.08553504943848,5.064294338226318,0.3019821345806122
179,20.752708435058597,25.30145072937012,9.610512733459473
180,-23.490650177001957,-6.742764949798584,14.57819938659668
181,-20.111469268798828,-1.3290249109268188,21.529512405395508
182,-9.725981712341309,-6.413971424102783,-15.61256217956543
183,12.343071937561035,20.413442611694336,-15.05876922607422
184,-19.319623947143555,-23.22280502319336,2.48832631111145
185,22.843774795532227,-6.162094593048096,-16.204029083251953
186,26.52938270568848,-12.129645347595217,-5.27147388458252
187,-4.435815811157227,28.667734146118164,5.300697326660156
188,27.48164367675781,-6.739617347717285,2.8159658908843994
189,-1.9538758993148804,-14.76276683807373,-24.542217254638672
190,6.796914100646973,26.03407287597656,-12.340752601623535
191,-7.39521598815918,-4.6373491287231445,-23.713171005249023
192,-21.5274658203125,-21.891263961791992,4.90941858291626
193,8.456879615783691,27.743896484375,-3.2412869930267334
194,2.912466287612915,-31.204666137695312,-24.03109359741211
195,12.207865715026855,23.071596145629883,12.725794792175291
196,-37.5855827331543,1.036634922027588,1.818662166595459
197,-8.524742126464844,5.466115474700928,27.00149726867676
198,-20.58160400390625,23.11675453186035,-2.898222684860229
199,-11.113133430480955,22.6173152923584,-10.146474838256836
200,-12.412363052368164,-11.640235900878906,24.284717559814453
201,-10.218995094299316,-9.642570495605469,26.16678047180176
