,Event,Px,Py,Pz
0,8,-9.173230565838264,17.008915944984476,45.29864537689818
1,13,-35.43139458578816,-25.559159027728796,-10.983484753944484
2,18,10.856528185455588,31.018661499522292,-17.69390094821872
3,28,35.83623453030417,-15.590615334441608,-23.77471254149356
4,33,10.503350066225916,-38.787984878286565,20.07629415705079
5,38,-33.518203293675455,30.684497257555545,-3.7938075010838377
6,43,0.6883843008119808,25.80605484043452,38.387678030455454
7,48,-0.0038262527253083,-39.538310957947466,-22.951708436743377
8,53,41.586544416354265,-11.18367761364244,-14.303593583240527
9,58,-18.887960722101187,41.39668945840382,-7.9932067622907965
10,63,10.967542605785564,-0.7646750249418035,-44.12493958578137
11,68,1.5764942082080715,40.56758116232327,-19.29225125471789
12,73,40.07023430276584,-6.526640174766138,-21.11116049134909
13,78,-33.5221903598042,-24.947267716548165,-20.06630400735276
14,118,19.97024570080777,18.15119493021825,33.82241343499681
15,133,42.41836927237681,16.645706554452634,-4.367860380435795
16,138,1.3444983270201911,-44.82665372272522,-7.138034345176078
17,163,27.9860119615068,-25.51758541391765,-25.211199546008107
18,198,-2.4950455405718515,-42.104643871142365,19.644600148744644
19,203,31.928922282350875,2.163391835237124,-34.31556207952133
20,208,-38.32947189187706,-17.670673086838164,24.07531208836505
21,218,27.77678975215485,-0.0562562399709545,-5.890551478444749
22,228,11.681366174527074,-33.372907132102576,28.952104392544733
23,243,44.1254794629011,7.64703883145725,8.88758265622528
24,258,-31.166384107728,25.822903623766337,20.235923954676355
25,263,32.32611441608346,-25.0583248752121,-19.479009830289627
26,283,-6.769721127411099,-20.744539062731224,-38.36193323400681
27,288,-23.984101502420405,29.801699353962128,-29.69192502446345
28,293,0.0218619428952129,-33.72920973898636,30.74976298218878
29,308,-26.594216388048395,-1.1094152788206082,-35.89478669667318
30,313,-37.17467286537989,-26.286693769379024,5.549016313629851
31,318,2.1513585228630685,28.22899293216861,-36.14366573871847
32,323,-20.814005501422837,2.851020339456612,-38.94381556401536
33,328,44.862229824266514,-4.043259717660315,0.8684509392486328
34,338,-21.097396330813243,38.36855136836282,-8.76691804157195
35,348,11.635024873142717,-43.61836191856881,14.322556562685165
36,353,29.011353234128755,16.666770218710617,30.45178230294647
37,368,16.463540830680174,40.7981976553731,13.893816322636493
38,378,9.846700910981832,4.354921756334544,-44.08895023799128
39,383,37.22919222260375,23.847137272819545,-9.075917449771817
40,388,-24.56425086607016,36.0830164014484,9.181545339799284
41,398,-30.117080579411244,-27.56850827812649,0.0745201086328997
42,403,22.032645155677287,-30.9262952006458,24.981331742697183
43,418,-41.30752192917088,0.8444383516378104,-20.348569697917213
44,423,-10.059138253063296,-13.478930237519226,42.8233525836711
45,468,-30.409762544541643,-25.92054997168046,15.812694820358278
46,498,-8.292725832105338,21.191217718523703,39.47110446295975
47,508,-2.308983611665981,-40.27083285840705,13.526861917575005
