,Event,Angle (radians)
283,2727,0.2575710307750951
284,2732,1.0074342015636655
285,2742,1.5815150657943988
286,2767,1.6814264909938381
287,2777,1.8611733323315192
288,2802,1.3350202908386368
289,2807,0.6075895473772879
290,2822,0.9860439602872964
291,2827,0.46628637927526334
292,2832,2.115081771677789
293,2857,1.5228264129698437
294,2862,1.8575595590408946
295,2867,1.942433936205732
296,2887,0.942934984771661
297,2907,1.1259275295998405
298,2922,1.212665398847907
299,2927,0.5706479069767451
300,2937,1.8991397846047084
301,2957,2.410696161491628
302,2962,2.1846310594598997
303,2972,0.7348726807783175
304,2977,1.0833419078437174
305,2982,0.6330952746713208
306,2992,0.47107376969060977
307,3012,2.1077585384523267
308,3022,1.3678413572698163
309,3027,0.9878497840147319
310,3037,1.9724992962011765
311,3047,0.888664618888737
312,3052,1.492843828213999
313,3057,0.6144530168747853
314,3062,1.0649749140737976
315,3067,1.9947798656551456
316,3082,1.6740464213645363
317,3102,2.1052557213712912
318,3122,1.0766122223140302
319,3127,2.18625796714072
320,3132,2.50075148015971
321,3142,2.006182744554122
322,3147,2.3521711386504727
323,3157,1.875048405290524
324,3167,2.0311126926019725
325,3177,2.312394777201516
326,3182,1.2300448495557816
327,3187,0.40684667386928436
328,3197,0.37371219394693234
329,3217,1.8696109448673606
330,3232,0.9698320481852873
331,3247,0.9877393194180498
332,3262,1.0603038020695164
333,3282,0.935550127703336
334,3292,2.576151181766766
335,3297,2.3112948988367714
336,3302,1.4533885093791117
337,3332,1.3465492165288595
338,3342,2.3688644366100755
339,3362,1.7699025822410175
340,3372,0.8782359319910759
341,3377,2.552241907352501
342,3382,1.7091627191707879
343,3387,0.4788155942343187
344,3397,1.4757470361057687
345,3427,2.2394973194993084
346,3432,1.3730674174566153
347,3437,2.1860263219699005
348,3442,2.4515537722623386
349,3452,2.0298348627581113
350,3467,2.1551761097524476
351,3492,2.4054452631727563
352,3532,2.3522405466394707
353,3537,0.6406729158345439
354,3552,1.6804575321986377
355,3557,1.2778368725439755
356,3562,1.8932077136298493
357,3567,1.5072072948846507
358,3572,1.7473190960961493
359,3582,1.7097285846071082
360,3587,2.0186367332806108
361,3592,1.4716262467921502
362,3597,0.2933784126413119
363,3602,1.7548047164637641
364,3607,1.5018075967309772
365,3617,1.2782771178532626
366,3622,0.6844556010716526
367,3642,2.0133219863785086
368,3652,1.5459315703192384
369,3657,2.3529580314938134
370,3662,1.2955256312302403
371,3667,2.754923515257715
372,3692,1.028029786556078
373,3712,1.398713666763049
374,3727,0.5370180200646542
375,3732,0.9900824672311416
376,3737,1.5086647230536778
377,3757,1.802417256852689
378,3767,1.463003550249471
379,3782,1.9853392670809051
380,3792,2.690452876493765
381,3802,1.7141026074547803
382,3807,1.4725679476643707
383,3812,2.533833775778482
384,3817,0.31734303065755737
385,3842,1.501300773591947
386,3857,1.246611763058784
387,3867,1.2739658755767806
388,3872,0.9275123026597204
389,3877,2.0144268166418393
390,3882,0.7483151244644641
391,3892,2.90801538993138
392,3902,1.9250455657596632
393,3907,1.7173667653254092
394,3917,2.439228938905502
395,3927,2.8715641565213392
396,3932,2.424457448923885
397,3942,1.8523322689127695
398,3952,0.4464657332784291
399,3962,2.851426353252775
400,3967,0.7378638953581625
401,3972,2.1472491676256316
402,3987,2.255176776983905
403,3992,2.4289664050510336
404,4002,0.8693490402666362
405,4022,2.448906458494827
406,4027,1.044097279287082
407,4032,2.913643042123181
408,4037,1.2017055789542683
409,4042,2.0073296309043096
410,4047,2.8771017972984816
411,4052,1.9452007236813518
412,4057,1.9222235329330972
413,4107,0.9377126542585148
414,4132,1.007186884074519
415,4152,0.9903510110281433
416,4162,0.5774220681631577
417,4172,1.1830700153804947
418,4177,1.226485399497924
