,Event,Px,Py,Pz
0,2,-15.22948414795738,-6.628036670440473,-41.028511243149055
1,22,9.141696415050742,26.6269392988058,-34.62876215680805
2,82,25.8079641237368,-30.27916588033705,-17.490799008225153
3,87,39.94864187467773,24.301254842767666,-3.623811914331008
4,92,-4.887443500157267,22.339821125778183,-16.636524943122687
5,97,39.174485677543785,11.786813657264764,21.17518593204104
6,102,-39.797146669751015,9.16003253693524,19.283608022955264
7,107,8.232843558698551,-16.394176568039946,-46.32268821863718
8,112,28.382656134511123,-0.1198427846087926,-35.65551549700456
9,122,21.316309814214748,5.534291382089191,-39.57483480614591
10,127,-36.528113395884056,7.823684032811699,-27.18987014261141
11,142,42.37246194243609,9.187415714019489,-11.599721031962495
12,147,-34.82020635182029,-1.4938650471627906,-29.319327988438516
13,152,-2.4288535084789133,42.61762801661541,18.07156933384945
14,157,26.39605860983,19.420674617676205,-31.175663530287544
15,167,7.453466052541161,38.22618337953059,24.322116933001404
16,172,8.628281002229816,15.12843156726598,-41.48616223825989
17,177,-13.250997814955998,-42.3924064455016,17.952042727381194
18,182,10.489198614571372,-35.37000220877711,27.463705205165933
19,187,-42.94723400629263,1.1796397008921868,12.256594362460111
20,192,44.32849566623542,1.989804951200738,-10.289662872130991
21,212,-39.988969754917775,-7.501701070872855,-21.957801916548515
22,222,-31.4228572309446,-23.179195346814023,23.646822725408946
23,232,-44.53200165366789,11.279099023816368,3.9885830741197696
24,237,38.54447876525856,-11.986998908754291,-21.220676702689424
25,247,28.678549082611774,35.0615022423028,6.17167372855485
26,252,8.073276795665745,-22.5993583207704,21.102456331314578
27,267,-0.5917757540032511,12.202689804994725,39.59997851272944
28,272,15.854689133179296,31.37867469166607,-19.607156599939756
29,277,24.68938574306152,37.54414214963888,1.7971062571385472
30,297,5.135972960612672,24.14497990162012,38.507638327378416
31,302,37.23275037549716,2.848292168065889,-26.84112940651668
32,332,20.686747715129005,40.86220125640519,7.184687492623015
33,342,-26.53243532301319,33.609868267958355,16.72351812928713
34,357,-32.17695045246288,-0.8880686988760986,29.54381912713541
35,362,43.05204337530748,4.214594542953468,-12.602303999363556
36,372,9.589284247781086,-33.465599662790694,31.80661660347718
37,392,12.29837018547418,34.9017459068425,29.18860119293915
38,407,-29.504298903259915,11.965338486093769,-29.139129841492903
39,412,-5.512843564831521,-8.907794403480892,-44.72186296565037
40,427,-31.210559969210266,28.79733285630904,11.949066127559115
41,432,-4.887436433267991,10.874028452900925,43.74575488873504
42,437,-17.582396914690968,28.67841407170368,-31.11565543891192
43,442,-20.55196755872304,34.49376661686879,23.105444392932704
44,447,31.165382799436305,-25.7649021905818,21.52837969807915
45,452,-21.22527127221221,-35.6963199065172,-21.2489083805138
46,457,-31.10483138273469,-6.939985036617071,-32.36219978128221
47,462,-4.6227055155489545,35.004140596676564,-26.67250027927332
48,472,30.74384359853031,31.83219914624853,-10.506386924623325
49,477,0.2669677517318636,45.31847605000226,-5.388211507710487
50,482,-38.25275618807382,9.49512644702546,22.632089030119538
51,487,31.202877290479865,8.310865935520521,-32.17940582541051
52,492,9.247901907049672,-40.24278329298205,-19.228932603843067
53,502,-34.18067661052397,37.82818818017838,-16.159027183951455
54,517,-40.42048552738368,-20.547678695775108,3.383949783985127
55,522,-20.384713925210427,-12.488935259545071,39.60205120416309
56,532,1.9270972793606715,34.63920878320393,-28.99955165385847
57,537,-38.045151889009006,-11.884184813286458,20.0472027890938
58,542,29.298440305999453,31.469355338580108,13.380389947755528
59,562,3.936737454505348,45.378371370579366,5.620102741967576
60,572,-40.236247735216914,-17.493985247965067,1.359916534299968
61,582,4.701581178668324,13.98122500932876,-42.59533793672605
62,587,-22.82848556602116,-41.31338817452977,-1.6922038258413914
63,592,-0.9289084368847268,24.53811320085512,37.06715959728659
64,602,-2.188228290952005,42.05997244261752,19.204345911469467
65,617,33.87549284594499,31.97792677413086,15.353969036275744
66,622,-4.468122368931922,2.503569523056457,46.915425176830745
67,627,1.0532675142275645,0.0485454549170144,45.66286695491085
68,637,-41.06544890565184,-13.560200415261251,12.825584972105505
69,652,-2.609997908005834,-33.71385842423863,18.61895834095139
70,657,-22.54305445238064,41.4201674004974,-2.094584588382776
71,662,6.18348031478102,36.93630257672218,-26.66332642621068
72,677,-3.6338586088883424,14.701677677214908,44.16235969257281
73,682,-36.87580617267234,-9.639481111940068,-26.92832556887756
74,687,-15.919329660138224,5.022802158686257,-42.32685316980634
75,697,-14.651591633530906,-9.53756690619988,-41.65680149057007
76,702,34.96577796666325,30.2122321801402,1.3020517863153938
77,727,-5.161241077547116,6.319708121757946,-44.87346873735613
78,732,-42.09339856715143,-8.750101748121686,3.386340731923248
79,737,-28.936054687502168,-31.20847208331606,15.073562480583618
80,742,-26.04857488372296,3.86503589606316,-36.43286339968192
81,747,-14.507647302005422,5.995219077954791,-43.071757225925374
82,752,-23.63456744390168,18.24278308298768,-33.86482972120749
83,767,-6.385017222922064,35.840018480081014,-28.185545648504597
84,772,-12.178320887030704,31.37851628961323,-29.034687486290903
85,777,43.166227124936825,14.210108940889416,10.476141644497734
86,782,12.335538956927085,47.564432048325074,3.3084578772531903
87,797,4.5357245508004524,40.100917721190434,-23.37617422344043
88,802,-6.725306394151048,-18.267236658286617,-43.16965818207861
89,817,-32.964206732798154,22.1955180871611,23.484529300667287
90,837,-26.996236775790145,19.31575816227643,-25.113528752972822
91,847,-18.47918130941661,42.401258222310425,1.433047746466464
92,852,8.6479120937721,-20.620941215610856,-39.78708412589842
93,857,18.208106928176782,-15.56172468214555,-42.27610149349439
