,Event,Px,Py,Pz
0,3,15.229485176013672,6.628036456734581,41.02851158366422
1,23,-9.14169603750143,-26.62693849201036,34.62876113321054
2,83,-25.807964063238227,30.279163912510896,17.490800031028556
3,88,-39.9486429749569,-24.301255009697503,3.6238117872919178
4,93,4.887443582661136,-22.339821383485635,16.636518684168777
5,98,-39.17448470900688,-11.786814113271715,-21.17518691475887
6,103,39.797143796474,-9.160032092338405,-19.28360889617668
7,108,-8.232843103683086,16.39417753552864,46.32269014743056
8,113,-28.38265677461678,0.1198419019502982,35.655518274545585
9,123,-21.31631032779648,-5.534291874807073,39.57483368083111
10,128,36.52811402989835,-7.823684098229249,27.18986905528796
11,143,-42.37246038171785,-9.18741630108936,11.59972078319035
12,148,34.82020680881897,1.4938650749792437,29.3193260069648
13,153,2.428853354506776,-42.61762494019067,-18.07156800914811
14,158,-26.39606053916964,-19.420673677180645,31.17566350041769
15,168,-7.45346626903238,-38.22618537417858,-24.32211792166432
16,173,-8.628281355954305,-15.12842917229884,41.48616192928075
17,178,13.250998054147164,42.392407877508745,-17.9520427363152
18,183,-10.48920068607139,35.3699998353735,-27.463704070096554
19,188,42.94723206159845,-1.1796396494437642,-12.25659431119242
20,193,-44.32849926485739,-1.98980386086809,10.289665332446182
21,213,39.98896974549614,7.501701295144156,21.957800935272974
22,223,31.42285629227002,23.17919633655069,-23.646823696718062
23,233,44.5320042666345,-11.27910127714823,-3.988582880247493
24,238,-38.54447754866027,11.987000655920498,21.22067634533095
25,248,-28.6785490542761,-35.061504215638685,-6.171674374847969
26,253,-8.073276289263347,22.599359214875143,-21.102453889389214
27,268,0.5917748273764509,-12.202688836514874,-39.59997516787288
28,273,-15.854689138966467,-31.37867383692245,19.60715682574924
29,278,-24.68938494128082,-37.54414116085015,-1.7971062023621382
30,298,-5.13597392872272,-24.1449798928237,-38.50763834714065
31,303,-37.23275276899771,-2.848291160557624,26.841130350944283
32,333,-20.686748194949317,-40.862203045330666,-7.184687481778156
33,343,26.532435276368105,-33.60986631355345,-16.72351861993478
34,358,32.17695237455396,0.8880686816457282,-29.543821024681755
35,363,-43.05204457206027,-4.21459503930689,12.60230451287786
36,373,-9.58928506936529,33.46559848404094,-31.806617263865377
37,393,-12.298370417814017,-34.90174697261479,-29.188601266439232
38,408,29.5042992400834,-11.965338989105634,29.13912946085572
39,413,5.512844186948489,8.907794275020487,44.72186180496337
40,428,31.210560641849675,-28.79733304976264,-11.94906648871159
41,433,4.887437387828902,-10.874028624973146,-43.74575799755255
42,438,17.582396653267057,-28.67841291783598,31.11565587296416
43,443,20.551968526161048,-34.493764701442615,-23.105445329439824
44,448,-31.165381462232148,25.76490222667777,-21.528379181756023
45,453,21.225272790643427,35.69632274604626,21.24890990831677
46,458,31.10483057803993,6.939985157621821,32.36219977826588
47,463,4.6227041801187045,-35.0041412099579,26.672499893901712
48,473,-30.74384325150006,-31.83219665984867,10.506384965065044
49,478,-0.2669697505001149,-45.31847770313437,5.38821124926082
50,483,38.25275290919216,-9.495127190936662,-22.63209125083576
51,488,-31.202877319767765,-8.31086520368716,32.179404853758335
52,493,-9.247903254207316,40.24278523588679,19.228933519740927
53,503,34.18067660081648,-37.828185792114986,16.15902718217083
54,518,40.420484564043946,20.547678705015077,-3.383949801060835
55,523,20.38471467748952,12.488935636313634,-39.602051843379215
56,533,-1.9270962916211636,-34.63920976106738,28.99955071771042
57,538,38.04515230731023,11.884185658977628,-20.04720420938698
58,543,-29.29844029762849,-31.469355342711925,-13.380389466933291
59,563,-3.936737621961225,-45.378368499448605,-5.620102219136477
60,573,40.23624774455634,17.493986206475626,-1.3599165477282875
61,583,-4.701581195737307,-13.981225767538296,42.5953369193802
62,588,22.828485541897575,41.31339078577778,1.6922039026691256
63,593,0.9289084368847242,-24.53811320085512,-37.06715959728661
64,603,2.1882283280998758,-42.05997140702323,-19.20434742909629
65,618,-33.8754917900164,-31.977929062354303,-15.35397073089996
66,623,4.468121184309242,-2.5035686997707645,-46.915425339927936
67,628,-1.0532674789287673,-0.0485454663412375,-45.662863739492025
68,638,41.06544890225657,13.560200891350222,-12.82558545022798
69,653,2.6099959893648688,33.71386030938274,-18.61895865900925
70,658,22.54305348363897,-41.42016737900648,2.094583600359911
71,663,-6.183479235871047,-36.93630562268498,26.66332589096597
72,678,3.633856708232159,-14.701677441905254,-44.16235932075218
73,683,36.87580813735708,9.639480597040489,26.928326551852415
74,688,15.919329885647612,-5.022801676309301,42.32685412853779
75,698,14.651591843918622,9.537568439254905,41.65680015306783
76,703,-34.96577995227,-30.212232661005476,-1.302051758272209
77,728,5.161240838826873,-6.319708121160497,44.87346873558097
78,733,42.093398571718126,8.750102716126653,-3.386340758855253
79,738,28.93605380974722,31.208473398059425,-15.07356088130124
80,743,26.04857604859526,-3.865033822994388,36.432864090318944
81,748,14.507647130451208,-5.99521959771904,43.07175606784294
82,753,23.63456955752805,-18.242784923816384,33.8648311148135
83,768,6.3850172567485455,-35.840019476403775,28.185542661090345
84,773,12.17832011540882,-31.37851826173729,29.03468753355276
85,778,-43.1662264984302,-14.210106911240256,-10.476141430317456
86,783,-12.33553801507118,-47.56443396624058,-3.3084578758229832
87,798,-4.535724023273016,-40.10091575647431,23.37617350472001
88,803,6.7253060756840615,18.26723603369569,43.16965726330518
89,818,32.96420673209536,-22.19551808697405,-23.484529539134023
90,838,26.996236292671465,-19.31575823808291,25.113529978362585
91,848,18.47918130395962,-42.4012601340877,-1.4330477647700055
92,853,-8.647911634506345,20.62094184451043,39.78708506387425
93,858,-18.208105850352634,15.561724253084524,42.27610260343578
94,868,-27.653773798009848,32.80747743920056,-15.32926195654398
95,878,-13.034799055296816,-23.408088219946936,35.33111274308553
96,898,-0.4797416472324887,33.12134743584282,0.1138089457983837
97,913,-35.94465434396831,16.112617578914243,-12.49966344301318
98,918,-30.24820364953483,32.2440256042829,13.562137904774282
99,923,-27.478335697855787,4.764812777502258,-35.82670280200735
100,933,34.908294392095534,-4.6162369666634735,-29.71388436195245
101,948,0.0966802862175795,-36.35793396856998,28.14352646989768
102,958,-10.277692844200596,42.150406808439534,-13.618054490541164
103,968,-17.798092283957637,-13.169687221025413,39.61137658404716
104,973,9.898575004385751,-15.028650366273371,-41.734481273344535
105,988,39.97460783127427,21.17337318115761,2.0886824598321247
