Event,Particle,Px,Py,Pz,Energy
49,Photon,-40.62018585205078,-41.71726608276367,-22.71135711669922,62.49908447265625
50,Higgs,0.0,0.0,9.9999998245167e-15,125.0
50,Z Boson,14.337603569030762,-13.86584186553955,-22.76910972595215,94.7302017211914
50,Electron+,50.18559265136719,1.6313667297363281,-24.00751495361328,55.656227111816406
50,Electron-,-35.84798812866211,-15.497208595275879,1.2384059429168701,39.073970794677734
50,Photon,-14.337603569030762,13.86584186553955,22.76910972595215,30.269800186157227
51,Higgs,0.0,0.0,9.9999998245167e-15,125.0
51,Z Boson,-7.124334812164307,9.989359855651855,-26.61957359313965,95.6888198852539
51,Electron+,-38.80682373046875,4.095955848693848,-44.21504211425781,58.972164154052734
51,Electron-,31.6824893951416,5.893404006958008,17.59546661376953,36.71665573120117
51,Photon,7.124334812164307,-9.989359855651855,26.61957359313965,29.31117820739746
52,Higgs,0.0,0.0,9.9999998245167e-15,125.0
52,Z Boson,-8.896435737609863,26.50575065612793,3.0065505504608154,96.87989044189453
52,Electron+,-7.487264156341553,57.68849182128906,19.78105926513672,61.44356155395508
52,Electron-,-1.4091713428497314,-31.1827392578125,-16.774507522583008,35.43632507324219
52,Photon,8.896435737609863,-26.50575065612793,-3.0065505504608154,28.120113372802734
53,Higgs,0.0,0.0,9.9999998245167e-15,125.0
53,Electron+,0.5907434225082397,-5.8833088874816895,24.55807876586914,25.25988006591797
53,Electron-,0.8710134029388428,-8.67446517944336,36.20526885986328,37.24011993408203
53,Photon,-1.4617568254470825,14.55777359008789,-60.76334762573242,62.5
54,Higgs,0.0,0.0,9.9999998245167e-15,125.0
54,Electron+,-22.903833389282227,6.2345871925354,8.056143760681152,25.067052841186523
54,Electron-,-34.22202682495117,9.262808799743652,12.011638641357422,37.432952880859375
54,Photon,57.125858306884766,-15.497395515441895,-20.067781448364258,62.49999237060547
55,Higgs,0.0,0.0,9.9999998245167e-15,125.0
55,Electron+,10.597112655639648,-41.299957275390625,0.09588374942541122,42.63794708251953
55,Electron-,4.939906597137451,-19.237882614135742,0.048230912536382675,19.86205291748047
55,Photon,-15.537019729614258,60.537841796875,-0.1441146582365036,62.5
56,Higgs,0.0,0.0,9.9999998245167e-15,125.0
56,Muon+,47.851890563964844,32.63315200805664,-20.86482048034668,61.5636100769043
56,Muon-,0.20733152329921722,0.38184690475463867,-1.054705023765564,1.1455827951431274
56,Photon,-48.05922317504883,-33.01499938964844,21.919527053833008,62.29080581665039
57,Higgs,0.0,0.0,9.9999998245167e-15,125.0
57,Z Boson,-16.62952423095703,-9.965730667114258,-22.587486267089844,95.23338317871094
57,Electron+,18.010332107543945,14.395281791687012,-42.5657958984375,48.409122467041016
57,Electron-,-34.63985824584961,-24.361011505126953,19.978309631347656,46.82426071166992
57,Photon,16.62952423095703,9.965730667114258,22.587486267089844,29.76661491394043
58,Higgs,0.0,0.0,9.9999998245167e-15,125.0
58,Electron+,16.103918075561523,2.7710793018341064,3.870577812194824,16.792749404907227
