,Event,Px,Py,Pz
0,7,9.173231604978664,-17.008915961099483,-45.29864634616612
1,12,35.43139652637318,25.559159075907356,10.983485256694372
2,17,-10.85652806303321,-31.01866353810176,17.69390099058443
3,27,-35.836233339349704,15.590614000470303,23.774713398688363
4,32,-10.503350521136282,38.78798391283079,-20.076293166551515
5,37,33.51820134855262,-30.684497292414036,3.793807713796813
6,42,-0.688385234296554,-25.80605220820046,-38.38767691764684
7,47,0.0038259931826281,39.53830895365862,22.95170746793845
8,52,-41.58654118272037,11.18367746001053,14.303593643458704
9,57,18.887959749648743,-41.39669043105945,7.993206974983308
10,62,-10.967542412772044,0.7646752397592836,44.12493879620675
11,67,-1.5764940398817655,-40.56758078869007,19.2922515272001
12,72,-40.07023746975061,6.526640731725205,21.11116107595465
13,77,33.52219132978115,24.947266719400407,20.06630306170546
14,117,-19.97024587818188,-18.15119535699103,-33.822414803724705
15,132,-42.41837025151076,-16.64570714332284,4.367860771849619
16,137,-1.3444979188326611,44.82664975443644,7.1380345758768975
17,162,-27.98601197393275,25.517585423973355,25.211198586316083
18,197,2.495043687137782,42.104641466957766,-19.64460177706101
19,202,-31.928919543307,-2.163391038812843,34.315561406548376
20,207,38.329471026361546,17.670673525875063,-24.07531322906698
21,217,-27.776788304230227,0.0562547957406642,5.890549979805169
22,227,-11.681365371965784,33.37290680131516,-28.952105359920125
23,242,-44.12547869420787,-7.647039084404708,-8.88758327215727
24,257,31.16638503614316,-25.822901675937587,-20.23592397742363
25,262,-32.32611259136149,25.058323624422137,19.479010829699988
26,282,6.769722142775708,20.744539983489823,38.36193128208752
27,287,23.98410056301216,-29.801697407834236,29.691925490966856
28,292,-0.0218619448141208,33.729208551212515,-30.74976590092336
29,307,26.59421543495266,1.1094152192246003,35.89478860431525
30,312,37.17467287246831,26.286692814817066,-5.54901607424496
31,317,-2.151359005905761,-28.228992928785303,36.14366572913072
32,322,20.81400551956392,-2.8510203493150987,38.94381365282712
33,327,-44.862232683504864,4.043260677772423,-0.8684509358945256
34,337,21.09739699546761,-38.36855042124064,8.766917116130156
35,347,-11.635023535643608,43.618359539705416,-14.322556551549525
36,352,-29.01135324743921,-16.666771177759742,-30.451782294950824
37,367,-16.463541229524782,-40.79819676586756,-13.893816307402066
38,377,-9.846701251166326,-4.354922208656472,44.08895406246984
39,382,-37.22919123435799,-23.8471381948994,9.0759155982703
40,387,24.564248946850554,-36.08301829179238,-9.181546552733508
41,397,30.117081471255,27.568509095822776,-0.0745209640082364
42,402,-22.032646172017586,30.926296191558823,-24.9813305422315
43,417,41.307521930546905,-0.8444383490983259,20.34856898241132
44,422,10.059138030319916,13.47893010534287,-42.82335340727196
45,467,30.409764592014497,25.92054795874908,-15.812694870201238
46,497,8.292725815929405,-21.191215716397156,-39.471103971404986
47,507,2.308982675566193,40.270831760969074,-13.526861493092625
48,512,13.977450162472485,28.46538235629425,32.25221620863789
49,527,9.18508222748434,-30.582655971310157,33.017724903868206
50,547,33.50347860109375,27.630577962970783,-13.513178900825665
51,552,33.24986150055944,27.0722124308157,15.18709588765722
52,557,26.266111317048324,9.870565961448635,-32.16333253894904
53,567,17.604207722349557,28.8033619689331,-30.29931351039678
54,577,-29.290812465910463,-34.36550064366084,5.011596092874813
55,597,0.1073687998941297,-25.578785551746734,-37.37998129231296
56,607,-42.46489968105302,20.353021377087813,-9.950058432966348
57,612,-23.145622419271227,39.61713368091779,0.7176222120373534
58,632,-33.47086489305019,-13.013090027254073,27.70586449456114
59,642,-17.869768214422056,13.923840752105388,-46.00537516302182
60,647,35.645487163388054,-22.801044681815604,-15.9715743513973
61,667,-22.63465897429761,-17.939146075548827,-29.471788021915877
62,672,-4.53321565727547,38.014923323960375,-23.481312228452936
63,692,-34.642680744944855,4.705068638961864,30.01440782237819
64,707,45.083513734396725,4.819922651040441,5.365013122691083
65,712,-15.628190425749056,18.637283993544084,-38.06721202713415
66,717,22.626713410751204,-41.49132439512787,2.2451422010093305
67,722,-22.31479169364122,-42.49125664812985,14.99565964910336
68,757,28.322356052311616,35.414610211822456,2.714697801741
69,762,21.285708723185465,-24.426079370483507,-32.98969628368934
70,787,-43.453533585709685,-11.600651510807626,-3.1702676459298145
71,792,-16.94714505410341,42.81192589725187,3.0588787850567973
72,807,-33.96817541594535,-17.529020095541423,-24.22620082297664
73,812,-14.209256521845973,-31.22005393884924,30.227654438246795
74,822,-23.89163665146249,-1.9941182774334367,38.05026079368552
75,827,21.28258337256593,-41.075753023838224,1.7197751640857497
76,832,-4.529329991774532,34.832245340754305,28.63541076112701
77,842,-37.07295672564388,18.53771760604368,16.943633520116542
78,862,22.34500753555505,-39.27883443686747,-11.351172285681718
79,872,32.96328567692829,-4.558246725383616,29.123572653804377
80,882,-4.23491856998069,44.94903412391727,5.354031574430042
81,887,-15.771946807567325,22.169282452993112,-8.800409959406426
82,892,30.959393986311536,31.19561125737801,-13.022182512374066
83,902,-43.47263842057923,19.69816610220117,-12.79740637118788
84,907,-25.133264548491752,-26.19057051459558,-28.539915216399464
85,927,-27.103712564160062,20.838032474545333,30.33129805809141
86,937,15.815202052729925,31.866491526980077,-29.08607080633343
87,942,-7.1472101500635885,44.29014179168782,14.175238717626874
88,952,37.491074471951855,-19.69585751380955,16.75706847668306
89,962,-2.2837853217137507,-45.33041391850161,10.077254071734082
90,977,-37.52106293174934,25.60255913449306,3.316130729464517
91,982,2.092913259199538,-28.329777786032587,-35.00281317357309
92,1002,-40.80591750631719,-20.683607279524885,17.766059871856267
